   locus    deme        mean         std  mean_all_1   std_all_1  mean_all_2   std_all_2
    1688       4    0.784861    1.210373    0.819265    1.280375    0.750731    1.135647
    1689       1    0.706959    1.226350    0.634063    1.006577    0.778984    1.406549
    1689       2    0.724051    1.249254    0.819034    1.446654    0.615644    0.964991
    1689       3    0.772845    1.268848    0.832845    1.332852    0.703535    1.186869
    1689       4    0.740790    1.325044    0.707997    1.144839    0.772549    1.478092
    1690       1    0.702279    1.188883    0.666424    1.132115    0.732213    1.233481
    1690       2    0.731673    1.383832    0.887714    1.698957    0.552861    0.861332
    1690       3    0.697550    1.160870    0.838603    1.393357    0.543513    0.808502
    1690       4    0.760991    1.378612    0.560033    0.862839    0.934256    1.683003
    1691       1    0.732394    1.424349    0.927274    1.803751    0.522119    0.788715
    1691       2    0.860119    1.781897    1.060191    2.234074    0.627135    0.979598
    1691       3    0.758493    1.304321    0.653905    1.052703    0.859381    1.500873
    1691       4    0.791928    1.407436    0.643752    1.152151    0.929805    1.596698
    1692       1    0.912150    1.543133    0.575009    0.852522    1.169614    1.868592
    1692       2    0.954873    1.865534    1.228862    2.325835    0.607571    0.904941
    1692       3    0.880946    1.561509    1.080659    1.876446    0.644604    1.026611
    1692       4    0.904511    1.602835    0.581586    0.847238    1.157209    1.967815
    1693       1    0.678939    1.184963    0.745475    1.299362    0.612403    1.054077
    1693       2    0.746979    1.573283    0.458603    0.694154    0.954947    1.951809
    1693       3    0.682285    1.218135    0.587206    1.024696    0.761025    1.352577
    1693       4    0.650203    1.206241    0.810529    1.493923    0.481993    0.764698
    1694       1    0.656455    1.213209    0.756658    1.433007    0.536432    0.865311
    1694       2    0.600683    0.949772    0.642172    1.079983    0.558187    0.792326
    1694       3    0.637924    1.174499    0.581528    0.898842    0.689567    1.377398
    1694       4    0.682769    1.191175    0.651451    1.076370    0.715627    1.299969
    1695       1    0.690248    1.119002    0.714726    1.273027    0.667922    0.956605
    1695       2    0.788976    1.589008    0.877582    1.764938    0.691436    1.362800
    1695       3    0.675434    1.094172    0.683546    1.102704    0.667671    1.085888
    1695       4    0.696452    1.312404    0.726373    1.446316    0.664807    1.153147
    1696       1    0.744320    1.240681    0.730626    1.143200    0.757689    1.328835
    1696       2    0.717103    1.084581    0.637057    0.886578    0.788372    1.230055
    1696       3    0.712497    1.129383    0.791537    1.299417    0.635332    0.927505
    1696       4    0.755345    1.246347    0.831551    1.434137    0.671455    0.992886
    1697       1    0.735090    1.381570    0.856222    1.656050    0.579032    0.889558
    1697       2    0.751818    1.236159    0.658228    1.001830    0.838209    1.413020
    1697       3    0.774379    1.381969    0.903604    1.677310    0.624500    0.905577
    1697       4    0.740034    1.218193    0.577668    0.957611    0.880591    1.390048
    1698       1    0.705015    1.147186    0.751016    1.226164    0.654172    1.050685
    1698       2    0.758057    1.216919    0.586717    0.849716    0.905785    1.445011
    1698       3    0.691562    1.212414    0.769984    1.371237    0.612193    1.020847
    1698       4    0.706923    1.314868    0.793847    1.501327    0.604882    1.045546
    1699       1    0.656929    1.171974    0.751349    1.309334    0.557865    0.998379
    1699       2    0.621837    1.013884    0.664888    1.064734    0.573290    0.950959
    1699       3    0.630717    1.058589    0.667104    1.170799    0.594037    0.930463
    1699       4    0.680390    1.090859    0.648558    1.003302    0.707726    1.160092
    1700       1    0.693357    1.233855    0.596039    1.069660    0.778623    1.355811
    1700       2    0.696965    1.064586    0.760618    1.171406    0.624897    0.923655
    1700       3    0.722928    1.215440    0.818050    1.394422    0.607603    0.941647
    1700       4    0.669216    0.991271    0.661356    0.977804    0.677268    1.004816
    1701       1    0.756607    1.244141    0.848616    1.447691    0.659686    0.975910
    1701       2    0.979836    2.120073    0.497947    0.771219    1.307844    2.623667
    1701       3    0.861813    1.617622    1.064395    1.904530    0.582057    1.042242
    1701       4    0.727254    1.153639    0.685184    1.131859    0.767353    1.172618
    1702       1    0.752307    1.232932    0.860459    1.477097    0.629364    0.859958
    1702       2    0.741919    1.206539    0.846253    1.371988    0.625674    0.977126
    1702       3    0.869162    1.608425    0.565262    0.823923    1.112829    1.995893
    1702       4    0.751592    1.376440    0.913858    1.677244    0.571525    0.902007
    1703       1    0.857496    1.301500    0.826869    1.251399    0.892032    1.354948
    1703       2    0.786207    1.219714    0.873134    1.352323    0.688967    1.043192
    1703       3    0.866981    1.387661    0.680271    0.956433    1.019744    1.643409
    1703       4    0.869963    1.631351    0.894395    1.878036    0.842633    1.300563
    1704       1    0.639487    1.115356    0.536440    0.940314    0.734226    1.247438
    1704       2    0.622166    0.951567    0.645438    1.017906    0.594847    0.866442
    1704       3    0.641647    1.013205    0.708522    1.100121    0.564706    0.896763
    1704       4    0.617897    1.016391    0.630945    1.136490    0.604902    0.880446
    1705       1    0.598034    0.983475    0.631934    1.016152    0.559498    0.943480
    1705       2    0.700320    1.441700    0.694578    1.607378    0.706131    1.251866
    1705       3    0.626297    1.157400    0.720777    1.390572    0.526774    0.833327
    1705       4    0.676742    1.157334    0.704537    1.195542    0.648724    1.116798
    1706       1    0.802063    1.474906    0.518647    0.756495    1.008139    1.800025
    1706       2    0.821511    1.411099    0.972126    1.677591    0.648223    0.994007
    1706       3    0.795322    1.298408    0.997156    1.581128    0.567722    0.818593
    1706       4    0.754911    1.149116    0.702784    1.028719    0.806829    1.255478
    1707       1    0.668527    1.045066    0.613547    1.009320    0.718072    1.073853
    1707       2    0.724136    1.171070    0.763881    1.164686    0.682270    1.176307
    1707       3    0.713263    1.110307    0.728353    1.087060    0.698880    1.131833
    1707       4    0.743935    1.320043    0.875668    1.493920    0.605722    1.091722
    1708       1    0.794128    1.503372    0.615569    0.985934    0.956982    1.838287
    1708       2    0.713435    1.191963    0.767540    1.302201    0.657569    1.063362
    1708       3    0.777338    1.428649    0.749052    1.296919    0.806312    1.551497
    1708       4    0.717277    1.094250    0.810172    1.218957    0.625855    0.946910
    1709       1    0.699648    1.178305    0.698101    1.197541    0.701240    1.158187
    1709       2    0.696833    1.318883    0.717747    1.506314    0.673994    1.077116
    1709       3    0.708804    1.696620    0.918077    2.154959    0.468993    0.864807
    1709       4    0.718882    1.456913    0.495420    0.858706    0.910776    1.797896
    1710       1    0.914615    1.754859    0.542611    0.786357    1.168880    2.145345
    1710       2    0.804537    1.336957    0.954522    1.580363    0.631974    0.956455
    1710       3    0.764784    1.296130    0.768703    1.262036    0.760348    1.333665
    1710       4    0.783904    1.409062    0.756768    1.236733    0.809768    1.555204
    1711       1    0.703089    1.091725    0.617345    0.984572    0.789176    1.183405
    1711       2    0.846183    1.515236    0.977244    1.871143    0.702483    0.966950
    1711       3    0.737031    1.103849    0.738038    1.094317    0.735986    1.113643
    1711       4    0.722195    1.222620    0.813114    1.459821    0.617168    0.859773
    1712       1    0.747369    1.364154    0.847731    1.621158    0.643742    1.023519
    1712       2    0.751219    1.441590    0.835225    1.732019    0.661660    1.039226
    1712       3    0.746261    1.285785    0.791525    1.381346    0.701893    1.182979
    1712       4    0.691905    1.211236    0.649178    1.180247    0.736733    1.241338
    1713       1    0.706909    1.147482    0.611238    0.947875    0.796647    1.300917
    1713       2    0.757334    1.358110    0.521553    0.774233    0.974108    1.700300
    1713       3    0.682191    1.119815    0.799875    1.303990    0.546790    0.840306
    1713       4    0.712140    1.223298    0.805328    1.466957    0.611186    0.875629
    1714       1    0.714787    1.317593    0.777861    1.484858    0.652714    1.125597
    1714       2    0.757642    1.317495    0.572350    0.961726    0.932141    1.560977
    1714       3    0.763788    1.426029    0.876425    1.580428    0.651150    1.242574
    1714       4    0.723036    1.195009    0.641172    1.021487    0.803601    1.339203
    1715       1    0.679644    1.049048    0.682739    1.078492    0.676658    1.019831
    1715       2    0.767149    1.300100    0.827055    1.476578    0.704799    1.082874
    1715       3    0.853948    1.488194    0.567126    0.799656    1.082067    1.830332
    1715       4    0.773798    1.388553    0.898532    1.681284    0.646544    0.989556
    1716       1    0.735888    1.183227    0.626923    0.939952    0.837280    1.363569
    1716       2    0.770646    1.259004    0.913135    1.527474    0.608019    0.825629
    1716       3    0.741408    1.200181    0.844559    1.364485    0.623680    0.966173
    1716       4    0.776302    1.382880    0.654302    0.938141    0.906368    1.726288
    1717       1    0.926362    1.619347    0.529045    0.800012    1.212895    1.963642
    1717       2    0.897094    1.869146    1.199635    2.367717    0.518236    0.768325
    1717       3    0.793642    1.344290    0.734182    1.217094    0.855529    1.462430
    1717       4    0.803410    1.298628    0.754072    1.172424    0.851578    1.409326
    1718       1    0.757431    1.334648    0.901498    1.578693    0.594318    0.962396
    1718       2    0.698850    1.113780    0.676364    1.095509    0.724003    1.133341
    1718       3    0.745195    1.390692    0.795273    1.574625    0.693488    1.168590
    1718       4    0.719415    1.252042    0.668979    1.208812    0.768654    1.290954
    1719       1    0.756904    1.227929    0.599455    0.953681    0.893753    1.409806
    1719       2    0.730262    1.300895    0.802278    1.399316    0.649053    1.174819
    1719       3    0.776159    1.343236    0.869321    1.534345    0.675234    1.090383
    1719       4    0.722112    1.375886    0.566429    0.860609    0.847953    1.670076
    1720       1    0.979970    1.932957    1.326685    2.400248    0.551036    0.947937
    1720       2    0.792520    1.359431    0.705359    1.271932    0.870437    1.428641
    1720       3    0.833741    1.386507    0.851767    1.406251    0.816283    1.366886
    1720       4    0.866938    1.443722    0.736724    1.285209    0.992548    1.571455
    1721       1    0.712733    1.120561    0.598142    0.919054    0.818086    1.268995
    1721       2    0.672209    1.260310    0.595039    0.887363    0.740369    1.511927
    1721       3    0.757841    1.304174    0.544574    0.801497    0.935173    1.584843
    1721       4    0.756670    1.237014    0.867426    1.389241    0.613981    0.989435
    1722       1    0.650049    1.019865    0.583761    0.974133    0.708362    1.055026
    1722       2    0.750675    1.296298    0.926829    1.554057    0.518120    0.784469
    1722       3    0.692751    1.264038    0.748460    1.377684    0.636143    1.134182
    1722       4    0.673169    1.301192    0.484806    0.992550    0.831698    1.494633
    1723       1    0.772961    1.453075    0.912176    1.729609    0.610191    1.016484
    1723       2    0.780623    1.308095    0.880312    1.575637    0.687490    0.986090
    1723       3    0.725788    1.119388    0.828174    1.271992    0.611255    0.905514
    1723       4    0.740768    1.196150    0.687252    0.972621    0.793224    1.378549
    1724       1    0.706573    1.303307    0.848900    1.609142    0.538142    0.769529
    1724       2    0.686244    1.146377    0.606901    1.107333    0.760966    1.177089
    1724       3    0.641333    1.021558    0.670270    1.078741    0.612046    0.959334
    1724       4    0.661239    0.975355    0.624585    0.948397    0.700317    1.001821
    1725       1    0.713181    1.241201    0.872187    1.523348    0.522724    0.734662
    1725       2    0.669366    1.083019    0.729580    1.123101    0.609870    1.038478
    1725       3    0.730292    1.378231    0.783246    1.520799    0.673384    1.203782
    1725       4    0.701894    1.355211    0.543924    0.891800    0.830621    1.627335
    1726       1    0.775386    1.371148    0.849316    1.531916    0.695614    1.167987
    1726       2    0.894208    1.707195    0.537732    0.872432    1.204043    2.140022
    1726       3    0.707238    1.350327    0.788894    1.581877    0.607032    0.985884
    1726       4    0.717454    1.168543    0.732827    1.131305    0.700666    1.207674
    1727       1    0.756098    1.213138    0.938789    1.457432    0.526393    0.746113
    1727       2    0.733141    1.141109    0.800215    1.254467    0.667920    1.014614
    1727       3    0.776300    1.341122    0.672786    1.000914    0.874567    1.592224
    1727       4    0.830923    1.462039    0.603770    0.980102    0.998133    1.714056
    1728       1    0.664048    1.101451    0.785554    1.321692    0.514337    0.717652
    1728       2    0.758924    1.365067    0.875868    1.643599    0.626520    0.938938
    1728       3    0.637601    1.071633    0.589152    1.127212    0.688027    1.008074
    1728       4    0.676154    1.220818    0.571149    1.016757    0.781160    1.387424
    1729       1    0.676241    1.209556    0.530893    0.978391    0.805652    1.370326
    1729       2    0.637432    1.048018    0.661458    1.110010    0.610983    0.974544
    1729       3    0.656487    1.130529    0.744297    1.275570    0.559044    0.934225
    1729       4    0.640939    1.066597    0.560613    0.850038    0.719990    1.238349
    1730       1    0.683090    1.054007    0.704402    1.198033    0.663179    0.898381
    1730       2    0.705235    1.122531    0.632535    0.943822    0.776781    1.270106
    1730       3    0.701747    1.115830    0.658675    1.023753    0.747483    1.204246
    1730       4    0.691760    1.001424    0.671156    1.055266    0.712864    0.942626
    1731       1    0.749093    1.282757    0.868574    1.503177    0.608266    0.940759
    1731       2    0.784988    1.416539    0.902611    1.709938    0.657051    0.988650
    1731       3    0.789225    1.441975    0.607321    0.902473    0.949890    1.772400
    1731       4    0.739549    1.276502    0.686413    1.145669    0.788012    1.383314
    1732       1    0.655556    1.019010    0.788971    1.201731    0.502058    0.726278
    1732       2    0.632483    0.986328    0.664596    1.079566    0.601131    0.884761
    1732       3    0.678780    1.134302    0.744944    1.314131    0.610737    0.908133
    1732       4    0.665757    1.107764    0.676738    1.142932    0.654002    1.068715
    1733       1    0.775656    1.379783    0.608634    0.772287    0.934848    1.760102
    1733       2    0.865065    1.607523    0.930376    1.807989    0.792006    1.344653
    1733       3    0.805602    1.457251    0.872104    1.669908    0.733268    1.179074
    1733       4    0.807604    1.430478    0.897066    1.650656    0.713366    1.146445
    1734       1    0.741305    1.437803    0.542581    0.965703    0.912644    1.726906
    1734       2    0.699945    1.219170    0.804328    1.431590    0.584111    0.914342
    1734       3    0.728517    1.206979    0.834860    1.332964    0.619154    1.050775
    1734       4    0.717155    1.335693    0.733069    1.267748    0.700855    1.401691
    1735       1    0.855635    1.555963    1.150136    1.928399    0.482333    0.725808
    1735       2    0.673524    1.126919    0.668404    1.138316    0.678604    1.115474
    1735       3    0.659267    1.015061    0.680930    1.038504    0.638033    0.991084
    1735       4    0.722138    1.193187    0.565875    0.903104    0.848449    1.370963
    1736       1    0.868624    1.490591    0.506583    0.665602    1.153085    1.853541
    1736       2    0.779003    1.257516    0.932109    1.469979    0.625283    0.975895
    1736       3    0.741003    1.102849    0.688100    1.031058    0.796065    1.170375
    1736       4    0.793065    1.275775    0.801497    1.313326    0.784075    1.234421
    1737       1    0.794416    1.443123    0.573150    0.863703    0.976920    1.763912
    1737       2    0.698402    1.268224    0.757349    1.376961    0.633511    1.133015
    1737       3    0.725400    1.270082    0.730165    1.104419    0.721241    1.398695
    1737       4    0.674387    1.037886    0.548586    0.766725    0.778150    1.207064
    1738       1    0.885722    1.634126    0.548901    0.813567    1.148227    2.019496
    1738       2    0.793126    1.422702    0.618629    0.988189    0.947870    1.703556
    1738       3    0.795474    1.220170    0.909492    1.375440    0.665863    0.999550
    1738       4    0.841836    1.388230    0.811770    1.299644    0.879486    1.490906
    1739       1    0.685561    1.050714    0.714540    1.084782    0.653916    1.011252
    1739       2    0.661343    1.128794    0.727833    1.269133    0.586063    0.939411
    1739       3    0.686552    1.112354    0.697483    1.128953    0.675621    1.095395
    1739       4    0.723126    1.206294    0.782143    1.328797    0.659954    1.055941
    1740       1    0.700050    1.301628    0.860856    1.564110    0.493719    0.808285
    1740       2    0.660191    0.982282    0.676322    1.038383    0.643865    0.921746
    1740       3    0.691955    1.173021    0.654939    1.160567    0.726536    1.183492
    1740       4    0.680177    1.239398    0.612150    1.206064    0.749026    1.268537
    1741       1    0.638508    0.974708    0.548561    0.761038    0.722203    1.131647
    1741       2    0.713099    1.224839    0.854519    1.454876    0.572805    0.921513
    1741       3    0.666232    1.160989    0.623796    1.024939    0.707004    1.276807
    1741       4    0.700021    1.098472    0.745788    1.190859    0.647785    0.979860
    1742       1    0.698896    1.114731    0.741087    1.163881    0.656706    1.061636
    1742       2    0.684576    1.166816    0.805525    1.400288    0.549819    0.811930
    1742       3    0.681547    1.059404    0.711296    1.066472    0.647594    1.050249
    1742       4    0.674101    1.089065    0.607806    0.962543    0.738307    1.195441
    1743       1    0.749114    1.151601    0.840282    1.276825    0.656845    1.000746
    1743       2    0.788560    1.350847    0.866927    1.493273    0.714757    1.196695
    1743       3    0.751056    1.268245    0.730862    1.238304    0.771008    1.296840
    1743       4    0.750540    1.491145    0.891646    1.921223    0.611116    0.856926
    1744       1    0.692818    1.174464    0.603542    1.004647    0.779281    1.312466
    1744       2    0.730036    1.216021    0.737209    1.138611    0.722599    1.291339
    1744       3    0.688309    1.435564    0.814817    1.795282    0.549044    0.862810
    1744       4    0.660848    1.091114    0.749711    1.258151    0.569461    0.877782
    1745       1    0.725732    1.229587    0.712998    1.084365    0.739583    1.370044
    1745       2    0.686888    1.086763    0.751121    1.219297    0.610567    0.898432
    1745       3    0.723496    1.353824    0.568836    0.863995    0.860098    1.659084
    1745       4    0.747257    1.383287    0.592207    1.089242    0.876703    1.575953
    1746       1    0.764520    1.282075    0.772456    1.338306    0.756294    1.220998
    1746       2    0.742546    1.226026    0.813205    1.281444    0.673010    1.164748
    1746       3    0.786593    1.374669    0.991323    1.695495    0.570067    0.869924
    1746       4    0.753143    1.441497    0.706293    1.551770    0.794690    1.334740
    1747       1    0.713968    1.212702    0.667740    1.172840    0.758383    1.248192
    1747       2    0.732053    1.315574    0.608321    0.915391    0.843553    1.583995
    1747       3    0.756507    1.377579    0.958873    1.696668    0.541624    0.875459
    1747       4    0.710442    1.306047    0.609760    1.012042    0.803380    1.522125
    1748       1    0.769909    1.214139    0.899364    1.458443    0.617326    0.813345
    1748       2    0.785676    1.329140    0.941576    1.565989    0.605586    0.956030
    1748       3    1.096532    2.266200    0.527980    0.742786    1.489997    2.815926
    1748       4    0.810626    1.313623    0.828560    1.190276    0.792034    1.430069
    1749       1    0.766971    1.329709    0.836324    1.557751    0.699533    1.057648
    1749       2    0.659429    1.176099    0.752607    1.378243    0.549604    0.867366
    1749       3    0.738960    1.310598    0.658060    1.035425    0.818575    1.529771
    1749       4    0.711477    1.197719    0.666506    1.047563    0.758097    1.334078
    1750       1    0.781292    1.357245    0.852959    1.488254    0.703028    1.193013
    1750       2    0.838697    1.652797    0.582280    0.989139    1.044293    2.010617
    1750       3    0.741016    1.151882    0.732289    1.066227    0.749920    1.233088
    1750       4    0.751736    1.285914    0.758359    1.275104    0.744533    1.297532
    1751       1    0.769779    1.128692    0.746133    1.170169    0.793237    1.085473
    1751       2    0.706853    1.056338    0.793245    1.220475    0.609433    0.822511
    1751       3    0.766846    1.305798    0.658392    1.078099    0.869391    1.482131
    1751       4    0.805301    1.368403    0.820182    1.452037    0.790239    1.278022
    1752       1    0.721165    1.293274    0.613829    0.948168    0.823881    1.546355
    1752       2    0.651251    0.998857    0.693913    1.123141    0.603337    0.834966
    1752       3    0.667405    1.069252    0.731609    1.218834    0.595005    0.864558
    1752       4    0.665075    1.002721    0.696228    1.075072    0.636087    0.929421
    1753       1    0.696838    1.151213    0.723616    1.192630    0.669628    1.106879
    1753       2    0.665942    1.119432    0.621977    1.006232    0.707347    1.214990
    1753       3    0.646546    1.004541    0.629212    1.083124    0.663949    0.918578
    1753       4    0.660109    1.094346    0.620507    0.944170    0.704409    1.239490
    1754       1    0.759545    1.341241    0.826768    1.382295    0.689297    1.293223
    1754       2    0.890817    1.968682    0.527349    0.798268    1.163895    2.476892
    1754       3    0.689338    1.179207    0.708042    1.184790    0.671004    1.173419
    1754       4    0.765145    1.342595    0.791080    1.492522    0.736249    1.152125
    1755       1    0.681649    1.137688    0.730424    1.268844    0.630269    0.978113
    1755       2    0.675874    1.112611    0.710870    1.161057    0.640029    1.059500
    1755       3    0.703677    1.257243    0.718724    1.285304    0.688264    1.227644
    1755       4    0.687546    1.080501    0.742813    1.167520    0.629329    0.977145
    1756       1    0.716971    1.319314    0.683148    1.349772    0.750390    1.287641
    1756       2    0.691558    1.298998    0.712577    1.222071    0.669593    1.374450
    1756       3    0.709028    1.251316    0.822130    1.512086    0.595927    0.905314
    1756       4    0.682617    1.179816    0.664100    1.134376    0.699987    1.220648
    1757       1    0.710393    1.330220    0.597766    1.111186    0.794322    1.466795
    1757       2    0.689075    1.113174    0.612862    0.971803    0.760850    1.227240
    1757       3    0.654402    1.129568    0.578106    1.006257    0.722606    1.225359
    1757       4    0.760171    1.362849    0.941974    1.620216    0.528784    0.885791
    1758       1    0.712156    1.081965    0.632637    0.956119    0.793933    1.192151
    1758       2    0.852268    1.685998    0.565924    1.027073    1.086549    2.045309
    1758       3    0.755111    1.235726    0.839617    1.387322    0.661335    1.033940
    1758       4    0.783418    1.275700    0.709476    1.074190    0.854745    1.440079
    1759       1    0.750386    1.502070    0.560414    0.894520    0.918177    1.866072
    1759       2    0.829786    1.611720    0.474499    0.651909    1.119303    2.044851
    1759       3    0.853180    1.713020    1.082856    2.098512    0.547482    0.902835
    1759       4    0.697151    1.174847    0.704949    1.146038    0.689538    1.202259
    1760       1    0.684255    1.123536    0.727678    1.265272    0.638146    0.947990
    1760       2    0.753558    1.310568    0.873916    1.513679    0.608811    0.994653
    1760       3    0.712508    1.067716    0.651932    0.899696    0.778660    1.221731
    1760       4    0.702510    1.213695    0.667060    1.091699    0.734201    1.312383
    1761       1    0.660815    1.118646    0.715945    1.309280    0.596874    0.840794
    1761       2    0.685071    1.191031    0.587399    1.043222    0.776320    1.307610
    1761       3    0.658095    0.959270    0.719477    1.045767    0.583677    0.836558
    1761       4    0.658795    1.091568    0.566089    0.875047    0.745059    1.253915
    1762       1    0.775312    1.284783    0.804682    1.301446    0.742721    1.265237
    1762       2    0.953668    1.943182    0.460221    0.663677    1.332036    2.450243
    1762       3    0.782457    1.462587    0.738786    1.092086    0.822770    1.734784
    1762       4    0.807701    1.444828    0.913349    1.531927    0.680130    1.320873
    1763       1    0.679104    1.127001    0.680724    1.074120    0.677596    1.174067
    1763       2    0.657570    1.105081    0.569843    0.923668    0.737903    1.242869
    1763       3    0.625011    1.038618    0.623979    0.950549    0.626076    1.122323
    1763       4    0.713205    1.273218    0.876534    1.562092    0.522241    0.771880
    1764       1    0.662701    1.067090    0.750168    1.255369    0.562872    0.787982
    1764       2    0.726979    1.432529    0.782114    1.698625    0.663290    1.040240
    1764       3    0.680266    1.094608    0.671465    1.021412    0.689102    1.163406
    1764       4    0.705717    1.089105    0.692815    1.048055    0.718881    1.129296
    1765       1    0.729488    1.346423    0.863826    1.635609    0.569226    0.858406
    1765       2    0.677549    1.220411    0.590330    1.169212    0.759358    1.261084
    1765       3    0.763518    1.379514    0.481367    0.739532    0.982523    1.686993
    1765       4    0.687533    1.133699    0.754594    1.299419    0.618014    0.926164
    1766       1    0.802449    1.545244    0.532746    0.750624    1.006740    1.916463
    1766       2    0.800581    1.294164    0.716356    1.098239    0.884135    1.458025
    1766       3    0.789741    1.396280    0.654410    1.053715    0.926159    1.660888
    1766       4    0.794910    1.277455    0.785130    1.159702    0.804382    1.381901
    1767       1    0.771921    1.411355    0.940311    1.699319    0.554094    0.865481
    1767       2    0.799580    1.455255    0.960950    1.744895    0.624060    1.024926
    1767       3    0.783466    1.281828    0.823907    1.343748    0.743348    1.215964
    1767       4    0.846616    1.619917    0.616601    0.998505    1.015933    1.937591
    1768       1    0.773994    1.404643    0.911761    1.696276    0.618015    0.950435
    1768       2    0.778662    1.583512    0.925681    1.897339    0.619392    1.129297
    1768       3    0.748845    1.275200    0.613570    1.068028    0.866894    1.421218
    1768       4    0.762182    1.319976    0.793055    1.407970    0.729530    1.219177
    1769       1    0.913352    1.662049    0.576136    0.873338    1.155545    2.014517
    1769       2    0.915185    1.803193    0.683557    1.208198    1.112497    2.166376
    1769       3    0.919843    1.793648    1.181557    2.199240    0.543230    0.803923
    1769       4    0.848877    1.515950    0.830261    1.302032    0.867271    1.700898
    1770       1    0.745200    1.227935    0.759010    1.141319    0.729626    1.318627
    1770       2    0.698009    1.163770    0.776651    1.299984    0.612128    0.986785
    1770       3    0.894530    1.647095    0.592368    0.925609    1.110656    1.982060
    1770       4    0.736951    1.191239    0.588416    0.835354    0.872966    1.428562
    1771       1    0.791546    1.358919    0.494455    0.656250    1.003172    1.657605
    1771       2    0.814501    1.373193    0.879670    1.560432    0.743901    1.131818
    1771       3    0.842583    1.400110    1.054062    1.719988    0.612562    0.879313
    1771       4    0.755441    1.373722    0.824522    1.559911    0.684113    1.145916
    1772       1    0.606846    1.021547    0.491713    0.778262    0.712697    1.192785
    1772       2    0.666658    1.093937    0.587104    0.995085    0.742788    1.175781
    1772       3    0.644831    1.176952    0.780308    1.432815    0.487067    0.749244
    1772       4    0.667412    1.279106    0.608824    1.087024    0.722147    1.433357
    1773       1    0.745999    1.720772    0.575604    0.954018    0.902030    2.188186
    1773       2    0.678998    1.186689    0.591441    0.959721    0.756642    1.351821
    1773       3    0.655923    1.020921    0.716076    1.073016    0.591794    0.958130
    1773       4    0.705656    1.237310    0.660315    1.227732    0.753994    1.245624
    1774       1    0.659220    1.116278    0.681333    1.172933    0.635832    1.052543
    1774       2    0.691666    1.358347    0.798765    1.614780    0.561295    0.941315
    1774       3    0.712036    1.250388    0.756639    1.322142    0.665983    1.169916
    1774       4    0.678538    1.195014    0.575023    0.946224    0.775246    1.380717
    1775       1    0.819613    1.573112    0.958785    1.962008    0.671240    0.983020
    1775       2    0.881180    1.727230    1.172020    2.156171    0.503421    0.753122
    1775       3    0.795653    1.246471    0.667458    1.056337    0.918330    1.393523
    1775       4    0.830070    1.359508    0.741355    1.243199    0.907488    1.448990
    1776       1    0.717839    1.190749    0.866741    1.424042    0.560358    0.851162
    1776       2    0.650341    1.059506    0.683768    1.133872    0.615409    0.974534
    1776       3    0.719551    1.196893    0.913560    1.451793    0.514366    0.797870
    1776       4    0.710229    1.174025    0.685015    1.134130    0.735952    1.212835
    1777       1    0.674758    1.337519    0.724407    1.603814    0.623698    0.989094
    1777       2    0.734269    1.341995    0.576252    0.929548    0.854452    1.574828
    1777       3    0.693604    1.310150    0.785611    1.536215    0.601228    1.026361
    1777       4    0.718788    1.186471    0.854697    1.422957    0.547210    0.758886
    1778       1    0.732156    1.147922    0.637364    1.029936    0.815210    1.236161
    1778       2    0.738006    1.335687    0.792859    1.455725    0.679056    1.190483
    1778       3    0.776023    1.366321    0.925576    1.605571    0.609397    1.010915
    1778       4    0.844609    1.650236    0.660838    1.240505    1.004335    1.922984
    1779       1    0.996240    2.093663    0.471518    0.684310    1.313768    2.546602
    1779       2    0.795340    1.370142    0.836693    1.332315    0.755767    1.404247
    1779       3    0.739362    1.284882    0.758080    1.216601    0.720644    1.349454
    1779       4    0.809863    1.376869    0.868903    1.562175    0.742750    1.126143
    1780       1    0.898523    1.723468    1.138164    2.131983    0.600852    0.924118
    1780       2    0.856471    1.514110    0.686694    1.184780    1.005225    1.738939
    1780       3    0.786069    1.345744    0.919457    1.585590    0.636256    0.989422
    1780       4    0.933554    1.844326    0.531092    0.836615    1.275015    2.332305
    1781       1    0.741338    1.287188    0.962958    1.554134    0.452313    0.721178
    1781       2    0.722135    1.162714    0.754480    1.215010    0.684012    1.096657
    1781       3    0.727366    1.261300    0.654565    1.157744    0.793497    1.345083
    1781       4    0.797842    1.296889    0.600758    0.901660    0.952693    1.519919
    1782       1    0.733964    1.213205    0.569701    0.918402    0.884381    1.414202
    1782       2    0.689250    1.074807    0.776525    1.235698    0.602670    0.878282
    1782       3    0.809410    1.354469    0.623057    0.817787    0.964363    1.658636
    1782       4    0.742281    1.218586    0.864430    1.385530    0.607274    0.984748
    1783       1    0.627785    0.980492    0.622362    0.998166    0.632634    0.964392
    1783       2    0.618105    0.936903    0.585383    0.848602    0.649419    1.013241
    1783       3    0.671748    1.121109    0.719083    1.150147    0.617724    1.084499
    1783       4    0.658017    1.110223    0.578679    0.867120    0.730960    1.289741
    1784       1    0.732201    1.433455    0.859934    1.740612    0.572894    0.890579
    1784       2    0.702742    1.311700    0.812498    1.631616    0.586662    0.835751
    1784       3    0.671737    1.115654    0.596477    0.956424    0.747906    1.251827
    1784       4    0.735907    1.261802    0.765585    1.334230    0.705142    1.181256
    1785       1    0.667398    1.089117    0.747821    1.256061    0.578152    0.858237
    1785       2    0.685079    1.096852    0.676341    1.066374    0.694137    1.127507
