   locus    deme        mean         std  mean_all_1   std_all_1  mean_all_2   std_all_2
    4765       1   23.252506   41.897355   18.084261   25.835566   27.826476   51.707303
    4765       2   22.464302   39.635890   13.860802   17.434035   29.122000   49.496408
    4765       3   20.832209   28.467168   23.266641   27.447462   17.628120   29.450907
    4766       1   26.120327   38.018466   30.958960   41.729809   19.472592   31.022760
    4766       2   18.583672   22.844686   19.965072   22.255461   16.836194   23.452685
    4766       3   37.915110   56.433332    8.207197   11.108101   47.804549   61.743088
    4767       1   14.694672   20.920021   14.603362   21.325050   14.785891   20.507005
    4767       2   13.944020   18.461476   17.743933   21.239798    7.466955    9.286915
    4767       3   12.401152   16.027777   10.637489   14.279444   13.879516   17.219536
    4768       1   26.862094   37.279650   22.697039   38.093004   30.065557   36.318265
    4768       2   44.129455   51.372706   52.061133   53.028596    6.146930    8.207263
    4768       3   20.617611   26.021476   25.761461   30.046305   13.029160   15.734983
    4769       1   22.164554   35.428593   18.239111   26.556323   25.572961   41.324322
    4769       2   22.496624   39.202001   13.651929   17.207555   29.264807   48.790762
    4769       3   20.652998   29.898957   22.414100   26.873721   18.429706   33.195102
    4770       1   20.339998   34.917391   16.017178   24.053324   23.985510   41.598764
    4770       2   16.732119   24.902368   12.286485   15.133167   20.466124   30.300051
    4770       3   15.783830   22.638292   15.240263   18.926666   16.346761   25.915995
    4771       1   21.611511   33.311290   23.579086   32.600560   19.511747   33.927782
    4771       2   21.731817   37.496708   10.807526   13.959643   28.789897   45.404655
    4771       3   18.907803   30.963795   13.552705   17.316420   23.478743   38.416139
    4772       1   37.632568   54.548450   16.395974   22.983675   48.342713   62.190076
    4772       2   27.984568   30.838768   34.723653   32.593835   10.590852   15.618244
    4772       3   33.167347   35.866564   40.382768   37.501619    9.415296   12.489042
    4773       1   22.695239   35.516919   25.127173   34.970574   19.799826   35.942685
    4773       2   20.403982   31.220062   14.263379   17.864599   25.098144   37.748692
    4773       3   24.265898   42.313238   11.615247   14.388199   32.422239   51.396216
    4774       1   17.408322   26.326199   20.315576   28.626768   13.840624   22.689761
    4774       2   15.069401   22.831765    9.864297   12.401601   19.032248   27.653977
    4774       3   15.050585   21.562414   10.091894   12.581411   18.883898   25.851259
    4775       1   22.202332   38.050629   16.455867   24.723809   27.019221   45.806350
    4775       2   19.465390   26.190228   20.752558   25.134716   17.773002   27.424704
    4775       3   21.994644   38.563669   13.019586   16.524070   28.932810   48.117736
    4776       1   25.356311   40.036685   31.558484   47.235190   16.110980   22.883311
    4776       2   17.455551   21.150656   21.031072   23.322244   11.228411   14.768519
    4776       3   27.857770   35.932671    8.173025   11.412113   34.568928   38.856205
    4777       1   29.594012   56.155437   40.481391   67.039339   10.259658   13.710754
    4777       2   15.065010   20.309645   17.847803   24.098393   11.976932   14.409830
    4777       3   16.350621   20.414686   12.551444   19.197308   18.766867   20.794487
    4778       1   23.447588   37.250722   25.407293   38.024544   21.116751   36.170908
    4778       2   23.776226   41.390269   13.486209   16.918097   31.121199   51.011416
    4778       3   23.482837   40.091485   14.036884   17.762694   30.807329   49.861591
    4779       1   23.577842   31.377139   24.402795   30.971508   22.676049   31.790154
    4779       2   26.925537   30.190901   32.805814   31.951136    8.406326   10.730231
    4779       3   29.359121   36.361453    9.550077   11.958510   36.844661   39.540149
    4780       1   20.432639   30.407706   23.852114   31.686896   15.367065   27.640170
    4780       2   15.791032   23.234222   10.537347   12.648374   19.778658   28.129847
    4780       3   18.989091   28.782448    8.781426   11.269525   24.650318   33.579864
    4781       1   21.172031   33.744539   19.145993   27.530974   23.124468   38.701861
    4781       2   21.904413   37.979004   12.366666   15.176095   28.975716   47.155100
    4781       3   19.315723   29.953379   16.520384   21.064740   21.966734   36.233053
    4782       1   19.779670   34.426452   14.039209   19.802817   24.267202   41.943086
    4782       2   17.842009   28.301549   11.889511   14.335389   22.581021   34.991290
    4782       3   16.949835   22.171609   19.472372   22.536698   13.393969   21.141367
    4783       1   22.315547   33.763006   26.505826   37.879865   16.611424   26.115174
    4783       2   25.595386   45.198861    9.144379   11.337419   34.492619   53.411391
    4783       3   19.347907   28.621606   13.153255   15.518614   24.220073   34.930946
    4784       1   24.132711   37.596773   26.591334   38.700046   21.315319   36.085915
    4784       2   22.391605   37.692803   13.520859   16.635194   28.995340   46.585515
    4784       3   23.602381   41.704593   13.892772   17.367998   30.919705   51.943242
    4785       1   22.823403   39.278066   17.311999   24.725643   27.589675   47.950647
    4785       2   22.702904   39.158116   14.596620   18.018725   29.491032   49.440809
    4785       3   20.705442   28.157113   23.126814   27.257184   17.642393   28.967369
    4786       1   18.743661   31.542688   15.896710   22.008316   21.306593   37.956750
    4786       2   14.969879   20.477527   14.664692   17.385196   15.306515   23.415008
    4786       3   16.838015   25.801368   11.291916   14.015149   21.330105   31.634139
    4787       1   21.086213   34.366717   19.589160   29.196104   22.409797   38.313361
    4787       2   18.919008   29.425573   16.351287   19.989105   21.451031   36.232153
    4787       3   21.681233   38.781122   13.238269   16.916645   28.083041   48.294211
    4788       1   21.042061   28.636780   19.397140   26.825596   22.505163   30.081007
    4788       2   16.505007   19.488778   12.668445   14.994728   19.165586   21.679376
    4788       3   28.525132   34.537306   34.774702   36.638481    6.936976    8.674879
    4789       1   23.761066   35.947306   25.823176   36.184615   21.484175   35.544745
    4789       2   24.284403   44.849895   12.805777   16.187828   32.785979   56.012341
    4789       3   24.771538   43.518004   14.301139   17.741531   32.431701   53.946017
    4790       1   21.272759   34.856754   15.693725   22.344625   25.982401   42.079895
    4790       2   19.308843   29.269259   15.598973   19.619573   22.876795   35.839053
    4790       3   19.142464   31.724844   16.111378   20.602969   22.173550   39.624162
    4791       1   58.749624   67.643961   43.539780   41.725279   69.786275   79.642750
    4791       2   55.376199   67.468104   31.003067   26.016654   69.086086   78.800780
    4791       3  137.175597   27.762275  137.306644   27.464822    6.258823    5.043925
    4792       1   30.183474   42.012920   38.187140   47.330225   16.829791   26.215768
    4792       2   31.348775   50.262553    9.208400   11.096781   40.860116   57.075956
    4792       3   22.590770   33.604480   13.562934   15.901935   29.014943   40.664850
    4793       1   17.212668   25.552497   16.018816   22.020796   18.436745   28.674702
    4793       2   14.492116   20.269491   11.330526   14.511305   17.209820   23.812389
    4793       3   14.216268   18.730325   13.060793   15.948098   15.349995   21.045120
    4794       1   23.323750   41.331394   16.931392   23.821391   28.290535   50.381281
    4794       2   19.768767   32.066432   14.935935   17.861808   23.998911   40.133359
    4794       3   18.667733   25.972083   19.006923   22.901792   18.278658   29.092823
    4795       1   22.490037   37.052550   17.749171   25.458859   26.614746   44.349401
    4795       2   20.129303   27.708295   22.445109   26.670053   17.151837   28.715464
    4795       3   21.706231   38.468580   13.909540   17.894399   28.228532   48.543976
    4796       1   57.217485   65.451393   37.569601   39.418501   68.893450   74.434668
    4796       2  138.770874   45.905799  139.075836   45.505101    3.537077    4.527387
    4796       3   36.725020   38.226755   28.199316   23.981414   43.700596   45.587367
    4797       1   18.966473   28.836668   22.671222   32.200837   13.684565   22.165971
    4797       2   17.321081   25.446801    7.972231   10.192361   23.057104   29.909437
    4797       3   13.925506   18.259170   12.253310   14.932857   15.417352   20.668246
    4798       1   19.357861   28.034450   15.967374   22.015834   22.275257   32.042607
    4798       2   15.945468   22.561580   11.668236   15.144012   18.902454   26.095742
    4798       3   18.841489   23.134994   23.460850   25.310778    8.290536   11.593459
    4799       1   22.475429   37.967748   16.860606   23.207300   27.097294   46.233340
    4799       2   18.593062   27.172762   16.051852   19.226380   21.022433   32.844517
    4799       3   20.301466   32.896763   16.989107   21.231913   23.346802   40.538112
    4800       1   16.575456   24.620120   18.913157   27.585496   13.700892   20.020124
    4800       2   12.641918   15.764075   14.371316   17.280632   10.628031   13.513305
    4800       3   14.120406   19.286669    9.137204   11.977089   17.439081   22.284876
    4801       1   19.618539   35.849791   14.709844   20.571799   23.889264   44.676396
    4801       2   14.496133   18.880880   15.687236   18.655880   13.095064   19.047057
    4801       3   16.067827   24.101527   12.269728   14.971012   19.365662   29.449031
    4802       1   21.237153   32.560533   21.062928   29.607673   21.422898   35.437728
    4802       2   20.675621   36.835647   12.720115   15.499085   26.732455   46.066671
    4802       3   20.574767   34.675382   12.768683   15.614522   26.572544   43.082511
    4803       1   18.653303   29.001207   17.404065   24.293951   20.025761   33.363018
    4803       2   14.983311   19.303747   15.935611   19.358193   13.807567   19.171170
    4803       3   21.102253   35.198981    9.624951   12.471798   27.509332   41.583537
    4804       1   21.088863   31.521198   25.128645   34.625886   15.889578   26.100555
    4804       2   16.332195   23.166364   11.975178   14.751055   20.054951   27.914834
    4804       3   21.489007   33.614968   10.122454   13.232442   28.193286   39.648703
    4805       1   21.976316   32.325783   23.973101   33.093631   19.845379   31.345708
    4805       2   27.177830   50.226896    9.983203   12.000678   36.426305   59.645851
    4805       3   19.909005   29.234159   16.437650   20.110664   23.139108   35.382186
    4806       1   19.663143   33.611468   15.878198   22.401377   23.241904   41.195652
    4806       2   16.608065   24.029012   15.476740   19.226528   17.828766   28.260711
    4806       3   17.391107   26.864790   13.139234   16.217747   21.031341   32.950031
    4807       1   21.673125   42.682817   27.210466   54.161586   15.321382   21.706124
    4807       2   22.990476   40.647939   30.983620   48.875565    9.753491   12.306410
    4807       3   22.982231   44.092229   31.938641   53.968264    9.090657   11.164503
    4808       1   20.356857   30.150878   25.163326   35.264395   13.760079   19.358551
    4808       2   18.650402   24.065524   23.554260   27.133703    9.077926   11.572981
    4808       3   18.572223   23.500758    9.779469   13.219448   22.825098   26.065468
    4809       1   22.195119   34.851365   17.746945   24.436438   26.072962   41.480568
    4809       2   21.013168   33.118835   14.036940   17.508548   26.356989   40.452447
    4809       3   20.288307   26.052476   22.667398   27.203818   17.095756   24.055401
    4810       1   24.834622   38.663079   18.680361   24.710316   30.003748   46.679686
    4810       2   23.459550   26.749787   29.413630   28.523315   10.421351   15.914272
    4810       3   24.182378   39.160713   12.223098   14.825260   31.780384   47.113006
    4811       1   50.662041   59.783300   63.044552   67.011885   25.691578   28.160533
    4811       2   59.421721   52.904989   65.360460   53.025748   11.978541   12.811591
    4811       3   66.917885   51.335555   13.657307   21.825906   72.201498   50.400305
    4812       1   26.411590   35.172184   28.770163   36.273621   23.648396   33.626432
    4812       2   26.331321   27.950279   31.912633   29.575874   10.258659   12.801780
    4812       3   41.191171   58.247297    8.514332   10.546853   50.993160   62.934231
    4813       1   22.861973   33.652100   26.092973   35.121978   18.920941   31.319229
    4813       2   24.580426   41.908638   10.265536   12.953372   33.032758   50.018648
    4813       3   20.051715   32.930970   12.832625   15.583006   25.547887   40.685628
    4814       1   43.769601   65.321061   56.462377   73.750847   14.606560   18.777753
    4814       2   22.510348   28.349925   28.370130   32.335042   11.840420   13.674545
    4814       3   35.074868   36.757486   10.031051   14.486503   41.238300   37.942567
    4815       1   90.027714  104.111805   39.360435   41.729012  107.622179  113.126258
    4815       2   97.487595   50.127755  100.413462   48.262946   10.386777   11.551999
    4815       3   90.546290   52.463673   94.617337   50.555389   15.949753   22.053389
    4816       1   18.122526   27.316831   16.047412   22.425303   20.120255   31.181955
    4816       2   17.250332   27.193372   11.268631   14.068933   22.189126   33.655192
    4816       3   16.268933   22.870109   14.197409   17.632485   18.237438   26.770814
    4817       1   24.666936   37.842034   27.584792   40.114526   21.241626   34.674585
    4817       2   24.399986   41.333975   14.415347   17.617171   31.719748   51.056906
    4817       3   24.079988   42.697593   14.517445   18.331679   31.235178   53.067332
    4818       1   95.769388   90.642981  112.976082   93.624104   38.968796   46.894955
    4818       2  144.697452  127.244803   18.710933   20.085282  154.435705  126.845784
    4818       3   75.533327   48.535741   80.331430   46.970208   16.569258   20.819938
    4819       1   25.805596   36.722701   20.285262   26.664452   30.249764   42.632689
    4819       2   27.254790   37.768031   11.599619   13.447848   34.809658   43.036808
    4819       3   32.725287   33.460868   39.290036   34.220365    7.842136   11.927499
    4820       1   22.898452   35.465925   24.938164   34.829623   20.504009   36.051667
    4820       2   22.775613   38.490853   14.022849   17.295406   29.701781   48.047997
    4820       3   22.007161   38.781056   13.681312   17.136548   28.771207   48.838252
    4821       1   21.735829   32.164723   20.401977   27.497383   23.060378   36.160325
    4821       2   19.361574   23.217660   22.376360   24.186493   14.358312   20.560267
    4821       3   29.720178   52.244773    9.660013   12.220162   39.367773   60.694345
    4822       1   23.473247   36.762358   26.880560   40.876493   19.556942   30.913713
    4822       2   22.530789   39.586333   13.010803   17.009081   30.048810   49.477788
    4822       3   22.851644   39.957397   14.415478   18.374387   29.209280   49.510858
    4823       1   21.823832   31.873701   18.072685   29.858433   24.568177   33.001867
    4823       2   15.406185   19.116097   17.508267   21.461029   12.908525   15.520316
    4823       3   26.857974   33.457938   33.238487   35.976259    7.536522    9.660797
    4824       1   20.081986   33.684167   13.378098   18.633014   25.201533   40.932027
    4824       2   14.846645   19.556018   17.811713   21.255542    9.738009   14.889212
    4824       3   14.139501   18.013422   15.549509   18.154382   12.435190   17.692182
    4825       1   22.476320   35.730143   18.431181   24.756896   26.173074   43.065048
    4825       2   19.434603   24.135195   22.846656   25.498479   14.688728   21.205546
    4825       3   22.600895   37.207168   12.520979   14.816684   29.462015   45.398377
    4826       1   43.221778   56.390431   27.762431   31.436538   53.157662   65.849349
    4826       2   35.538587   47.846960   20.155984   20.063174   44.768149   56.517719
    4826       3   73.442830   45.498826   78.428382   43.258617    8.943342   12.679981
    4827       1   24.796702   42.814248   17.918467   25.636257   30.655940   52.536381
    4827       2   23.496546   40.971581   13.190147   16.564710   30.875946   50.533428
    4827       3   22.591653   28.663283   27.918324   31.313624   14.484098   21.696044
    4828       1   23.442202   34.481740   27.270350   36.495827   18.540253   31.034526
    4828       2   19.063006   22.239555   23.094954   24.351409   11.068263   14.260030
    4828       3   28.485545   39.608857    8.429073   10.429542   36.083636   43.724951
    4829       1   19.194286   28.710891   23.968680   34.361093   12.858979   16.764639
    4829       2   18.690729   25.777982   24.009979   29.244263    7.668199    9.442564
    4829       3   15.411906   18.777596    9.913852   12.970780   18.824798   20.895568
    4830       1   33.870905   42.193025   22.831721   29.957028   40.202585   46.654292
    4830       2   46.110703   53.135095   55.093250   55.063601    7.377200    8.681067
    4830       3   42.038365   51.055490   50.692489   53.951589    9.580259   11.473515
    4831       1   20.388860   33.429116   18.870129   26.514311   21.786559   38.663861
    4831       2   20.302187   34.558185   12.439922   15.319973   26.060129   42.644859
    4831       3   19.435349   30.452639   15.480232   18.875486   23.300533   38.147478
    4832       1   24.398289   36.721710   19.891698   27.944364   28.096688   42.236773
    4832       2   28.397872   30.275585   34.541850   31.614165    8.116139   10.352594
    4832       3   22.575541   32.565088   11.858414   14.975264   28.782420   37.943965
    4833       1   17.135770   26.168990   14.847906   21.430461   19.251878   29.734080
    4833       2   13.629671   18.777563   12.360582   14.912315   14.937413   21.986651
    4833       3   13.761345   18.112207   13.347563   16.657788   14.161693   19.407589
    4834       1   25.727013   39.615520   30.576715   43.737397   19.504336   32.552306
    4834       2   23.782878   42.032914   12.677694   16.111229   31.240475   51.385565
    4834       3   23.921354   40.024317   13.068633   16.974975   31.194262   48.482527
    4835       1   19.908530   33.626716   18.754176   26.943294   21.088562   39.266032
    4835       2   17.203187   26.969047   15.408717   18.494937   19.070902   33.488529
    4835       3   20.816219   36.811328   10.706199   13.448314   28.137268   45.582398
    4836       1   15.790018   22.635633   14.781569   20.460013   16.733090   24.458393
    4836       2   13.048476   17.376440   10.285346   12.513559   15.266202   20.188007
    4836       3   13.405437   17.187669   15.156247   18.368705   11.053588   15.144564
    4837       1   15.648064   23.809862   17.893798   27.006766   12.947246   18.925469
    4837       2   12.094358   15.761938   12.040984   14.930428   12.150468   16.591031
    4837       3   12.730072   17.369849    9.989586   13.246736   14.909669   19.783507
    4838       1   23.308414   36.955825   25.034793   38.175575   21.285869   35.366479
    4838       2   24.015575   43.545368   13.177083   16.522580   32.225399   54.491674
    4838       3   22.385543   38.492132   13.651641   17.513413   29.268810   47.959523
    4839       1   29.315694   42.621700   37.298445   47.909943   13.593169   22.382315
    4839       2   19.616370   27.502211    9.942326   12.652979   25.034438   31.757708
    4839       3   24.157868   37.750972    9.638649   12.145133   31.422924   43.659671
    4840       1   27.443847   40.022163   16.629777   22.446960   34.285401   46.643071
    4840       2   18.257961   23.481876   16.284454   18.657401   20.048894   27.002753
    4840       3   32.381029   34.646458   39.279376   35.829597    7.958845   11.843171
    4841       1   23.514086   35.290289   28.981499   40.477996   15.932781   24.524324
    4841       2   17.562942   26.453252   11.830766   14.792102   21.900464   31.938135
    4841       3   23.685480   38.333888    9.418791   12.604163   31.166792   44.654907
    4842       1   21.996557   33.299884   22.858034   32.177914   21.001404   34.523881
    4842       2   26.445185   44.163962    8.822723   11.457649   35.292812   51.279666
    4842       3   17.559359   22.408594   18.723960   22.144992   16.034351   22.658824
    4843       1   36.341161   54.420360   28.917666   35.848567   42.551265   65.416697
    4843       2   45.826068   69.663132   14.153084   15.975228   58.342807   78.210022
    4843       3   48.104334   41.523609   56.825862   40.799489   11.163414   17.026124
    4844       1   25.348534   40.625002   26.355895   34.076660   24.150397   47.218222
    4844       2   22.726587   26.383454   28.244591   28.493368   10.430211   14.799222
    4844       3   32.799860   49.939093    9.322127   11.414582   42.204106   55.959406
    4845       1   21.551661   32.393337   22.714329   32.323857   20.264028   32.421490
    4845       2   29.383781   51.408804    8.508656   10.580583   39.128568   59.379678
    4845       3   17.865058   23.749802   19.493706   22.008012   15.781688   25.656825
    4846       1   26.127100   36.260835   31.281972   39.378286   18.038884   28.943960
    4846       2   34.610490   57.782226    8.718841   10.551391   45.746583   65.685470
    4846       3   21.315522   32.610718   13.789469   16.158707   27.240860   40.192751
    4847       1   16.665976   26.194071   20.039352   30.377490   12.302251   18.607132
    4847       2   13.704482   18.653074    8.825928   11.664978   16.984045   21.531528
    4847       3   12.603273   16.266338   12.607126   15.761314   12.599593   16.734430
    4848       1   22.392487   40.018686   17.150855   24.471201   26.862076   49.122949
    4848       2   21.154083   36.151783   13.772102   17.425439   26.878149   44.831967
    4848       3   18.765114   26.408077   21.181978   25.572773   15.784180   27.108109
    4849       1   23.908106   39.069193   18.451861   25.821073   28.929528   47.591526
    4849       2   20.963620   28.468913   22.831720   26.655415   18.684994   30.380364
    4849       3   22.140888   37.388643   14.458242   18.115617   28.220259   46.483767
    4850       1   22.599365   37.497387   17.099614   24.412729   27.413259   45.447290
    4850       2   22.090766   37.163160   13.692136   17.066155   28.616401   46.157426
    4850       3   20.452064   28.445554   22.377869   26.686621   17.948184   30.399685
    4851       1   16.944603   24.731042   17.944070   25.067929   15.820932   24.297680
    4851       2   16.900190   26.214590    9.193066   11.458363   21.315951   30.857405
    4851       3   13.769966   17.944122   13.160808   16.548603   14.382790   19.226742
    4852       1   55.979892   75.298018   70.403340   83.854898   20.624400   23.907949
    4852       2   57.346971   42.974848   10.922849   14.325495   61.980448   42.120176
    4852       3   38.934424   47.447030   47.708925   51.914146   14.628807   14.754291
    4853       1   19.620912   29.994931   21.514908   30.206033   17.277780   29.564262
    4853       2   17.161414   26.179350   12.737302   15.255178   20.694339   31.917171
    4853       3   21.475705   38.718887    9.308184   11.867257   29.084731   46.883953
    4854       1   23.310182   35.427625   25.703521   36.610255   20.630199   33.854432
    4854       2   23.333776   41.961197   13.986386   17.041847   30.285235   52.353469
    4854       3   22.649847   39.719253   13.694351   17.456785   29.385103   49.287382
    4855       1   25.599410   40.967763   30.750481   44.156882   18.861108   35.257911
    4855       2   24.486080   41.742599   11.299393   13.976340   33.122623   50.667896
    4855       3   25.439553   43.889543   11.611519   14.205001   34.735322   53.578209
    4856       1   17.464324   26.198149   15.797644   22.823823   19.005883   28.885902
    4856       2   17.936763   28.740631    9.810918   12.377211   23.331459   34.637713
    4856       3   14.965924   19.842425   16.939945   19.347105   12.503944   20.174493
    4857       1   37.793965   47.183194   31.412717   33.980981   43.062645   55.223156
    4857       2   61.219713   40.735685   66.394490   38.844412    8.413795   11.555300
    4857       3   46.368034   64.054039   16.886859   17.905078   56.847787   70.913001
    4858       1   18.194125   25.594925   17.694893   26.571783   18.634182   24.693475
    4858       2   13.565029   16.307896   12.795933   15.741633   14.272834   16.781070
    4858       3   23.339750   32.156082   29.465519   35.439574    7.088281    9.029108
    4859       1   20.126814   32.686731   16.456246   23.143328   23.427886   39.045899
    4859       2   18.112625   29.749910   13.672433   16.881431   21.830802   36.840464
    4859       3   17.596061   28.028144   13.648104   17.024908   21.097079   34.628123
    4860       1   19.906038   34.274214   13.257903   19.018728   24.998539   41.685749
    4860       2   14.882596   20.231715   12.858383   15.890018   16.815789   23.482963
    4860       3   16.564825   21.091018   20.025877   23.332169   11.495867   15.993166
    4861       1   23.865064   37.946859   26.013718   37.617607   21.468707   38.168320
    4861       2   22.766416   38.789585   13.639169   17.319874   29.822231   48.184069
    4861       3   22.959146   38.716727   13.658775   17.174160   30.018267   47.930998
    4862       1   18.626336   26.180744   20.990551   28.004381   15.938810   23.654335
    4862       2   22.611510   31.566977    7.929060    9.818529   28.851682   35.333430
    4862       3   16.527907   20.360074   20.173906   22.438256   10.566531   14.554520
    4863       1  115.716269   94.337617  128.862692   92.608794   18.155976   22.304032
    4863       2   50.107830   55.100952   19.409921   19.347455   60.436194   59.227905
    4863       3   89.200048   90.697976   15.303187   18.018752   99.157782   91.955724
    4864       1   22.374592   37.079128   17.139264   24.730484   26.856810   44.550798
    4864       2   22.099481   38.636125   13.593806   17.446559   28.548839   47.930886
    4864       3   20.978677   28.701494   22.886601   27.031421   18.505605   30.554704
    4865       1   36.619428   58.971272   16.930494   23.045162   47.163023   68.824010
    4865       2   22.372837   25.663229   25.015406   26.000871   18.534551   24.665539
    4865       3   37.226672   37.908283   45.518079   38.928920    9.389943   12.963783
    4866       1   29.852687   43.677818   36.730290   47.099482   19.664278   35.689534
    4866       2   20.148731   28.037642   17.849905   20.396003   22.468339   33.894763
    4866       3   40.643266   69.562930    8.781520   11.743564   53.594102   78.546113
    4867       1   21.230568   32.414087   14.898704   21.022769   26.195518   38.365249
    4867       2   20.021503   23.641724   24.589480   25.496761   11.004420   16.015560
    4867       3   18.521938   28.186895   12.535757   15.495138   23.001109   34.094824
    4868       1   22.258801   39.473278   15.823091   21.958650   27.648006   48.942923
    4868       2   19.380227   32.193855   15.517911   19.066910   23.010280   40.517634
    4868       3   19.650521   33.127625   16.275086   19.693503   22.945906   42.050369
    4869       1   23.872438   38.233169   17.601400   24.477367   28.926074   45.822639
    4869       2   25.342379   42.115604   11.189017   13.689335   34.035445   50.492060
    4869       3   22.796984   27.590809   28.241620   30.153391   12.227987   17.457395
    4870       1   19.145130   38.793012   24.340855   48.698376   12.498747   17.821066
    4870       2   13.140269   18.486963   11.675754   19.431285   14.287462   17.627339
    4870       3   14.984098   25.629530   18.909679   31.238228    9.694700   13.355399
    4871       1   28.228088   35.923166   20.886553   28.414239   32.751661   39.172336
    4871       2   25.396283   31.701563   32.212084   35.105693    9.754750   11.481118
    4871       3   39.448013   47.497118   48.746010   50.002097    7.467446    9.788788
    4872       1   36.525936   44.449134   43.684878   50.669758   25.222101   28.857302
    4872       2   64.109513   63.020075    9.796626   16.421266   71.167119   63.399016
    4872       3   33.190333   34.292690   39.299855   35.916884   12.474293   15.284146
    4873       1   18.013896   26.349933   19.063844   26.025271   16.820366   26.664037
    4873       2   14.932300   21.420579   11.775734   14.418008   17.884232   25.990424
    4873       3   17.725049   28.606549    9.740496   12.155146   23.182505   34.688944
    4874       1   23.799886   35.609038   25.863131   37.092015   21.353306   33.602456
    4874       2   23.680315   42.010193   14.048958   17.577727   30.654746   51.993251
    4874       3   23.998331   39.864013   14.445986   18.171501   31.175137   49.141972
    4875       1   21.377605   35.508404   18.821755   27.660396   23.900443   41.681892
    4875       2   21.199742   36.478988   12.878574   16.291930   27.145472   44.800352
    4875       3   18.611356   29.037399   15.646208   19.684085   21.381505   35.398038
    4876       1   58.915727   63.277927   69.791262   70.331363   40.866967   43.795637
    4876       2   95.424015   84.219459   16.876457   18.945009  103.003166   84.201676
    4876       3  101.600843   54.220320  103.584998   53.064989   10.212965   10.759389
    4877       1   22.590775   37.722490   18.007943   25.177748   26.506473   45.430269
    4877       2   22.372963   37.049264   14.024530   17.903391   28.787453   45.676488
    4877       3   20.520458   28.823137   22.834035   26.960545   17.572915   30.783749
    4878       1   23.394009   36.356024   18.677412   25.437131   27.327751   43.016938
    4878       2   20.135271   26.560579   22.607403   26.009104   16.937375   26.922745
    4878       3   21.900123   35.250518   14.786019   18.276884   27.382927   43.286846
    4879       1   78.757368   79.894823   94.314979   81.895753   19.518772   26.827039
    4879       2   34.593218   43.521114   22.337344   22.483127   42.528241   51.311928
    4879       3   93.318871  107.073820   12.471806   15.513171  106.671707  109.821517
    4880       1   20.488451   32.244525   18.941382   26.589244   22.040169   36.994892
    4880       2   18.904154   30.831962   15.183288   19.134343   22.429375   38.455431
    4880       3   22.064592   37.599170   13.718587   17.161849   28.058802   46.168612
    4881       1   14.237843   20.621088   14.399519   20.824983   14.081103   20.420251
    4881       2   11.743483   14.673018   13.185483   16.039628    9.975689   12.576492
    4881       3   11.649333   14.530320   12.375728   15.409576   10.861616   13.468123
    4882       1   22.057295   34.894095   17.738374   25.625961   25.822455   40.940810
    4882       2   19.836372   24.210655   23.966024   25.964044   13.260510   19.382192
    4882       3   23.899473   39.030990   12.928753   15.837778   30.943072   47.048664
    4883       1   14.213976   20.096463   14.082081   19.349549   14.350433   20.840179
    4883       2   11.743093   14.510627   10.636154   12.494711   12.756727   16.070484
    4883       3   11.766510   15.116439   12.047301   14.561905   11.455851   15.701314
    4884       1   18.232786   25.697412   14.029863   19.346388   21.468665   29.266667
    4884       2   13.286585   16.407927   13.882366   16.697752   12.643091   16.064226
    4884       3   18.842176   24.160426   24.043273   26.730527    6.976507    9.100823
    4885       1   30.897222   43.634879   20.933071   26.796084   37.443678   50.745460
    4885       2   19.966124   22.615463   18.206137   19.733834   21.561689   24.834238
    4885       3   45.232877   42.194788   51.951721   42.097564    7.084647   10.739249
    4886       1   23.187315   32.136462   28.057740   37.737971   17.294369   22.265422
    4886       2   17.832052   20.965679   12.853787   17.332053   20.730788   22.310446
    4886       3   34.235054   44.024204   42.691063   46.935893    6.515625    8.196229
    4887       1   39.376376   54.431717   50.959267   61.230923   17.214501   26.651377
    4887       2   26.934053   41.908002   15.635424   17.819848   34.932827   51.190478
    4887       3   42.493083   69.602209   10.832943   13.676869   56.207562   78.991560
    4888       1   20.537511   32.194485   21.454986   31.930222   19.609887   32.433108
    4888       2   22.947842   40.809803   11.520515   14.375834   30.774647   50.138668
    4888       3   20.441536   34.160601   14.929719   18.392405   25.413442   43.154564
    4889       1   21.726069   30.332252   19.039818   26.612477   23.973246   32.956911
    4889       2   24.305912   27.375881   29.686336   28.921937    7.770151   10.933333
    4889       3   18.436070   23.934675   11.890458   13.939475   22.745537   27.844627
    4890       1   25.052985   33.591880   26.314288   34.246430   23.697477   32.819921
    4890       2   32.036576   42.600994    9.116500   11.445023   39.861069   46.358619
    4890       3   27.995070   29.688397   34.071798   31.161564   10.357741   14.246668
    4891       1   20.710855   36.032963   13.939609   19.061412   25.998819   44.326258
    4891       2   16.091735   22.166099   15.203837   18.747073   17.025166   25.232768
    4891       3   16.607076   22.854018   16.182495   19.507397   17.060181   25.946106
    4892       1   77.826041   94.924890   39.195657   38.958811   95.880006  107.187669
    4892       2  196.643363   60.900013  196.775450   60.730673   20.660296   12.548050
    4892       3   39.999981   38.360259   37.672903   29.978149   42.937786   46.681851
    4893       1   17.790286   27.778080   16.981375   24.162150   18.609782   30.992854
    4893       2   16.790295   27.076190   10.418114   13.034798   21.731352   33.375783
    4893       3   16.220298   23.162930   13.459272   16.377116   18.718370   27.679265
