   locus        mean         std
    4598    0.263502    0.047071
    4599    0.313586    0.048528
    4600    0.020339    0.012797
    4601    0.045009    0.019869
    4602    0.068259    0.024844
    4603    0.045995    0.019683
    4604    0.378643    0.078190
    4605    0.019089    0.012553
    4606    0.134022    0.034593
    4607    0.120150    0.038077
    4608    0.325145    0.051156
    4609    0.019310    0.013301
    4610    0.095256    0.030853
    4611    0.039698    0.019116
    4612    0.159483    0.038647
    4613    0.363923    0.067380
    4614    0.017028    0.012050
    4615    0.142442    0.051502
    4616    0.219373    0.046643
    4617    0.126819    0.035338
    4618    0.020529    0.012554
    4619    0.277205    0.065632
    4620    0.120976    0.034247
    4621    0.321104    0.055405
    4622    0.456110    0.070568
    4623    0.016871    0.011751
    4624    0.485677    0.057423
    4625    0.022463    0.015064
    4626    0.287262    0.064096
    4627    0.211705    0.046447
    4628    0.221194    0.048377
    4629    0.349829    0.050974
    4630    0.086003    0.029535
    4631    0.557271    0.053555
    4632    0.020617    0.012884
    4633    0.174550    0.038833
    4634    0.105487    0.031152
    4635    0.033189    0.016445
    4636    0.020172    0.012461
    4637    0.227451    0.042770
    4638    0.046890    0.020099
    4639    0.460618    0.056311
    4640    0.280553    0.071733
    4641    0.020970    0.012710
    4642    0.424273    0.052882
    4643    0.185349    0.039481
    4644    0.349960    0.051036
    4645    0.026926    0.015331
    4646    0.294106    0.046894
    4647    0.059365    0.022924
    4648    0.073168    0.026251
    4649    0.218220    0.042486
    4650    0.400541    0.051204
    4651    0.086365    0.032401
    4652    0.019456    0.012959
    4653    0.049965    0.022177
    4654    0.017365    0.012146
    4655    0.215847    0.044088
    4656    0.016828    0.012076
    4657    0.017241    0.012445
    4658    0.025013    0.014992
    4659    0.020677    0.012727
    4660    0.223599    0.044013
    4661    0.596431    0.055776
    4662    0.223544    0.044188
    4663    0.051646    0.022612
    4664    0.018620    0.012434
    4665    0.089554    0.028620
    4666    0.230560    0.042943
    4667    0.020415    0.012837
    4668    0.053744    0.021132
    4669    0.018640    0.012392
    4670    0.246558    0.049829
    4671    0.020758    0.012644
    4672    0.346464    0.136301
    4673    0.092433    0.028788
    4674    0.526122    0.053072
    4675    0.257441    0.051155
    4676    0.166178    0.039772
    4677    0.073696    0.026928
    4678    0.041076    0.019256
    4679    0.575391    0.053578
    4680    0.233358    0.049782
    4681    0.152573    0.036816
    4682    0.062365    0.023708
    4683    0.019408    0.012323
    4684    0.057602    0.022229
    4685    0.019126    0.012373
    4686    0.524546    0.052285
    4687    0.058137    0.025111
    4688    0.307449    0.057553
    4689    0.076946    0.026961
    4690    0.099576    0.033094
    4691    0.245638    0.052467
    4692    0.017119    0.012296
    4693    0.124359    0.034036
    4694    0.016745    0.011818
    4695    0.236191    0.044378
    4696    0.197880    0.043667
    4697    0.294411    0.052611
    4698    0.240513    0.044772
    4699    0.425309    0.086886
    4700    0.134332    0.034247
    4701    0.217010    0.052056
    4702    0.017085    0.012023
    4703    0.042876    0.019579
    4704    0.120501    0.037761
    4705    0.093522    0.029601
    4706    0.016952    0.011798
    4707    0.223991    0.043497
    4708    0.102342    0.030370
    4709    0.021014    0.012996
    4710    0.020331    0.012693
    4711    0.030758    0.016757
    4712    0.390126    0.051667
    4713    0.019648    0.012936
    4714    0.400556    0.055668
    4715    0.017522    0.012082
    4716    0.020173    0.012534
    4717    0.099466    0.033255
    4718    0.222560    0.057308
    4719    0.063043    0.023256
    4720    0.020325    0.012843
    4721    0.225966    0.046541
    4722    0.020638    0.012643
    4723    0.019040    0.012477
    4724    0.020101    0.012491
    4725    0.203851    0.041295
    4726    0.160723    0.058191
    4727    0.355237    0.052319
    4728    0.183757    0.043286
    4729    0.108787    0.035721
    4730    0.326838    0.049069
    4731    0.437802    0.057123
    4732    0.017452    0.012019
    4733    0.016741    0.012150
    4734    0.037421    0.018330
    4735    0.020399    0.012628
    4736    0.107605    0.031491
    4737    0.698435    0.053947
    4738    0.135882    0.035200
    4739    0.016803    0.011988
    4740    0.021519    0.018598
    4741    0.020364    0.012628
    4742    0.052613    0.022831
    4743    0.282770    0.046925
    4744    0.766801    0.046681
    4745    0.097351    0.030104
    4746    0.041067    0.018639
    4747    0.252245    0.044688
    4748    0.178903    0.041552
    4749    0.018684    0.012907
    4750    0.164177    0.037372
    4751    0.224616    0.045066
    4752    0.295147    0.051443
    4753    0.112794    0.032391
    4754    0.016594    0.012960
    4755    0.212386    0.041218
    4756    0.057862    0.022360
    4757    0.020177    0.012656
    4758    0.233882    0.044176
    4759    0.181261    0.041383
    4760    0.029596    0.016226
    4761    0.100718    0.030488
    4762    0.099905    0.030608
    4763    0.110862    0.031379
    4764    0.571414    0.076236
    4765    0.016712    0.011738
    4766    0.171797    0.045593
    4767    0.465816    0.053392
    4768    0.522279    0.070228
    4769    0.017138    0.011775
    4770    0.072628    0.025113
    4771    0.053791    0.021989
    4772    0.189747    0.054170
    4773    0.033468    0.017757
    4774    0.179850    0.039530
    4775    0.017103    0.011812
    4776    0.428276    0.060836
    4777    0.675076    0.056652
    4778    0.018575    0.012855
    4779    0.320592    0.056089
    4780    0.213726    0.045142
    4781    0.020297    0.013161
    4782    0.082404    0.027489
    4783    0.101490    0.031622
    4784    0.018835    0.012612
    4785    0.017210    0.012103
    4786    0.104145    0.030765
    4787    0.020933    0.012939
    4788    0.448863    0.058290
    4789    0.018898    0.013009
    4790    0.020293    0.012794
    4791    0.013483    0.014537
    4792    0.113771    0.034711
    4793    0.181290    0.040396
    4794    0.024965    0.014337
    4795    0.016994    0.012046
    4796    0.150916    0.054516
    4797    0.257029    0.046044
    4798    0.270403    0.049924
    4799    0.020199    0.012610
    4800    0.367063    0.051664
    4801    0.115956    0.033320
    4802    0.041123    0.018869
    4803    0.118363    0.033123
    4804    0.139718    0.036313
    4805    0.040027    0.019355
    4806    0.052082    0.020944
    4807    0.891723    0.034127
    4808    0.536036    0.059342
    4809    0.016692    0.012040
    4810    0.082266    0.029267
    4811    0.549802    0.086980
    4812    0.199514    0.048048
    4813    0.061965    0.023466
    4814    0.555960    0.068987
    4815    0.178405    0.083503
    4816    0.060357    0.023357
    4817    0.018600    0.012507
    4818    0.147089    0.075075
    4819    0.173316    0.044451
    4820    0.019226    0.012823
    4821    0.088024    0.030432
    4822    0.018642    0.013013
    4823    0.377343    0.061685
    4824    0.221920    0.045391
    4825    0.029490    0.016060
    4826    0.094569    0.041015
    4827    0.020499    0.014615
    4828    0.327493    0.057168
    4829    0.638325    0.053656
    4830    0.640036    0.071532
    4831    0.020923    0.012759
    4832    0.178656    0.044314
    4833    0.140871    0.035640
    4834    0.025072    0.015225
    4835    0.053509    0.021963
    4836    0.231863    0.044068
    4837    0.301419    0.048355
    4838    0.019751    0.013071
    4839    0.247138    0.051241
    4840    0.153479    0.042659
    4841    0.147998    0.038646
    4842    0.110537    0.032593
    4843    0.052304    0.027010
    4844    0.182795    0.045649
    4845    0.091510    0.030337
    4846    0.122697    0.037505
    4847    0.388294    0.052621
    4848    0.017645    0.012048
    4849    0.016503    0.012071
    4850    0.017453    0.012431
    4851    0.177833    0.039036
    4852    0.676590    0.074723
    4853    0.114670    0.033369
    4854    0.019165    0.013171
    4855    0.053843    0.023094
    4856    0.129921    0.034219
    4857    0.108500    0.041779
    4858    0.473549    0.056820
    4859    0.047716    0.020200
    4860    0.131537    0.035125
    4861    0.019252    0.013082
    4862    0.267722    0.049903
    4863    0.250503    0.077435
    4864    0.017459    0.011851
    4865    0.091426    0.035191
    4866    0.077999    0.029195
    4867    0.109646    0.033756
    4868    0.020673    0.012549
    4869    0.059793    0.024397
    4870    0.518614    0.061326
    4871    0.574782    0.069192
    4872    0.332632    0.066545
    4873    0.126554    0.033827
    4874    0.018877    0.012930
    4875    0.020706    0.012729
    4876    0.234803    0.077774
    4877    0.017205    0.011716
    4878    0.016852    0.012072
    4879    0.147949    0.054086
    4880    0.020726    0.012617
    4881    0.427218    0.050990
    4882    0.053813    0.022483
    4883    0.341881    0.048556
    4884    0.346160    0.052651
    4885    0.263310    0.059324
    4886    0.594201    0.062036
    4887    0.063960    0.027025
    4888    0.027152    0.015252
    4889    0.263017    0.051145
    4890    0.230849    0.050292
    4891    0.050559    0.020961
    4892    0.165220    0.067607
    4893    0.086910    0.027318
    4894    0.062683    0.029194
    4895    0.300108    0.049174
    4896    0.079402    0.027656
    4897    0.039777    0.021077
    4898    0.095890    0.030534
    4899    0.261271    0.046844
    4900    0.018745    0.012563
    4901    0.016983    0.011857
    4902    0.239258    0.046914
    4903    0.018023    0.012970
    4904    0.020607    0.012509
    4905    0.029068    0.016623
    4906    0.131258    0.034075
    4907    0.157845    0.039078
    4908    0.258906    0.046242
    4909    0.015476    0.012793
    4910    0.020223    0.012871
    4911    0.151478    0.037309
    4912    0.509683    0.055445
    4913    0.018992    0.012948
    4914    0.831790    0.043504
    4915    0.020942    0.012957
    4916    0.017167    0.012271
    4917    0.016969    0.012180
    4918    0.153626    0.037165
    4919    0.292723    0.048400
    4920    0.018964    0.013019
    4921    0.099103    0.033428
    4922    0.063181    0.023608
    4923    0.355297    0.051589
    4924    0.466709    0.053362
    4925    0.238033    0.082329
    4926    0.210877    0.041981
    4927    0.018567    0.011905
    4928    0.757591    0.047327
    4929    0.017550    0.012033
    4930    0.177021    0.040461
    4931    0.253078    0.049010
    4932    0.589536    0.062497
    4933    0.026756    0.014972
    4934    0.313272    0.050547
    4935    0.062150    0.024838
    4936    0.162123    0.040543
    4937    0.235057    0.044080
    4938    0.252321    0.044656
    4939    0.076902    0.029828
    4940    0.017441    0.012265
    4941    0.018889    0.012314
    4942    0.016041    0.012088
    4943    0.262889    0.047644
    4944    0.175887    0.040593
    4945    0.019987    0.012148
    4946    0.093491    0.028936
    4947    0.154292    0.037376
    4948    0.332469    0.051349
    4949    0.069473    0.025411
    4950    0.087226    0.033387
    4951    0.037908    0.018655
    4952    0.043662    0.027697
    4953    0.340069    0.057787
    4954    0.106020    0.030877
    4955    0.194492    0.041721
    4956    0.176982    0.048365
    4957    0.163201    0.046403
    4958    0.138454    0.035678
    4959    0.019788    0.013197
    4960    0.018410    0.012243
    4961    0.195362    0.042294
    4962    0.121651    0.042289
    4963    0.073592    0.025807
    4964    0.149241    0.043337
    4965    0.171135    0.040045
    4966    0.067431    0.023993
    4967    0.027935    0.014966
    4968    0.020657    0.012971
    4969    0.242705    0.050816
    4970    0.142164    0.041723
    4971    0.347165    0.054814
    4972    0.216447    0.043237
    4973    0.035378    0.017952
    4974    0.272712    0.053597
    4975    0.191897    0.038982
    4976    0.164813    0.038682
    4977    0.017212    0.012311
    4978    0.034703    0.016856
    4979    0.065838    0.024602
    4980    0.025363    0.014631
    4981    0.338870    0.052751
    4982    0.246076    0.043561
    4983    0.038105    0.021453
    4984    0.048676    0.022014
    4985    0.018699    0.012457
    4986    0.026556    0.014623
    4987    0.157452    0.038017
    4988    0.209680    0.047564
    4989    0.118673    0.033558
    4990    0.020763    0.013020
    4991    0.084282    0.028213
    4992    0.039387    0.034427
    4993    0.546785    0.065679
    4994    0.026414    0.014812
    4995    0.110182    0.032996
    4996    0.392635    0.052647
    4997    0.020675    0.012836
    4998    0.155377    0.039407
    4999    0.510860    0.052197
    5000    0.020058    0.012692
    5001    0.123078    0.034588
    5002    0.396428    0.055034
    5003    0.197370    0.084222
    5004    0.078629    0.028870
    5005    0.060395    0.023385
    5006    0.052991    0.021820
    5007    0.317138    0.047669
    5008    0.045472    0.021279
    5009    0.018890    0.012804
    5010    0.016579    0.012209
    5011    0.817458    0.042144
    5012    0.105765    0.030406
    5013    0.016928    0.012376
    5014    0.046100    0.019518
    5015    0.224388    0.056645
    5016    0.044585    0.020549
    5017    0.074202    0.025538
    5018    0.017178    0.012528
    5019    0.017073    0.012337
    5020    0.059826    0.033792
    5021    0.159108    0.037237
    5022    0.227147    0.045718
    5023    0.334935    0.050762
    5024    0.052748    0.021834
    5025    0.288647    0.049947
    5026    0.019481    0.012766
    5027    0.020562    0.012528
    5028    0.077161    0.026212
    5029    0.584573    0.093896
    5030    0.123706    0.033106
    5031    0.025712    0.014510
    5032    0.117545    0.033433
    5033    0.640004    0.061996
    5034    0.025395    0.014552
    5035    0.040900    0.018708
    5036    0.025286    0.014421
    5037    0.028524    0.015092
    5038    0.552585    0.053231
    5039    0.066702    0.024940
    5040    0.019316    0.012470
    5041    0.054207    0.022397
    5042    0.881794    0.032095
    5043    0.062161    0.025782
    5044    0.119444    0.036073
    5045    0.038298    0.018265
    5046    0.020447    0.012201
    5047    0.016494    0.011670
    5048    0.027358    0.014911
    5049    0.039265    0.017945
    5050    0.261078    0.047336
    5051    0.560883    0.053433
    5052    0.026099    0.014912
    5053    0.606318    0.068072
    5054    0.112177    0.033002
    5055    0.017172    0.011960
    5056    0.020402    0.012929
    5057    0.055387    0.026505
    5058    0.111228    0.031154
    5059    0.071814    0.029562
    5060    0.557855    0.064378
    5061    0.017029    0.011878
    5062    0.068243    0.025520
    5063    0.100739    0.046169
    5064    0.047934    0.020251
    5065    0.145948    0.037145
    5066    0.020127    0.012933
    5067    0.049064    0.021538
    5068    0.411911    0.075887
    5069    0.033865    0.016885
    5070    0.016995    0.012468
    5071    0.142288    0.036895
    5072    0.120829    0.033243
    5073    0.240618    0.055019
    5074    0.030021    0.016779
    5075    0.026875    0.015527
    5076    0.017268    0.011880
    5077    0.019436    0.012447
    5078    0.017322    0.012096
    5079    0.045336    0.021884
    5080    0.020673    0.012822
    5081    0.033509    0.017068
    5082    0.019136    0.012631
    5083    0.153008    0.040674
    5084    0.238868    0.050610
    5085    0.019975    0.012499
    5086    0.546910    0.054543
    5087    0.158817    0.037904
    5088    0.019253    0.013015
    5089    0.144028    0.037114
    5090    0.016652    0.011724
    5091    0.017035    0.012098
    5092    0.073336    0.029191
    5093    0.070924    0.025974
    5094    0.256060    0.048024
    5095    0.126048    0.034799
    5096    0.017176    0.011620
    5097    0.020777    0.012881
    5098    0.123963    0.035427
    5099    0.041014    0.018930
    5100    0.155631    0.035935
    5101    0.082890    0.027637
    5102    0.017444    0.012480
    5103    0.033743    0.017049
    5104    0.209070    0.049097
    5105    0.080634    0.027155
    5106    0.061255    0.022935
    5107    0.539966    0.056351
    5108    0.685772    0.050672
    5109    0.039785    0.019445
    5110    0.020753    0.012664
    5111    0.033848    0.017371
    5112    0.018920    0.012542
    5113    0.020796    0.013097
    5114    0.019112    0.012747
    5115    0.016941    0.012072
    5116    0.403667    0.054219
    5117    0.205633    0.048193
    5118    0.016655    0.011608
    5119    0.065148    0.025732
    5120    0.020027    0.012342
    5121    0.060547    0.023184
    5122    0.452329    0.057316
    5123    0.220715    0.044845
    5124    0.033604    0.017330
    5125    0.135455    0.040103
    5126    0.041397    0.019168
    5127    0.025116    0.014409
    5128    0.230727    0.043730
    5129    0.017055    0.011983
    5130    0.415839    0.056901
    5131    0.328500    0.057558
    5132    0.108149    0.032074
    5133    0.020487    0.012693
    5134    0.016740    0.012823
    5135    0.349155    0.050118
    5136    0.019100    0.012747
    5137    0.243790    0.061846
    5138    0.071810    0.027512
    5139    0.180166    0.039290
    5140    0.020938    0.012981
    5141    0.194240    0.040962
    5142    0.303286    0.048196
    5143    0.197531    0.041872
    5144    0.139247    0.035664
    5145    0.020554    0.012586
    5146    0.463824    0.053167
    5147    0.251807    0.043796
    5148    0.011221    0.011671
    5149    0.020558    0.012904
    5150    0.107281    0.030615
    5151    0.021236    0.013145
    5152    0.087492    0.035410
    5153    0.042445    0.019033
    5154    0.196519    0.042221
    5155    0.041254    0.018417
    5156    0.276791    0.072002
    5157    0.066147    0.023731
    5158    0.184224    0.043345
    5159    0.020269    0.012671
    5160    0.033458    0.017039
    5161    0.240494    0.045244
    5162    0.079832    0.025955
    5163    0.019805    0.012569
    5164    0.080771    0.027011
    5165    0.188646    0.042595
    5166    0.068846    0.025123
    5167    0.313811    0.054612
    5168    0.146470    0.037346
    5169    0.306303    0.047893
    5170    0.044860    0.020109
    5171    0.173799    0.055390
    5172    0.017019    0.012160
    5173    0.089170    0.031111
    5174    0.067395    0.024193
    5175    0.018145    0.012748
    5176    0.020748    0.012636
    5177    0.239131    0.052862
    5178    0.222108    0.051817
    5179    0.348980    0.087155
    5180    0.017030    0.012051
    5181    0.017700    0.012424
    5182    0.155321    0.040475
    5183    0.317793    0.052913
    5184    0.020739    0.012969
    5185    0.434148    0.052528
    5186    0.271341    0.047342
    5187    0.335958    0.062525
    5188    0.632668    0.055604
    5189    0.049259    0.021359
    5190    0.065146    0.024555
    5191    0.169048    0.037764
    5192    0.064034    0.026132
    5193    0.029820    0.016812
    5194    0.018503    0.012756
    5195    0.054798    0.021437
    5196    0.018313    0.012601
    5197    0.017273    0.012328
    5198    0.020657    0.012779
    5199    0.179299    0.039801
    5200    0.173252    0.048495
    5201    0.338512    0.051034
    5202    0.105510    0.033273
    5203    0.266296    0.045876
    5204    0.430995    0.087600
    5205    0.160225    0.040887
    5206    0.320735    0.049371
    5207    0.258854    0.074926
    5208    0.332963    0.060638
    5209    0.038054    0.017545
    5210    0.073706    0.027847
    5211    0.020984    0.012862
    5212    0.114655    0.033546
    5213    0.121553    0.033675
    5214    0.096169    0.055766
    5215    0.020562    0.012599
    5216    0.241247    0.044865
    5217    0.017226    0.011886
    5218    0.277422    0.059461
    5219    0.020238    0.012565
    5220    0.094016    0.029105
    5221    0.021030    0.012643
    5222    0.170979    0.065905
    5223    0.309982    0.061450
    5224    0.170801    0.040814
    5225    0.017048    0.012074
    5226    0.020157    0.012288
    5227    0.018874    0.012534
    5228    0.068525    0.027606
    5229    0.107337    0.030946
    5230    0.176241    0.043777
    5231    0.209435    0.043864
    5232    0.020487    0.012843
    5233    0.530291    0.057059
    5234    0.245467    0.045012
    5235    0.017738    0.012334
    5236    0.020940    0.012805
    5237    0.130840    0.036601
    5238    0.017186    0.011970
    5239    0.415601    0.053826
    5240    0.016752    0.011398
    5241    0.498627    0.071825
    5242    0.496947    0.056040
    5243    0.054824    0.021458
    5244    0.020373    0.012773
    5245    0.021059    0.012736
    5246    0.188279    0.040665
    5247    0.111162    0.031403
    5248    0.033771    0.017001
    5249    0.024133    0.014760
    5250    0.581186    0.052669
    5251    0.215021    0.043044
    5252    0.496118    0.051263
    5253    0.168870    0.047526
    5254    0.387884    0.052544
    5255    0.241430    0.044464
    5256    0.019369    0.012663
    5257    0.017340    0.012113
    5258    0.206949    0.041693
    5259    0.049176    0.021660
    5260    0.058254    0.022835
    5261    0.112188    0.032687
    5262    0.212261    0.044031
    5263    0.016490    0.011612
    5264    0.442835    0.056581
    5265    0.016089    0.012268
    5266    0.019715    0.013059
    5267    0.016939    0.012310
    5268    0.020340    0.012255
    5269    0.231391    0.052431
    5270    0.229307    0.042653
    5271    0.019244    0.012724
    5272    0.186608    0.041945
    5273    0.082979    0.027822
    5274    0.300015    0.055374
    5275    0.020583    0.012868
    5276    0.173875    0.059245
    5277    0.113977    0.032849
    5278    0.039618    0.019223
    5279    0.330891    0.051350
    5280    0.049371    0.021593
    5281    0.136171    0.035261
    5282    0.343958    0.049259
    5283    0.106086    0.031853
    5284    0.030406    0.016233
    5285    0.241992    0.045423
    5286    0.057013    0.024908
    5287    0.316209    0.074270
    5288    0.017274    0.012225
    5289    0.039055    0.018998
    5290    0.366228    0.054965
    5291    0.171481    0.037722
    5292    0.394065    0.052497
    5293    0.142019    0.035537
    5294    0.017020    0.011937
    5295    0.017046    0.012144
    5296    0.606983    0.065848
    5297    0.046370    0.021252
    5298    0.230717    0.073104
    5299    0.070793    0.024542
    5300    0.155552    0.038585
    5301    0.231212    0.043222
    5302    0.044415    0.022179
    5303    0.018985    0.012342
    5304    0.020742    0.012820
    5305    0.636685    0.069127
    5306    0.228150    0.042122
    5307    0.277918    0.048246
    5308    0.046304    0.019808
    5309    0.101057    0.072697
    5310    0.504338    0.056277
    5311    0.101802    0.032190
    5312    0.339502    0.056205
    5313    0.079125    0.028040
    5314    0.737733    0.059499
    5315    0.388444    0.074825
    5316    0.020251    0.012667
    5317    0.302794    0.050425
    5318    0.059510    0.024785
    5319    0.074185    0.026150
    5320    0.050223    0.021155
    5321    0.731532    0.052311
    5322    0.142059    0.036898
    5323    0.016978    0.011794
    5324    0.068233    0.024592
    5325    0.025620    0.014592
    5326    0.276516    0.047554
    5327    0.170693    0.039002
    5328    0.032738    0.016494
    5329    0.438559    0.052144
    5330    0.252903    0.046870
    5331    0.045170    0.019856
    5332    0.532956    0.057924
    5333    0.379642    0.051915
    5334    0.199304    0.055761
    5335    0.019409    0.012785
    5336    0.221907    0.044220
    5337    0.316865    0.058263
    5338    0.357570    0.054511
    5339    0.136668    0.036775
    5340    0.018879    0.012476
    5341    0.339783    0.060095
    5342    0.068405    0.027718
    5343    0.048046    0.022848
    5344    0.100194    0.032191
    5345    0.020895    0.012782
    5346    0.017115    0.012474
    5347    0.754434    0.048763
    5348    0.387009    0.053951
    5349    0.017189    0.011952
    5350    0.086064    0.029860
    5351    0.096043    0.055171
    5352    0.382835    0.052915
    5353    0.274164    0.048609
    5354    0.016697    0.011527
    5355    0.147283    0.071857
    5356    0.018613    0.012624
    5357    0.398657    0.049717
    5358    0.103133    0.031689
    5359    0.018092    0.012483
    5360    0.092896    0.049005
    5361    0.017387    0.012171
    5362    0.117089    0.033223
    5363    0.108708    0.041655
    5364    0.038145    0.017836
    5365    0.185598    0.041225
    5366    0.089693    0.029114
    5367    0.308006    0.055586
    5368    0.065893    0.024297
    5369    0.020629    0.013036
    5370    0.074332    0.026030
    5371    0.021579    0.013361
    5372    0.103422    0.031478
    5373    0.017604    0.012720
    5374    0.067897    0.024215
    5375    0.483085    0.056684
    5376    0.252850    0.049873
    5377    0.019329    0.012626
    5378    0.161351    0.037645
    5379    0.070528    0.025749
    5380    0.016355    0.012079
    5381    0.054696    0.037779
    5382    0.113794    0.036226
    5383    0.524372    0.060829
    5384    0.018834    0.012560
    5385    0.047410    0.020101
    5386    0.651999    0.055174
    5387    0.020448    0.013028
    5388    0.198117    0.041283
    5389    0.020775    0.012855
    5390    0.233318    0.065295
    5391    0.662478    0.055512
    5392    0.120985    0.047003
    5393    0.017028    0.012097
    5394    0.053614    0.021712
    5395    0.317338    0.049850
    5396    0.164699    0.038731
    5397    0.229909    0.065147
    5398    0.408956    0.053886
    5399    0.134026    0.033999
    5400    0.205940    0.053414
    5401    0.021095    0.012874
    5402    0.460406    0.053091
    5403    0.172129    0.040056
    5404    0.016976    0.012259
    5405    0.655771    0.051313
    5406    0.767127    0.050572
    5407    0.405450    0.052895
    5408    0.018756    0.012644
    5409    0.024568    0.014083
    5410    0.038179    0.018245
    5411    0.078870    0.039979
    5412    0.268054    0.045208
    5413    0.281287    0.117811
    5414    0.020429    0.012341
    5415    0.047837    0.020144
    5416    0.149031    0.038004
    5417    0.020720    0.012903
    5418    0.079733    0.027127
    5419    0.436899    0.094404
    5420    0.025288    0.014873
    5421    0.038981    0.018392
    5422    0.040671    0.019530
    5423    0.029245    0.016683
    5424    0.032676    0.016915
    5425    0.032826    0.017235
    5426    0.074874    0.025977
    5427    0.018877    0.012882
    5428    0.166011    0.038895
    5429    0.061880    0.023913
    5430    0.234083    0.043152
    5431    0.285037    0.049333
    5432    0.168947    0.039199
    5433    0.070156    0.026482
    5434    0.020781    0.012863
    5435    0.059296    0.022710
    5436    0.023114    0.015279
    5437    0.073926    0.025001
    5438    0.019454    0.012750
    5439    0.087843    0.031592
    5440    0.038941    0.019064
    5441    0.018806    0.012762
    5442    0.016855    0.011990
    5443    0.019511    0.012989
    5444    0.146660    0.036924
    5445    0.019119    0.012769
    5446    0.119780    0.035114
    5447    0.020416    0.012499
    5448    0.150387    0.069054
    5449    0.278815    0.047218
    5450    0.016911    0.012548
    5451    0.020860    0.013315
    5452    0.244875    0.046174
    5453    0.734822    0.047988
    5454    0.017556    0.012291
    5455    0.044678    0.020024
    5456    0.164763    0.039373
    5457    0.035150    0.016803
    5458    0.343689    0.050039
    5459    0.263068    0.058171
    5460    0.009434    0.011007
    5461    0.239778    0.047321
    5462    0.049948    0.027199
    5463    0.089842    0.028395
    5464    0.016620    0.011959
    5465    0.019331    0.013004
    5466    0.016857    0.011564
    5467    0.221190    0.070322
    5468    0.150146    0.036223
    5469    0.017136    0.012147
    5470    0.066958    0.024794
    5471    0.045045    0.021266
    5472    0.463447    0.058629
    5473    0.017051    0.011795
    5474    0.282868    0.060709
    5475    0.114136    0.032605
    5476    0.123237    0.033534
    5477    0.090583    0.033522
    5478    0.356234    0.053385
    5479    0.019193    0.012260
    5480    0.283395    0.046811
    5481    0.643939    0.053568
    5482    0.101606    0.031200
    5483    0.021052    0.012794
    5484    0.016935    0.012175
    5485    0.017031    0.012049
    5486    0.074496    0.029206
    5487    0.166907    0.039114
    5488    0.020294    0.012877
    5489    0.372851    0.083381
    5490    0.389292    0.097909
    5491    0.019257    0.012768
    5492    0.010562    0.011384
    5493    0.162813    0.049346
    5494    0.130822    0.037630
    5495    0.038636    0.022922
    5496    0.029600    0.016524
    5497    0.016993    0.011903
    5498    0.075271    0.025586
    5499    0.075658    0.038860
    5500    0.028202    0.015032
    5501    0.057385    0.025077
    5502    0.747431    0.056767
    5503    0.021002    0.013053
    5504    0.424433    0.054015
    5505    0.018904    0.012459
    5506    0.277039    0.049756
    5507    0.020617    0.012778
    5508    0.239488    0.045413
    5509    0.340473    0.056589
    5510    0.297074    0.048457
    5511    0.171117    0.037710
    5512    0.353359    0.050678
    5513    0.024934    0.017715
    5514    0.017512    0.011977
    5515    0.116994    0.032847
    5516    0.245567    0.046262
    5517    0.037492    0.018912
    5518    0.333782    0.052709
    5519    0.018997    0.012117
    5520    0.552595    0.081669
    5521    0.183145    0.056755
    5522    0.020644    0.013414
    5523    0.174031    0.038560
    5524    0.808459    0.046422
    5525    0.282081    0.094745
    5526    0.336181    0.074634
    5527    0.090211    0.028899
    5528    0.279272    0.052629
    5529    0.066790    0.027968
    5530    0.025057    0.014408
    5531    0.419416    0.051908
    5532    0.090094    0.029432
    5533    0.019191    0.012432
    5534    0.016538    0.012576
    5535    0.044980    0.030905
    5536    0.019239    0.012438
    5537    0.399839    0.058800
    5538    0.319019    0.050494
    5539    0.020664    0.012982
    5540    0.391901    0.051124
    5541    0.025704    0.015225
    5542    0.099706    0.032411
    5543    0.020902    0.013687
    5544    0.040570    0.018574
    5545    0.106220    0.031782
    5546    0.323216    0.058822
    5547    0.018737    0.012726
    5548    0.020896    0.013334
    5549    0.039772    0.018684
    5550    0.020554    0.012607
    5551    0.664602    0.051062
    5552    0.017326    0.012109
    5553    0.021159    0.013142
    5554    0.130151    0.035526
    5555    0.034829    0.016572
    5556    0.019085    0.012556
    5557    0.017442    0.012414
    5558    0.452334    0.052565
    5559    0.218039    0.051829
    5560    0.057756    0.022790
    5561    0.035562    0.025710
    5562    0.059887    0.022922
    5563    0.088060    0.029101
    5564    0.030011    0.016363
    5565    0.025483    0.014653
    5566    0.016692    0.011874
    5567    0.017012    0.012103
    5568    0.026397    0.014732
    5569    0.018362    0.012653
    5570    0.276388    0.048389
    5571    0.035230    0.019270
    5572    0.338091    0.057527
    5573    0.111489    0.031838
    5574    0.629651    0.128789
    5575    0.017232    0.012074
    5576    0.201716    0.047162
    5577    0.132791    0.033940
    5578    0.017818    0.013295
    5579    0.020849    0.012612
    5580    0.442028    0.054442
    5581    0.165203    0.038360
    5582    0.846325    0.044522
    5583    0.026554    0.015144
    5584    0.097541    0.032360
    5585    0.021138    0.012892
    5586    0.647214    0.058077
    5587    0.354450    0.058310
    5588    0.016130    0.011908
    5589    0.009740    0.011753
    5590    0.017225    0.021216
    5591    0.151334    0.041086
    5592    0.039536    0.018906
    5593    0.221489    0.044720
    5594    0.020827    0.012819
    5595    0.018163    0.013756
    5596    0.017164    0.012351
