   locus      deme_1      deme_2      deme_3
    4349    0.437750    0.572250    0.614500
    4350    0.490750    0.552500    0.559750
    4351    0.375750    0.572000    0.674500
    4352    0.353500    0.751250    0.554250
    4353    0.455250    0.653000    0.460500
    4354    0.455250    0.617000    0.568750
    4355    0.598250    0.544750    0.144750
    4356    0.616750    0.456750    0.289250
    4357    0.464250    0.574750    0.565500
    4358    0.481750    0.570500    0.570500
    4359    0.497500    0.611250    0.499500
    4360    0.548250    0.426000    0.503250
    4361    0.555000    0.514250    0.482000
    4362    0.542250    0.415500    0.409750
    4363    0.480500    0.588750    0.526250
    4364    0.414000    0.718000    0.383500
    4365    0.413250    0.731500    0.459000
    4366    0.450250    0.325750    0.699750
    4367    0.466750    0.567000    0.565250
    4368    0.507250    0.540250    0.525500
    4369    0.500250    0.522750    0.453250
    4370    0.533000    0.459500    0.509500
    4371    0.569000    0.339250    0.592750
    4372    0.492000    0.461750    0.592250
    4373    0.520750    0.288000    0.537000
    4374    0.396000    0.010500    0.871250
    4375    0.412500    0.610750    0.637500
    4376    0.401000    0.738250    0.482000
    4377    0.000500    0.666250    0.782500
    4378    0.503250    0.631500    0.412000
    4379    0.486250    0.431500    0.402250
    4380    0.469500    0.580750    0.564500
    4381    0.467250    0.514000    0.315500
    4382    0.541750    0.540250    0.362750
    4383    0.398500    0.568750    0.624250
    4384    0.506750    0.582750    0.500750
    4385    0.471000    0.449750    0.369750
    4386    0.477000    0.586000    0.570500
    4387    0.470000    0.564500    0.571250
    4388    0.613750    0.570500    0.156000
    4389    0.488000    0.569500    0.557750
    4390    0.519500    0.548250    0.520000
    4391    0.479750    0.515250    0.599250
    4392    0.487250    0.516000    0.460000
    4393    0.355750    0.626750    0.687500
    4394    0.533500    0.575000    0.379750
    4395    0.528750    0.627250    0.419750
    4396    0.511750    0.606250    0.411250
    4397    0.495500    0.566250    0.499250
    4398    0.504500    0.589500    0.463750
    4399    0.600750    0.004750    0.650000
    4400    0.540250    0.689000    0.246000
    4401    0.591250    0.371750    0.373750
    4402    0.526250    0.488250    0.453000
    4403    0.464750    0.352250    0.461500
    4404    0.527250    0.319500    0.518500
    4405    0.485750    0.539750    0.315250
    4406    0.539750    0.519000    0.505500
    4407    0.535250    0.419750    0.497250
    4408    0.543750    0.300000    0.367750
    4409    0.494250    0.598500    0.495000
    4410    0.490250    0.544750    0.586000
    4411    0.498750    0.431500    0.558500
    4412    0.526250    0.435500    0.558000
    4413    0.478000    0.475250    0.588750
    4414    0.615000    0.364250    0.360250
    4415    0.416000    0.492500    0.700000
    4416    0.559250    0.567250    0.357750
    4417    0.506000    0.409500    0.527000
    4418    0.531500    0.423750    0.551000
    4419    0.399750    0.293500    0.805750
    4420    0.542250    0.659500    0.301500
    4421    0.530000    0.570250    0.413750
    4422    0.524250    0.438500    0.557500
    4423    0.508000    0.311000    0.639750
    4424    0.424250    0.597500    0.592000
    4425    0.503500    0.510750    0.573000
    4426    0.538250    0.392500    0.598250
    4427    0.585500    0.401250    0.510000
    4428    0.515500    0.336500    0.637000
    4429    0.497250    0.597750    0.489500
    4430    0.507750    0.572750    0.514000
    4431    0.501500    0.396250    0.502750
    4432    0.533500    0.455000    0.538000
    4433    0.114500    0.972000    0.464250
    4434    0.454500    0.353500    0.722750
    4435    0.475500    0.632500    0.531250
    4436    0.533750    0.513750    0.524250
    4437    0.493000    0.566000    0.562250
    4438    0.533000    0.441500    0.526000
    4439    0.392000    0.440500    0.764500
    4440    0.523500    0.295000    0.533750
    4441    0.472250    0.558500    0.569000
    4442    0.542000    0.438250    0.568500
    4443    0.475000    0.525250    0.457750
    4444    0.441000    0.528000    0.640750
    4445    0.546250    0.576750    0.434250
    4446    0.487500    0.660000    0.441250
    4447    0.544000    0.375750    0.571750
    4448    0.499250    0.185250    0.747500
    4449    0.525500    0.433000    0.563000
    4450    0.474000    0.817500    0.000000
    4451    0.348250    0.759000    0.501000
    4452    0.565250    0.366000    0.475250
    4453    0.522500    0.488000    0.486750
    4454    0.480000    0.562000    0.583250
    4455    0.517000    0.441500    0.610500
    4456    0.575750    0.458250    0.459000
    4457    0.511000    0.666000    0.349000
    4458    0.288750    0.729500    0.657500
    4459    0.584750    0.371500    0.516750
    4460    0.542250    0.575500    0.428250
    4461    0.250500    0.266250    0.881750
    4462    0.463000    0.575750    0.560750
    4463    0.490750    0.669500    0.408750
    4464    0.455500    0.631250    0.530250
    4465    0.503750    0.521500    0.576250
    4466    0.539750    0.596000    0.396000
    4467    0.435000    0.516500    0.643500
    4468    0.492250    0.387750    0.559250
    4469    0.440250    0.456000    0.698250
    4470    0.533000    0.569000    0.436250
    4471    0.507750    0.536750    0.526250
    4472    0.531000    0.556250    0.432500
    4473    0.542250    0.513000    0.509500
    4474    0.522500    0.435250    0.557000
    4475    0.472750    0.417500    0.637500
    4476    0.474500    0.575750    0.570000
    4477    0.596500    0.000000    0.660000
    4478    0.604250    0.402250    0.405250
    4479    0.487500    0.474000    0.538500
    4480    0.551250    0.433250    0.518500
    4481    0.550750    0.457250    0.528000
    4482    0.473250    0.225750    0.766750
    4483    0.462250    0.379000    0.672250
    4484    0.515750    0.660500    0.344750
    4485    0.427250    0.605500    0.585000
    4486    0.453750    0.585000    0.566500
    4487    0.378000    0.090750    0.900750
    4488    0.479250    0.611000    0.502000
    4489    0.432000    0.805500    0.210000
    4490    0.480750    0.537750    0.584500
    4491    0.447000    0.355000    0.635750
    4492    0.623250    0.000000    0.733750
    4493    0.309250    0.353000    0.875750
    4494    0.732750    0.046500    0.191750
    4495    0.460500    0.596750    0.567500
    4496    0.432000    0.590250    0.496000
    4497    0.498000    0.418000    0.446500
    4498    0.609250    0.288750    0.413250
    4499    0.494000    0.586250    0.528500
    4500    0.632000    0.440750    0.258250
    4501    0.513000    0.565750    0.480000
    4502    0.080750    0.916250    0.689500
    4503    0.521250    0.547250    0.437750
    4504    0.596000    0.387750    0.308000
    4505    0.518000    0.464500    0.496000
    4506    0.482000    0.574500    0.570500
    4507    0.523000    0.580500    0.454750
    4508    0.613750    0.635250    0.007000
    4509    0.517000    0.538250    0.519750
    4510    0.595000    0.299500    0.443250
    4511    0.536000    0.554750    0.445750
    4512    0.506500    0.509750    0.571250
    4513    0.537250    0.562250    0.423250
    4514    0.406000    0.506000    0.689750
    4515    0.531000    0.441500    0.488000
    4516    0.494250    0.448000    0.473000
    4517    0.459500    0.565000    0.556250
    4518    0.464000    0.333250    0.720500
    4519    0.431500    0.594000    0.521000
    4520    0.542250    0.622250    0.389750
    4521    0.528500    0.511500    0.474000
    4522    0.468750    0.506250    0.526500
    4523    0.523500    0.000250    0.774750
    4524    0.533750    0.001000    0.729500
    4525    0.512250    0.571000    0.478000
    4526    0.442500    0.591000    0.591000
    4527    0.470250    0.317750    0.713750
    4528    0.563500    0.436500    0.484000
    4529    0.511000    0.351000    0.412000
    4530    0.562500    0.490000    0.436000
    4531    0.536250    0.774750    0.087250
    4532    0.545500    0.334500    0.498500
    4533    0.521750    0.462250    0.535000
    4534    0.403500    0.650250    0.508000
    4535    0.444250    0.592500    0.570500
    4536    0.550750    0.418750    0.527250
    4537    0.533250    0.575000    0.438000
    4538    0.520000    0.000000    0.781500
    4539    0.471000    0.538750    0.597500
    4540    0.501500    0.634000    0.372000
    4541    0.458750    0.575000    0.541250
    4542    0.459250    0.572500    0.569000
    4543    0.649750    0.219750    0.394250
    4544    0.481250    0.597500    0.553750
    4545    0.531000    0.516250    0.515500
    4546    0.552250    0.566000    0.448250
    4547    0.481500    0.541000    0.530250
    4548    0.505500    0.508500    0.581000
    4549    0.480000    0.513500    0.594500
    4550    0.533750    0.573750    0.409000
    4551    0.393500    0.346750    0.779250
    4552    0.480750    0.526500    0.631250
    4553    0.573000    0.405000    0.497000
    4554    0.382000    0.463250    0.579250
    4555    0.523500    0.587750    0.429250
    4556    0.472000    0.020250    0.871000
    4557    0.523750    0.521000    0.572250
    4558    0.543500    0.390000    0.559000
    4559    0.469000    0.571000    0.559750
    4560    0.552750    0.123500    0.651250
    4561    0.480500    0.577500    0.571500
    4562    0.545000    0.558000    0.435250
    4563    0.463000    0.576500    0.565000
    4564    0.619500    0.137000    0.581000
    4565    0.255750    0.003000    0.955750
    4566    0.524000    0.531500    0.544500
    4567    0.543500    0.518500    0.475000
    4568    0.582500    0.485500    0.272250
    4569    0.489000    0.583250    0.447250
    4570    0.600750    0.342500    0.375250
    4571    0.547750    0.470250    0.527750
    4572    0.621250    0.474250    0.202500
    4573    0.528750    0.111500    0.694500
    4574    0.493750    0.512250    0.573000
    4575    0.508500    0.520250    0.477500
    4576    0.548500    0.525500    0.515000
    4577    0.396750    0.783250    0.091500
    4578    0.507250    0.500500    0.559000
    4579    0.634500    0.387250    0.334750
    4580    0.438750    0.628750    0.520000
    4581    0.529500    0.569250    0.388000
    4582    0.558750    0.371500    0.541000
    4583    0.539750    0.435500    0.552500
    4584    0.517750    0.513750    0.560750
    4585    0.498250    0.496000    0.473500
    4586    0.403500    0.312000    0.604250
    4587    0.530500    0.532750    0.520250
    4588    0.629250    0.584500    0.003250
    4589    0.313000    0.676750    0.715750
    4590    0.488250    0.548750    0.551250
    4591    0.442000    0.602500    0.535500
    4592    0.469000    0.603000    0.541000
    4593    0.299500    0.760000    0.639750
    4594    0.581250    0.601750    0.307000
    4595    0.431000    0.634750    0.570750
    4596    0.532250    0.620250    0.304250
    4597    0.535250    0.464500    0.424000
    4598    0.488500    0.411750    0.599750
    4599    0.456500    0.576000    0.492000
    4600    0.508250    0.517000    0.572250
    4601    0.556750    0.515750    0.480750
    4602    0.474500    0.577000    0.584250
    4603    0.518750    0.572000    0.467000
    4604    0.517250    0.013750    0.737000
    4605    0.473750    0.564750    0.576250
    4606    0.532750    0.459500    0.537250
    4607    0.336000    0.781750    0.570750
    4608    0.583250    0.410500    0.342750
    4609    0.466000    0.571750    0.561750
    4610    0.587500    0.379000    0.446250
    4611    0.483000    0.633250    0.523000
    4612    0.455750    0.671000    0.462250
    4613    0.297500    0.852000    0.489000
    4614    0.547500    0.431000    0.564250
    4615    0.639500    0.573750    0.037500
    4616    0.424750    0.679000    0.489250
    4617    0.526250    0.616750    0.384000
    4618    0.519250    0.568500    0.530000
    4619    0.353250    0.868250    0.275500
    4620    0.497250    0.546750    0.562250
    4621    0.333500    0.562250    0.707500
    4622    0.406250    0.174000    0.787750
    4623    0.532750    0.571750    0.424500
    4624    0.350250    0.629000    0.586750
    4625    0.552500    0.307750    0.588250
    4626    0.474750    0.098000    0.791500
    4627    0.607250    0.515750    0.280000
    4628    0.375750    0.545250    0.697500
    4629    0.518750    0.531750    0.403250
    4630    0.474250    0.500250    0.667000
    4631    0.445500    0.517500    0.455000
    4632    0.503500    0.565500    0.512750
    4633    0.484500    0.445500    0.601000
    4634    0.546250    0.386000    0.561500
    4635    0.496250    0.619750    0.482000
    4636    0.512000    0.517500    0.581000
    4637    0.483000    0.503500    0.550250
    4638    0.510750    0.586000    0.460250
    4639    0.457000    0.607750    0.356750
    4640    0.258750    0.489500    0.882250
    4641    0.494750    0.580250    0.515250
    4642    0.389750    0.577250    0.547750
    4643    0.505000    0.421500    0.580000
    4644    0.495750    0.416500    0.532000
    4645    0.484750    0.580250    0.531500
    4646    0.530750    0.439750    0.513250
    4647    0.479000    0.508750    0.600000
    4648    0.571500    0.538750    0.395500
    4649    0.496000    0.491500    0.531000
    4650    0.437250    0.604500    0.441500
    4651    0.338500    0.652500    0.692250
    4652    0.472750    0.570750    0.566500
    4653    0.492250    0.655500    0.435750
    4654    0.542500    0.435750    0.570000
    4655    0.484250    0.551750    0.516500
    4656    0.548250    0.559500    0.433750
    4657    0.541000    0.559000    0.444750
    4658    0.551500    0.517000    0.466250
    4659    0.548250    0.517750    0.507250
    4660    0.474000    0.667250    0.418250
    4661    0.342250    0.604000    0.603000
    4662    0.455500    0.527750    0.575750
    4663    0.417500    0.649000    0.543750
    4664    0.471750    0.579750    0.573250
    4665    0.594500    0.476500    0.370750
    4666    0.542500    0.511250    0.436000
    4667    0.552750    0.514500    0.524000
    4668    0.500750    0.492500    0.591750
    4669    0.465250    0.554250    0.569500
    4670    0.566250    0.594250    0.227500
    4671    0.536500    0.513500    0.502750
    4672    0.138500    0.066000    0.934000
    4673    0.483750    0.498250    0.621500
    4674    0.495000    0.432750    0.484000
    4675    0.433750    0.670250    0.468000
    4676    0.484750    0.633250    0.376500
    4677    0.555500    0.552000    0.383750
    4678    0.501250    0.568000    0.524250
    4679    0.501000    0.408500    0.444250
    4680    0.611500    0.267250    0.461250
    4681    0.479500    0.555750    0.529000
    4682    0.580750    0.356000    0.507500
    4683    0.455000    0.560750    0.579250
    4684    0.538500    0.461750    0.549500
    4685    0.460000    0.586000    0.580750
    4686    0.506750    0.438500    0.435750
    4687    0.504000    0.690750    0.333500
    4688    0.365000    0.456250    0.769500
    4689    0.504000    0.447000    0.599750
    4690    0.457750    0.715750    0.458500
    4691    0.486500    0.292750    0.707750
    4692    0.545750    0.559250    0.422750
    4693    0.488750    0.498000    0.564250
    4694    0.530500    0.552500    0.447250
    4695    0.504000    0.394500    0.595000
    4696    0.410250    0.522500    0.653250
    4697    0.445750    0.667250    0.441500
    4698    0.448000    0.604000    0.488750
    4699    0.715500    0.213750    0.089000
    4700    0.543500    0.493250    0.485250
    4701    0.297000    0.676250    0.728500
    4702    0.528500    0.433750    0.564000
    4703    0.541750    0.577750    0.406250
    4704    0.439500    0.287250    0.768500
    4705    0.521250    0.376000    0.589500
    4706    0.527000    0.441500    0.566000
    4707    0.516750    0.542500    0.418500
    4708    0.539750    0.451750    0.504250
    4709    0.509500    0.571750    0.512250
    4710    0.504250    0.510250    0.573500
    4711    0.554750    0.491250    0.479250
    4712    0.543250    0.452500    0.420000
    4713    0.470250    0.564000    0.554250
    4714    0.475750    0.375250    0.610750
    4715    0.535250    0.546750    0.454750
    4716    0.537000    0.513750    0.507750
    4717    0.373250    0.718750    0.565500
    4718    0.254500    0.787750    0.653000
    4719    0.545250    0.451000    0.518500
    4720    0.546250    0.520750    0.515250
    4721    0.407750    0.494750    0.703250
    4722    0.508250    0.591000    0.510000
    4723    0.457750    0.571250    0.568000
    4724    0.496500    0.499500    0.569500
    4725    0.502000    0.423750    0.573250
    4726    0.603000    0.667500    0.005250
    4727    0.465750    0.537750    0.512500
    4728    0.415000    0.581750    0.630500
    4729    0.355000    0.645250    0.685750
    4730    0.485500    0.465000    0.546000
    4731    0.563750    0.461000    0.327750
    4732    0.531750    0.564750    0.437750
    4733    0.537750    0.428750    0.563750
    4734    0.491000    0.631000    0.449500
    4735    0.511500    0.568500    0.500500
    4736    0.557250    0.479000    0.475250
    4737    0.373750    0.627250    0.399750
    4738    0.413250    0.579000    0.636750
    4739    0.532000    0.565500    0.431000
    4740    0.637250    0.000000    0.579000
    4741    0.543750    0.508750    0.508750
    4742    0.461500    0.653250    0.491250
    4743    0.482000    0.417000    0.598500
    4744    0.480750    0.407750    0.398000
    4745    0.522000    0.588250    0.445250
    4746    0.523000    0.562750    0.511250
    4747    0.541000    0.418750    0.454000
    4748    0.477500    0.585250    0.531750
    4749    0.465500    0.574250    0.563500
    4750    0.481000    0.569000    0.551000
    4751    0.580250    0.457250    0.327000
    4752    0.577000    0.430250    0.349500
    4753    0.552000    0.443000    0.491250
    4754    0.459750    0.571000    0.570250
    4755    0.506750    0.520000    0.477000
    4756    0.545000    0.498750    0.503500
    4757    0.504250    0.513250    0.572250
    4758    0.511000    0.550250    0.407000
    4759    0.570250    0.381250    0.489500
    4760    0.537500    0.412000    0.603000
    4761    0.454500    0.557000    0.606500
    4762    0.451250    0.652250    0.500000
    4763    0.479750    0.491500    0.607500
    4764    0.644500    0.186500    0.224500
    4765    0.530500    0.563750    0.431750
    4766    0.421250    0.441500    0.750250
    4767    0.500250    0.369750    0.544000
    4768    0.565250    0.172750    0.404000
    4769    0.535250    0.566500    0.442000
    4770    0.542500    0.543500    0.491250
    4771    0.483750    0.607500    0.539500
    4772    0.664750    0.279250    0.233000
    4773    0.456500    0.566750    0.608000
    4774    0.449000    0.567750    0.564000
    4775    0.544000    0.432000    0.564000
    4776    0.401500    0.364750    0.745750
    4777    0.360250    0.474000    0.611250
    4778    0.456750    0.583500    0.563250
    4779    0.477750    0.241000    0.725750
    4780    0.403000    0.568500    0.643250
    4781    0.509250    0.574250    0.513250
    4782    0.561250    0.556750    0.415000
    4783    0.423500    0.649000    0.559750
    4784    0.466000    0.573250    0.570250
    4785    0.536250    0.544250    0.441500
    4786    0.526250    0.475500    0.552500
    4787    0.530750    0.503500    0.568750
    4788    0.529250    0.590500    0.224500
    4789    0.475250    0.574500    0.577500
    4790    0.542250    0.509750    0.500000
    4791    0.579500    0.640000    0.001000
    4792    0.374750    0.699500    0.584250
    4793    0.493750    0.537750    0.504750
    4794    0.562750    0.533250    0.465750
    4795    0.534750    0.437500    0.544500
    4796    0.627250    0.002250    0.550000
    4797    0.412250    0.619750    0.528500
    4798    0.537500    0.591250    0.304500
    4799    0.548500    0.511250    0.521000
    4800    0.448500    0.462000    0.600250
    4801    0.534750    0.459500    0.535250
    4802    0.484000    0.567750    0.565500
    4803    0.476500    0.447500    0.641750
    4804    0.437250    0.539250    0.629000
    4805    0.483750    0.650250    0.518000
    4806    0.514000    0.481000    0.538750
    4807    0.465750    0.376500    0.392000
    4808    0.421500    0.338750    0.674000
    4809    0.534250    0.566250    0.427000
    4810    0.543500    0.313500    0.611500
    4811    0.331500    0.111250    0.909750
    4812    0.460500    0.257750    0.769250
    4813    0.450500    0.628750    0.567750
    4814    0.303250    0.354500    0.802500
    4815    0.742250    0.032500    0.051750
    4816    0.509500    0.547750    0.512750
    4817    0.460000    0.577000    0.572000
    4818    0.232500    0.928250    0.075250
    4819    0.554000    0.674500    0.208750
    4820    0.460000    0.558250    0.551750
    4821    0.501750    0.376000    0.675250
    4822    0.465250    0.558750    0.570250
    4823    0.577500    0.457000    0.248250
    4824    0.567000    0.367250    0.452750
    4825    0.522500    0.418250    0.595000
    4826    0.608750    0.625000    0.071750
    4827    0.540000    0.582750    0.396500
    4828    0.438500    0.335250    0.725250
    4829    0.429750    0.325500    0.617000
    4830    0.635500    0.188250    0.210500
    4831    0.520750    0.577250    0.505750
    4832    0.549250    0.232500    0.633250
    4833    0.519500    0.492500    0.508250
    4834    0.438000    0.598250    0.598750
    4835    0.494500    0.490000    0.580000
    4836    0.516750    0.554750    0.426750
    4837    0.454000    0.487500    0.557000
    4838    0.460500    0.569000    0.559250
    4839    0.336750    0.641000    0.666500
    4840    0.612500    0.524250    0.220250
    4841    0.419000    0.569250    0.656000
    4842    0.464000    0.665750    0.433000
    4843    0.544500    0.716750    0.191000
    4844    0.456750    0.309750    0.714000
    4845    0.474500    0.681750    0.438750
    4846    0.389250    0.699250    0.559500
    4847    0.436000    0.598000    0.511500
    4848    0.539750    0.563250    0.447750
    4849    0.520750    0.450500    0.558250
    4850    0.533250    0.562750    0.434750
    4851    0.470750    0.635750    0.498500
    4852    0.289750    0.909250    0.265250
    4853    0.447000    0.556000    0.615250
    4854    0.471750    0.573500    0.570750
    4855    0.433250    0.604250    0.598000
    4856    0.519500    0.601000    0.445000
    4857    0.547750    0.089250    0.737750
    4858    0.531500    0.520750    0.273750
    4859    0.526500    0.544250    0.530000
    4860    0.566250    0.511500    0.405750
    4861    0.472750    0.564000    0.568500
    4862    0.468000    0.701750    0.379500
    4863    0.118750    0.748250    0.881250
    4864    0.538750    0.568750    0.435500
    4865    0.651250    0.407750    0.229500
    4866    0.403000    0.497750    0.711000
    4867    0.560500    0.336250    0.572000
    4868    0.544250    0.515500    0.506000
    4869    0.553750    0.619500    0.340000
    4870    0.438750    0.560750    0.426000
    4871    0.618750    0.303500    0.225250
    4872    0.387750    0.885000    0.227750
    4873    0.468000    0.516750    0.594000
    4874    0.457500    0.580000    0.571000
    4875    0.503250    0.583250    0.517000
    4876    0.376000    0.912000    0.021250
    4877    0.539250    0.565500    0.439750
    4878    0.545250    0.436000    0.564750
    4879    0.208000    0.607000    0.858250
    4880    0.499250    0.513500    0.582000
    4881    0.507750    0.449250    0.479750
    4882    0.534250    0.385750    0.609000
    4883    0.491500    0.522000    0.474750
    4884    0.565000    0.480750    0.304750
    4885    0.603500    0.524500    0.149750
    4886    0.452500    0.632000    0.233750
    4887    0.343250    0.585500    0.697750
    4888    0.497250    0.593500    0.525750
    4889    0.544500    0.245500    0.603000
    4890    0.482000    0.745500    0.256250
    4891    0.561500    0.487500    0.483750
    4892    0.681500    0.000750    0.442000
    4893    0.496750    0.563250    0.525000
    4894    0.527000    0.701000    0.209000
    4895    0.479000    0.632000    0.385000
    4896    0.512750    0.353000    0.658250
    4897    0.542750    0.648750    0.265750
    4898    0.519000    0.394000    0.626000
    4899    0.461250    0.521000    0.566250
    4900    0.457500    0.580500    0.574000
    4901    0.525250    0.429250    0.564750
    4902    0.503000    0.327500    0.645500
    4903    0.439750    0.571750    0.563250
    4904    0.512250    0.508750    0.573750
    4905    0.522750    0.414250    0.596750
    4906    0.489250    0.514000    0.568250
    4907    0.541250    0.585750    0.359500
    4908    0.477500    0.522250    0.528750
    4909    0.456250    0.571500    0.555000
    4910    0.503750    0.513500    0.568750
    4911    0.558250    0.459750    0.453250
    4912    0.453250    0.326000    0.613250
    4913    0.476500    0.569250    0.583500
    4914    0.383250    0.398000    0.555500
    4915    0.511750    0.577250    0.503750
    4916    0.540250    0.436750    0.567000
    4917    0.540000    0.562250    0.438250
    4918    0.539250    0.530000    0.443250
    4919    0.541500    0.527250    0.401500
    4920    0.449500    0.563500    0.572750
    4921    0.629000    0.265000    0.479750
    4922    0.539750    0.407500    0.557750
    4923    0.532250    0.532000    0.364750
    4924    0.484250    0.485750    0.479500
    4925    0.098000    0.817000    0.826000
    4926    0.509750    0.465500    0.507750
    4927    0.456000    0.567000    0.570250
    4928    0.405500    0.544500    0.465500
    4929    0.532250    0.446500    0.554000
    4930    0.466000    0.613750    0.484500
    4931    0.404250    0.644000    0.553500
    4932    0.556750    0.321500    0.272250
    4933    0.480750    0.590500    0.544500
    4934    0.515250    0.344500    0.551500
    4935    0.440500    0.572000    0.603250
    4936    0.403750    0.594000    0.629250
    4937    0.533500    0.513000    0.415250
    4938    0.531500    0.440750    0.466500
    4939    0.473750    0.313250    0.707000
    4940    0.528750    0.444000    0.573000
    4941    0.472000    0.565750    0.563000
    4942    0.541750    0.436750    0.565500
    4943    0.535000    0.333500    0.561250
    4944    0.461250    0.453250    0.649500
    4945    0.543250    0.516500    0.500000
    4946    0.498500    0.533500    0.532250
    4947    0.544250    0.552250    0.414500
    4948    0.498000    0.567000    0.393250
    4949    0.548750    0.443250    0.542250
    4950    0.332250    0.659750    0.702250
    4951    0.498000    0.451000    0.611500
    4952    0.638750    0.000000    0.560000
    4953    0.347250    0.759000    0.535500
    4954    0.535000    0.360000    0.618000
    4955    0.566000    0.450250    0.444000
    4956    0.644750    0.431500    0.228250
    4957    0.570750    0.666000    0.182000
    4958    0.453750    0.544500    0.574250
    4959    0.540750    0.367250    0.563750
    4960    0.464500    0.571500    0.568000
    4961    0.477250    0.701750    0.393750
    4962    0.477250    0.785000    0.185750
    4963    0.498500    0.595500    0.515000
    4964    0.651250    0.457250    0.205750
    4965    0.484000    0.647500    0.432000
    4966    0.499250    0.583000    0.529750
    4967    0.523250    0.535750    0.541750
    4968    0.524250    0.512250    0.506500
    4969    0.441500    0.325750    0.741250
    4970    0.574500    0.184750    0.669250
    4971    0.575500    0.373750    0.426250
    4972    0.512500    0.510750    0.459250
    4973    0.565750    0.452250    0.492750
    4974    0.454250    0.724750    0.359500
    4975    0.507000    0.538250    0.481250
    4976    0.562250    0.549500    0.382250
    4977    0.524250    0.443000    0.563750
    4978    0.493250    0.555750    0.553750
    4979    0.490250    0.471500    0.628250
    4980    0.518250    0.582500    0.463750
    4981    0.523250    0.336750    0.547750
    4982    0.482750    0.501750    0.549000
    4983    0.547500    0.236000    0.649750
    4984    0.597250    0.358250    0.477000
    4985    0.459500    0.591500    0.573750
    4986    0.471500    0.538000    0.589750
    4987    0.490750    0.542750    0.528250
    4988    0.356500    0.706000    0.616500
    4989    0.546250    0.584250    0.374500
    4990    0.506750    0.525750    0.565250
    4991    0.538750    0.517250    0.466500
    4992    0.716250    0.091000    0.000000
    4993    0.547000    0.345250    0.319500
    4994    0.514500    0.472750    0.582000
    4995    0.560000    0.393750    0.519000
    4996    0.516000    0.495250    0.399000
    4997    0.540500    0.500000    0.518750
    4998    0.436250    0.669000    0.528000
    4999    0.470750    0.445000    0.523000
    5000    0.515250    0.518500    0.568750
    5001    0.578500    0.477750    0.422000
    5002    0.383000    0.640500    0.511500
    5003    0.545500    0.894750    0.000000
    5004    0.542750    0.338500    0.594750
    5005    0.482500    0.495250    0.608750
    5006    0.539000    0.495000    0.549000
    5007    0.471000    0.515250    0.503250
    5008    0.396000    0.594750    0.638750
    5009    0.472000    0.562000    0.575000
    5010    0.527250    0.566000    0.454250
    5011    0.428750    0.409750    0.492000
    5012    0.487750    0.512000    0.558250
    5013    0.535250    0.462000    0.574250
    5014    0.521750    0.583500    0.460000
    5015    0.568500    0.663500    0.097250
    5016    0.392750    0.646500    0.603750
    5017    0.475500    0.554500    0.587250
    5018    0.544750    0.426500    0.562750
    5019    0.536750    0.572750    0.441250
    5020    0.529250    0.000250    0.742000
    5021    0.440750    0.542750    0.634250
    5022    0.593250    0.349750    0.463000
    5023    0.546500    0.425000    0.439000
    5024    0.503500    0.501750    0.590000
    5025    0.520250    0.360500    0.571250
    5026    0.463000    0.575750    0.564250
    5027    0.499000    0.579250    0.502000
    5028    0.539000    0.460750    0.527500
    5029    0.365500    0.080000    0.880000
    5030    0.469000    0.472250    0.642250
    5031    0.519000    0.459000    0.590750
    5032    0.566250    0.497500    0.408750
    5033    0.295000    0.599000    0.638000
    5034    0.539750    0.528000    0.477750
    5035    0.510500    0.568000    0.514750
    5036    0.515500    0.479000    0.571750
    5037    0.518750    0.535750    0.530250
    5038    0.488500    0.402750    0.469000
    5039    0.521750    0.367750    0.634750
    5040    0.466500    0.564500    0.561000
    5041    0.480000    0.547250    0.601750
    5042    0.370250    0.525500    0.441750
    5043    0.558500    0.636000    0.289250
    5044    0.414750    0.761000    0.458500
    5045    0.533250    0.556500    0.454000
    5046    0.523000    0.509500    0.565500
    5047    0.530500    0.425750    0.566750
    5048    0.483500    0.536250    0.579250
    5049    0.472750    0.514500    0.628750
    5050    0.446250    0.486250    0.638250
    5051    0.430000    0.461500    0.524250
    5052    0.513250    0.466500    0.580500
    5053    0.461500    0.305250    0.492750
    5054    0.590750    0.341500    0.474000
    5055    0.537250    0.563500    0.451000
    5056    0.493750    0.570250    0.506000
    5057    0.627500    0.481250    0.256250
    5058    0.497500    0.570250    0.479750
    5059    0.648750    0.310750    0.355750
    5060    0.584500    0.179250    0.383000
    5061    0.546500    0.563500    0.422000
    5062    0.560250    0.424500    0.517000
    5063    0.616750    0.000000    0.620750
    5064    0.498000    0.570500    0.541500
    5065    0.545750    0.557250    0.378500
    5066    0.518750    0.566000    0.505500
    5067    0.559250    0.430000    0.530000
    5068    0.357750    0.180750    0.893000
    5069    0.531750    0.543500    0.504000
    5070    0.539000    0.569500    0.433750
    5071    0.410250    0.600500    0.638750
    5072    0.465500    0.596000    0.553500
    5073    0.503500    0.183750    0.719000
    5074    0.398250    0.617000    0.605000
    5075    0.482000    0.587500    0.545750
    5076    0.520000    0.440250    0.573000
    5077    0.461500    0.571250    0.575750
    5078    0.538250    0.561500    0.449250
    5079    0.531250    0.340750    0.637250
    5080    0.509750    0.505000    0.566500
    5081    0.494000    0.605000    0.481750
    5082    0.451750    0.569000    0.571750
    5083    0.373000    0.491500    0.753250
