   locus    deme        mean         std
    5372       1    0.105547    0.031703
    5372       2    0.076913    0.029938
    5372       3    0.121979    0.036816
    5373       1    0.014105    0.012207
    5373       2    0.011168    0.011630
    5373       3    0.027216    0.017278
    5374       1    0.069420    0.025044
    5374       2    0.057140    0.025314
    5374       3    0.065497    0.026990
    5375       1    0.489436    0.051480
    5375       2    0.511938    0.056693
    5375       3    0.473195    0.056994
    5376       1    0.279564    0.049221
    5376       2    0.197471    0.047950
    5376       3    0.249813    0.049778
    5377       1    0.023439    0.014269
    5377       2    0.012381    0.011878
    5377       3    0.012875    0.012365
    5378       1    0.163364    0.037156
    5378       2    0.144798    0.038812
    5378       3    0.172912    0.042853
    5379       1    0.067112    0.025057
    5379       2    0.085776    0.031156
    5379       3    0.058889    0.025459
    5380       1    0.012990    0.011528
    5380       2    0.010420    0.011682
    5380       3    0.026704    0.017221
    5381       1    0.039059    0.028747
    5381       2    0.087808    0.037851
    5381       3    0.294752    0.072267
    5382       1    0.136957    0.039148
    5382       2    0.108128    0.035353
    5382       3    0.072646    0.030497
    5383       1    0.514212    0.054367
    5383       2    0.567632    0.057873
    5383       3    0.557404    0.057973
    5384       1    0.022881    0.013969
    5384       2    0.012203    0.012159
    5384       3    0.012571    0.012493
    5385       1    0.053518    0.021812
    5385       2    0.037282    0.020204
    5385       3    0.037429    0.020296
    5386       1    0.658032    0.049855
    5386       2    0.628234    0.057269
    5386       3    0.714677    0.053849
    5387       1    0.020173    0.013699
    5387       2    0.020848    0.015326
    5387       3    0.013479    0.012876
    5388       1    0.210060    0.042100
    5388       2    0.173952    0.042360
    5388       3    0.191369    0.043439
    5389       1    0.020384    0.013478
    5389       2    0.021182    0.015322
    5389       3    0.013891    0.012827
    5390       1    0.213300    0.051457
    5390       2    0.215666    0.052097
    5390       3    0.472366    0.078369
    5391       1    0.700030    0.049914
    5391       2    0.678356    0.054160
    5391       3    0.596507    0.062464
    5392       1    0.110411    0.038626
    5392       2    0.363091    0.072755
    5392       3    0.097856    0.037205
    5393       1    0.013599    0.011827
    5393       2    0.010920    0.011403
    5393       3    0.026864    0.017605
    5394       1    0.054206    0.021989
    5394       2    0.040661    0.021979
    5394       3    0.057006    0.024682
    5395       1    0.312149    0.047766
    5395       2    0.303753    0.053315
    5395       3    0.355581    0.055737
    5396       1    0.165325    0.037841
    5396       2    0.145987    0.039855
    5396       3    0.174040    0.043026
    5397       1    0.246928    0.051606
    5397       2    0.140322    0.049359
    5397       3    0.349186    0.068660
    5398       1    0.413457    0.050732
    5398       2    0.392315    0.055001
    5398       3    0.432836    0.055673
    5399       1    0.142676    0.034974
    5399       2    0.120493    0.035874
    5399       3    0.122049    0.034693
    5400       1    0.177864    0.047077
    5400       2    0.257856    0.053804
    5400       3    0.267496    0.056372
    5401       1    0.020615    0.013503
    5401       2    0.013672    0.012856
    5401       3    0.021085    0.015099
    5402       1    0.471225    0.051375
    5402       2    0.439404    0.056457
    5402       3    0.479535    0.056437
    5403       1    0.166258    0.037868
    5403       2    0.189378    0.045296
    5403       3    0.169781    0.041937
    5404       1    0.013520    0.011977
    5404       2    0.011099    0.011616
    5404       3    0.026675    0.017790
    5405       1    0.670524    0.048348
    5405       2    0.671536    0.054089
    5405       3    0.653146    0.053848
    5406       1    0.784034    0.043228
    5406       2    0.725136    0.054723
    5406       3    0.823787    0.045149
    5407       1    0.417033    0.051442
    5407       2    0.431240    0.056058
    5407       3    0.372355    0.057149
    5408       1    0.022959    0.014301
    5408       2    0.012043    0.012248
    5408       3    0.012227    0.011727
    5409       1    0.023551    0.014703
    5409       2    0.031739    0.018962
    5409       3    0.016082    0.013624
    5410       1    0.034000    0.017788
    5410       2    0.031448    0.018725
    5410       3    0.048183    0.022542
    5411       1    0.077391    0.032927
    5411       2    0.330017    0.072001
    5411       3    0.048657    0.027278
    5412       1    0.266730    0.044121
    5412       2    0.268739    0.049965
    5412       3    0.278133    0.050325
    5413       1    0.525681    0.068768
    5413       2    0.132304    0.046255
    5413       3    0.217231    0.057597
    5414       1    0.019931    0.013001
    5414       2    0.020376    0.014246
    5414       3    0.013629    0.012644
    5415       1    0.049525    0.021103
    5415       2    0.037048    0.020804
    5415       3    0.045911    0.022746
    5416       1    0.164595    0.038547
    5416       2    0.136500    0.038829
    5416       3    0.119813    0.036450
    5417       1    0.020457    0.013624
    5417       2    0.013355    0.012356
    5417       3    0.020901    0.015095
    5418       1    0.082867    0.026790
    5418       2    0.064450    0.027262
    5418       3    0.080656    0.029944
    5419       1    0.499232    0.063676
    5419       2    0.574425    0.071048
    5419       3    0.242410    0.064772
    5420       1    0.024033    0.015333
    5420       2    0.016177    0.013734
    5420       3    0.031266    0.018517
    5421       1    0.034367    0.017863
    5421       2    0.048727    0.023382
    5421       3    0.032576    0.019293
    5422       1    0.032443    0.018778
    5422       2    0.049864    0.024382
    5422       3    0.050105    0.024124
    5423       1    0.023368    0.016085
    5423       2    0.043390    0.022834
    5423       3    0.025936    0.017170
    5424       1    0.033933    0.017839
    5424       2    0.021051    0.016052
    5424       3    0.035588    0.020179
    5425       1    0.034002    0.017680
    5425       2    0.020768    0.015971
    5425       3    0.036172    0.020151
    5426       1    0.079221    0.026956
    5426       2    0.061061    0.026422
    5426       3    0.069954    0.027622
    5427       1    0.023188    0.014362
    5427       2    0.011930    0.012059
    5427       3    0.012626    0.012527
    5428       1    0.171069    0.038003
    5428       2    0.155917    0.040619
    5428       3    0.156930    0.040073
    5429       1    0.055939    0.023514
    5429       2    0.053419    0.024716
    5429       3    0.080359    0.030684
    5430       1    0.240368    0.043175
    5430       2    0.222620    0.045922
    5430       3    0.231609    0.046620
    5431       1    0.283752    0.046958
    5431       2    0.247620    0.050154
    5431       3    0.342970    0.059110
    5432       1    0.173673    0.038675
    5432       2    0.137796    0.040180
    5432       3    0.186227    0.044313
    5433       1    0.081310    0.028359
    5433       2    0.075566    0.029605
    5433       3    0.042402    0.022666
    5434       1    0.020540    0.013752
    5434       2    0.013502    0.012604
    5434       3    0.020884    0.015155
    5435       1    0.054330    0.022482
    5435       2    0.059815    0.025445
    5435       3    0.060972    0.025804
    5436       1    0.018763    0.014806
    5436       2    0.052349    0.027788
    5436       3    0.015175    0.014348
    5437       1    0.078985    0.026526
    5437       2    0.060247    0.025664
    5437       3    0.069123    0.027416
    5438       1    0.023373    0.014326
    5438       2    0.012703    0.012299
    5438       3    0.012819    0.012559
    5439       1    0.101214    0.032200
    5439       2    0.105941    0.036077
    5439       3    0.051315    0.025776
    5440       1    0.047513    0.021264
    5440       2    0.032309    0.019778
    5440       3    0.024722    0.017674
    5441       1    0.022973    0.014265
    5441       2    0.012081    0.012014
    5441       3    0.012256    0.011934
    5442       1    0.013199    0.011685
    5442       2    0.010874    0.011393
    5442       3    0.026658    0.016783
    5443       1    0.019390    0.013270
    5443       2    0.012331    0.012396
    5443       3    0.020136    0.014982
    5444       1    0.138363    0.035617
    5444       2    0.145189    0.039507
    5444       3    0.164659    0.040902
    5445       1    0.023216    0.014089
    5445       2    0.012304    0.012381
    5445       3    0.012411    0.012154
    5446       1    0.140685    0.038172
    5446       2    0.111835    0.035497
    5446       3    0.084422    0.032623
    5447       1    0.019980    0.013253
    5447       2    0.013224    0.012455
    5447       3    0.020549    0.014422
    5448       1    0.171395    0.048598
    5448       2    0.602692    0.067557
    5448       3    0.073583    0.034075
    5449       1    0.289670    0.047199
    5449       2    0.233889    0.049793
    5449       3    0.305815    0.053209
    5450       1    0.013582    0.012173
    5450       2    0.010799    0.011771
    5450       3    0.026505    0.016992
    5451       1    0.020456    0.013490
    5451       2    0.013378    0.012646
    5451       3    0.020532    0.014844
    5452       1    0.259221    0.046433
    5452       2    0.227251    0.047571
    5452       3    0.227836    0.046947
    5453       1    0.752719    0.044373
    5453       2    0.742989    0.049440
    5453       3    0.733798    0.049305
    5454       1    0.014114    0.012149
    5454       2    0.011591    0.012116
    5454       3    0.027268    0.017340
    5455       1    0.039016    0.019403
    5455       2    0.051960    0.024490
    5455       3    0.043523    0.021671
    5456       1    0.175964    0.039247
    5456       2    0.165476    0.041311
    5456       3    0.138346    0.038876
    5457       1    0.035555    0.017450
    5457       2    0.029847    0.018278
    5457       3    0.029817    0.017799
    5458       1    0.341882    0.049618
    5458       2    0.359514    0.054201
    5458       3    0.349545    0.053324
    5459       1    0.289571    0.052267
    5459       2    0.188133    0.050229
    5459       3    0.289722    0.054916
    5460       1    0.007373    0.009681
    5460       2    0.005496    0.008878
    5460       3    0.433714    0.068629
    5461       1    0.263012    0.047965
    5461       2    0.193576    0.047482
    5461       3    0.234480    0.048829
    5462       1    0.047318    0.025280
    5462       2    0.149896    0.055698
    5462       3    0.030031    0.021874
    5463       1    0.086280    0.028650
    5463       2    0.078255    0.029539
    5463       3    0.104928    0.033581
    5464       1    0.013402    0.011766
    5464       2    0.026916    0.017491
    5464       3    0.010935    0.011618
    5465       1    0.023471    0.013943
    5465       2    0.012512    0.012359
    5465       3    0.012663    0.012653
    5466       1    0.013540    0.011656
    5466       2    0.027326    0.017556
    5466       3    0.011225    0.011676
    5467       1    0.232472    0.052362
    5467       2    0.506314    0.075380
    5467       3    0.141526    0.046778
    5468       1    0.154345    0.037240
    5468       2    0.157105    0.040258
    5468       3    0.129592    0.036921
    5469       1    0.013641    0.011878
    5469       2    0.011267    0.012052
    5469       3    0.027159    0.017934
    5470       1    0.068665    0.025233
    5470       2    0.056015    0.024778
    5470       3    0.064740    0.026217
    5471       1    0.057672    0.024155
    5471       2    0.027258    0.018568
    5471       3    0.035904    0.020954
    5472       1    0.481892    0.053109
    5472       2    0.505615    0.059898
    5472       3    0.406903    0.060800
    5473       1    0.013660    0.011645
    5473       2    0.011350    0.012196
    5473       3    0.026641    0.016957
    5474       1    0.333632    0.059073
    5474       2    0.259757    0.053269
    5474       3    0.204210    0.051789
    5475       1    0.122830    0.033284
    5475       2    0.109492    0.034926
    5475       3    0.092378    0.032664
    5476       1    0.124352    0.033411
    5476       2    0.133952    0.038229
    5476       3    0.106942    0.035032
    5477       1    0.097492    0.032482
    5477       2    0.050803    0.026839
    5477       3    0.130850    0.042321
    5478       1    0.350476    0.050910
    5478       2    0.410522    0.060014
    5478       3    0.345733    0.055632
    5479       1    0.023274    0.014107
    5479       2    0.012375    0.011977
    5479       3    0.012872    0.012479
    5480       1    0.298742    0.046650
    5480       2    0.246528    0.049515
    5480       3    0.286787    0.050252
    5481       1    0.639934    0.052144
    5481       2    0.645586    0.055707
    5481       3    0.696071    0.053960
    5482       1    0.114066    0.032816
    5482       2    0.092588    0.032843
    5482       3    0.076783    0.029750
    5483       1    0.020740    0.013456
    5483       2    0.021130    0.015087
    5483       3    0.013830    0.012237
    5484       1    0.013778    0.012077
    5484       2    0.027091    0.017766
    5484       3    0.011471    0.011950
    5485       1    0.013652    0.011729
    5485       2    0.011215    0.011863
    5485       3    0.026754    0.017384
    5486       1    0.069662    0.027061
    5486       2    0.051598    0.025562
    5486       3    0.124240    0.043952
    5487       1    0.161909    0.037095
    5487       2    0.166023    0.041647
    5487       3    0.176451    0.042534
    5488       1    0.015937    0.012292
    5488       2    0.020308    0.014410
    5488       3    0.020461    0.014853
    5489       1    0.362156    0.060746
    5489       2    0.695137    0.065696
    5489       3    0.326318    0.062745
    5490       1    0.351433    0.061516
    5490       2    0.831276    0.047849
    5490       3    0.394544    0.067088
    5491       1    0.023195    0.013951
    5491       2    0.012456    0.012391
    5491       3    0.013028    0.012234
    5492       1    0.008123    0.010061
    5492       2    0.453217    0.068738
    5492       3    0.006683    0.009416
    5493       1    0.210187    0.051328
    5493       2    0.107175    0.038091
    5493       3    0.129204    0.040001
    5494       1    0.136002    0.036889
    5494       2    0.171867    0.046541
    5494       3    0.091271    0.033927
    5495       1    0.030046    0.020470
    5495       2    0.031777    0.021103
    5495       3    0.106047    0.046036
    5496       1    0.027415    0.016608
    5496       2    0.044244    0.022952
    5496       3    0.018936    0.015070
    5497       1    0.013542    0.011412
    5497       2    0.027028    0.017359
    5497       3    0.011259    0.011569
    5498       1    0.067171    0.025548
    5498       2    0.088238    0.031482
    5498       3    0.078592    0.029663
    5499       1    0.067909    0.030949
    5499       2    0.054437    0.028002
    5499       3    0.420074    0.072552
    5500       1    0.026552    0.015638
    5500       2    0.025905    0.017116
    5500       3    0.025944    0.016607
    5501       1    0.048657    0.023153
    5501       2    0.091165    0.035621
    5501       3    0.050966    0.024683
    5502       1    0.748954    0.047411
    5502       2    0.740525    0.051815
    5502       3    0.828194    0.046411
    5503       1    0.020783    0.013810
    5503       2    0.013590    0.012813
    5503       3    0.021061    0.014935
    5504       1    0.425684    0.050651
    5504       2    0.462976    0.057911
    5504       3    0.412359    0.055559
    5505       1    0.022775    0.014217
    5505       2    0.012242    0.012076
    5505       3    0.012421    0.012124
    5506       1    0.299354    0.050396
    5506       2    0.263255    0.050752
    5506       3    0.242688    0.049487
    5507       1    0.020171    0.013030
    5507       2    0.020764    0.015089
    5507       3    0.013382    0.012570
    5508       1    0.230719    0.043340
    5508       2    0.243446    0.049175
    5508       3    0.263421    0.050161
    5509       1    0.334141    0.051508
    5509       2    0.435406    0.065088
    5509       3    0.316803    0.055006
    5510       1    0.297532    0.048014
    5510       2    0.294286    0.051875
    5510       3    0.304491    0.050749
    5511       1    0.175270    0.037570
    5511       2    0.159835    0.040432
    5511       3    0.168511    0.040964
    5512       1    0.373054    0.051455
    5512       2    0.332756    0.053408
    5512       3    0.333662    0.052801
    5513       1    0.019735    0.016168
    5513       2    0.015842    0.015224
    5513       3    0.069903    0.037478
    5514       1    0.013964    0.011903
    5514       2    0.011258    0.011419
    5514       3    0.027071    0.017299
    5515       1    0.115251    0.032546
    5515       2    0.120095    0.036106
    5515       3    0.111566    0.034427
    5516       1    0.264775    0.046877
    5516       2    0.238049    0.048337
    5516       3    0.207708    0.046545
    5517       1    0.037641    0.019516
    5517       2    0.047906    0.023860
    5517       3    0.023950    0.017642
    5518       1    0.357173    0.051966
    5518       2    0.320824    0.053078
    5518       3    0.304343    0.053558
    5519       1    0.023173    0.013948
    5519       2    0.012073    0.011738
    5519       3    0.012400    0.011885
    5520       1    0.568778    0.060888
    5520       2    0.744954    0.062879
    5520       3    0.473396    0.070178
    5521       1    0.185262    0.047346
    5521       2    0.394081    0.075714
    5521       3    0.123144    0.044088
    5522       1    0.020451    0.014140
    5522       2    0.013182    0.012724
    5522       3    0.020746    0.015183
    5523       1    0.172323    0.038210
    5523       2    0.188708    0.044668
    5523       3    0.161551    0.040550
    5524       1    0.827285    0.038605
    5524       2    0.822970    0.042547
    5524       3    0.811715    0.044289
    5525       1    0.222596    0.056127
    5525       2    0.691721    0.065673
    5525       3    0.414833    0.069576
    5526       1    0.332489    0.056815
    5526       2    0.525804    0.074979
    5526       3    0.312048    0.060407
    5527       1    0.086572    0.028464
    5527       2    0.095273    0.031488
    5527       3    0.086711    0.030378
    5528       1    0.260393    0.049587
    5528       2    0.299085    0.053135
    5528       3    0.343230    0.058272
    5529       1    0.087196    0.032030
    5529       2    0.046539    0.024398
    5529       3    0.047407    0.023897
    5530       1    0.023548    0.014412
    5530       2    0.015434    0.013370
    5530       3    0.031261    0.017895
    5531       1    0.431270    0.050973
    5531       2    0.418407    0.056342
    5531       3    0.408695    0.054409
    5532       1    0.090227    0.028214
    5532       2    0.105123    0.034133
    5532       3    0.071026    0.028391
    5533       1    0.023156    0.013699
    5533       2    0.012650    0.012689
    5533       3    0.012602    0.012395
    5534       1    0.013302    0.012192
    5534       2    0.010839    0.012169
    5534       3    0.026266    0.017253
    5535       1    0.049234    0.025771
    5535       2    0.020874    0.017254
    5535       3    0.562270    0.067604
    5536       1    0.023249    0.013907
    5536       2    0.012531    0.012643
    5536       3    0.012780    0.012173
    5537       1    0.415505    0.052784
    5537       2    0.354605    0.059109
    5537       3    0.430593    0.056917
    5538       1    0.324462    0.049385
    5538       2    0.357679    0.056575
    5538       3    0.286553    0.051784
    5539       1    0.016414    0.012451
    5539       2    0.021036    0.015406
    5539       3    0.020863    0.015140
    5540       1    0.402051    0.050097
    5540       2    0.391171    0.054713
    5540       3    0.384002    0.053440
    5541       1    0.020371    0.014641
    5541       2    0.032333    0.019438
    5541       3    0.024183    0.016641
    5542       1    0.098064    0.030673
    5542       2    0.133235    0.041045
    5542       3    0.075252    0.029544
    5543       1    0.016593    0.013161
    5543       2    0.013574    0.012753
    5543       3    0.038542    0.021946
    5544       1    0.040140    0.019270
    5544       2    0.041321    0.021764
    5544       3    0.033054    0.019073
    5545       1    0.112177    0.032457
    5545       2    0.114348    0.036188
    5545       3    0.079522    0.030583
    5546       1    0.308785    0.052307
    5546       2    0.433001    0.069246
    5546       3    0.307264    0.055266
    5547       1    0.022853    0.013852
    5547       2    0.011697    0.011863
    5547       3    0.012297    0.012378
    5548       1    0.020239    0.013325
    5548       2    0.013431    0.012902
    5548       3    0.020541    0.014832
    5549       1    0.043574    0.020164
    5549       2    0.024574    0.017027
    5549       3    0.040238    0.020894
    5550       1    0.020208    0.013267
    5550       2    0.013489    0.012496
    5550       3    0.020763    0.015146
    5551       1    0.694092    0.048226
    5551       2    0.634578    0.057155
    5551       3    0.667338    0.052996
    5552       1    0.013952    0.011869
    5552       2    0.027204    0.017741
    5552       3    0.011569    0.012141
    5553       1    0.020750    0.013740
    5553       2    0.021514    0.015469
    5553       3    0.014175    0.012797
    5554       1    0.133920    0.034937
    5554       2    0.147908    0.040369
    5554       3    0.101374    0.033856
    5555       1    0.035051    0.017455
    5555       2    0.029807    0.018276
    5555       3    0.029995    0.018267
    5556       1    0.022905    0.013861
    5556       2    0.012515    0.012141
    5556       3    0.012814    0.012323
    5557       1    0.014006    0.011991
    5557       2    0.011090    0.011721
    5557       3    0.026858    0.017234
    5558       1    0.471760    0.051096
    5558       2    0.445585    0.055871
    5558       3    0.437353    0.055790
    5559       1    0.202295    0.046537
    5559       2    0.335698    0.067362
    5559       3    0.201898    0.048866
    5560       1    0.053146    0.021889
    5560       2    0.068733    0.027677
    5560       3    0.051180    0.023704
    5561       1    0.025607    0.020012
    5561       2    0.447307    0.070006
    5561       3    0.051720    0.029247
    5562       1    0.058810    0.022698
    5562       2    0.060430    0.025919
    5562       3    0.053405    0.024201
    5563       1    0.080751    0.028084
    5563       2    0.104785    0.034050
    5563       3    0.086255    0.030655
    5564       1    0.023737    0.015611
    5564       2    0.043697    0.022566
    5564       3    0.026701    0.017471
    5565       1    0.023866    0.015109
    5565       2    0.016375    0.014167
    5565       3    0.031814    0.018443
    5566       1    0.013220    0.011573
    5566       2    0.026615    0.017206
    5566       3    0.011135    0.011879
    5567       1    0.013457    0.011607
    5567       2    0.026843    0.017416
    5567       3    0.011259    0.011824
    5568       1    0.028877    0.015760
    5568       2    0.024581    0.016861
    5568       3    0.017069    0.014435
    5569       1    0.022596    0.013772
    5569       2    0.011608    0.012046
    5569       3    0.012118    0.011991
    5570       1    0.293239    0.047432
    5570       2    0.262124    0.049773
    5570       3    0.255024    0.049627
    5571       1    0.031566    0.018327
    5571       2    0.070651    0.033468
    5571       3    0.022486    0.017311
    5572       1    0.349371    0.050984
    5572       2    0.279169    0.055896
    5572       3    0.393758    0.059659
    5573       1    0.102329    0.030969
    5573       2    0.107738    0.034279
    5573       3    0.135679    0.038694
    5574       1    0.766041    0.053494
    5574       2    0.772805    0.056104
    5574       3    0.267797    0.060971
    5575       1    0.013952    0.012189
    5575       2    0.011246    0.011567
    5575       3    0.026727    0.016966
    5576       1    0.220478    0.045647
    5576       2    0.215412    0.047821
    5576       3    0.154366    0.043252
    5577       1    0.136555    0.034135
    5577       2    0.128552    0.036023
    5577       3    0.120283    0.035358
    5578       1    0.018012    0.013095
    5578       2    0.018858    0.014590
    5578       3    0.011440    0.012737
    5579       1    0.020685    0.013346
    5579       2    0.013452    0.012455
    5579       3    0.021055    0.015279
    5580       1    0.438721    0.051092
    5580       2    0.449557    0.056483
    5580       3    0.469943    0.057830
    5581       1    0.171162    0.038646
    5581       2    0.146656    0.038371
    5581       3    0.165049    0.041624
    5582       1    0.856040    0.037305
    5582       2    0.818003    0.047845
    5582       3    0.912856    0.033445
    5583       1    0.029119    0.016483
    5583       2    0.016799    0.014018
    5583       3    0.024467    0.016298
    5584       1    0.082978    0.030452
    5584       2    0.145346    0.044104
    5584       3    0.101412    0.034274
    5585       1    0.020601    0.013696
    5585       2    0.013698    0.012657
    5585       3    0.021066    0.014675
    5586       1    0.692549    0.052531
    5586       2    0.623689    0.058145
    5586       3    0.614498    0.057868
    5587       1    0.332258    0.053046
    5587       2    0.402712    0.058136
    5587       3    0.400560    0.057829
    5588       1    0.012799    0.011722
    5588       2    0.026707    0.017267
    5588       3    0.010640    0.011593
    5589       1    0.007405    0.010036
    5589       2    0.005568    0.009064
    5589       3    0.432374    0.069260
    5590       1    0.375487    0.064477
    5590       2    0.008559    0.011838
    5590       3    0.008882    0.012647
    5591       1    0.130811    0.037874
    5591       2    0.170822    0.044447
    5591       3    0.203019    0.049744
    5592       1    0.043200    0.020077
    5592       2    0.024814    0.017735
    5592       3    0.040572    0.020842
    5593       1    0.226517    0.043915
    5593       2    0.223399    0.046401
    5593       3    0.206169    0.045977
    5594       1    0.020686    0.013738
    5594       2    0.020812    0.014911
    5594       3    0.013724    0.012360
    5595       1    0.022573    0.014951
    5595       2    0.011461    0.012673
    5595       3    0.011928    0.012483
    5596       1    0.013719    0.012026
    5596       2    0.011107    0.011925
    5596       3    0.026496    0.017016
    5597       1    0.043421    0.020948
    5597       2    0.064994    0.027934
    5597       3    0.047242    0.023198
    5598       1    0.013788    0.011801
    5598       2    0.027432    0.017726
    5598       3    0.011599    0.011693
    5599       1    0.336068    0.055172
    5599       2    0.237483    0.052476
    5599       3    0.282987    0.052058
    5600       1    0.421112    0.059258
    5600       2    0.586165    0.072235
    5600       3    0.336405    0.065614
    5601       1    0.020096    0.013309
    5601       2    0.020691    0.014955
    5601       3    0.013241    0.012345
    5602       1    0.023669    0.014277
    5602       2    0.012329    0.012228
    5602       3    0.012994    0.012224
    5603       1    0.111259    0.031628
    5603       2    0.098312    0.033188
    5603       3    0.117046    0.035344
    5604       1    0.141671    0.035459
    5604       2    0.122252    0.036011
    5604       3    0.141665    0.038970
    5605       1    0.013142    0.011561
    5605       2    0.026942    0.018560
    5605       3    0.010950    0.011570
    5606       1    0.023354    0.014535
    5606       2    0.012172    0.011848
    5606       3    0.012424    0.011997
    5607       1    0.008404    0.011492
    5607       2    0.006193    0.010095
    5607       3    0.293105    0.065553
    5608       1    0.078661    0.026650
    5608       2    0.060455    0.025383
    5608       3    0.069948    0.027463
    5609       1    0.221046    0.042638
    5609       2    0.228346    0.046923
    5609       3    0.247608    0.049849
    5610       1    0.521431    0.052036
    5610       2    0.579975    0.057544
    5610       3    0.536343    0.056056
    5611       1    0.242723    0.045021
    5611       2    0.294243    0.055661
    5611       3    0.241764    0.049148
    5612       1    0.013888    0.011959
    5612       2    0.010952    0.011435
    5612       3    0.026676    0.017757
    5613       1    0.239312    0.044279
    5613       2    0.251858    0.049577
    5613       3    0.302586    0.055171
    5614       1    0.022953    0.014219
    5614       2    0.011901    0.011856
    5614       3    0.012397    0.012460
    5615       1    0.486345    0.053694
    5615       2    0.530564    0.057957
    5615       3    0.517638    0.057083
    5616       1    0.473147    0.061240
    5616       2    0.343435    0.059990
    5616       3    0.395717    0.057418
    5617       1    0.019638    0.012957
    5617       2    0.020297    0.014725
    5617       3    0.013337    0.012317
    5618       1    0.016671    0.012469
    5618       2    0.020857    0.015163
    5618       3    0.021299    0.015554
    5619       1    0.399759    0.056264
    5619       2    0.273352    0.057777
    5619       3    0.381065    0.059249
    5620       1    0.171451    0.037832
    5620       2    0.182869    0.043381
    5620       3    0.192424    0.044308
    5621       1    0.662699    0.062795
    5621       2    0.271377    0.064984
    5621       3    0.559993    0.067671
    5622       1    0.037942    0.018950
    5622       2    0.048010    0.023442
    5622       3    0.024538    0.017475
    5623       1    0.053476    0.022203
    5623       2    0.059188    0.025178
    5623       3    0.059802    0.025334
    5624       1    0.263813    0.049132
    5624       2    0.347089    0.064092
    5624       3    0.183445    0.050203
    5625       1    0.103483    0.031540
    5625       2    0.127429    0.037346
    5625       3    0.118516    0.035830
    5626       1    0.022661    0.014529
    5626       2    0.011523    0.012394
    5626       3    0.011848    0.012006
    5627       1    0.641544    0.055207
    5627       2    0.579215    0.065719
    5627       3    0.758752    0.057394
    5628       1    0.310606    0.047040
    5628       2    0.301326    0.051339
    5628       3    0.318484    0.052333
    5629       1    0.013502    0.011747
    5629       2    0.011109    0.011730
    5629       3    0.026737    0.017236
    5630       1    0.023055    0.014193
    5630       2    0.012004    0.012341
    5630       3    0.012384    0.012191
    5631       1    0.089116    0.029185
    5631       2    0.081828    0.029679
    5631       3    0.056772    0.025950
    5632       1    0.031633    0.018946
    5632       2    0.021861    0.016836
    5632       3    0.069858    0.033204
    5633       1    0.458031    0.061646
    5633       2    0.306565    0.061642
    5633       3    0.385513    0.058389
    5634       1    0.023689    0.014709
    5634       2    0.012434    0.012370
    5634       3    0.012308    0.012119
    5635       1    0.173443    0.039443
    5635       2    0.187014    0.044525
    5635       3    0.140047    0.039490
    5636       1    0.013423    0.011959
    5636       2    0.026945    0.017525
    5636       3    0.011083    0.011955
    5637       1    0.037788    0.019371
    5637       2    0.034474    0.020190
    5637       3    0.060447    0.026354
    5638       1    0.020149    0.013615
    5638       2    0.020608    0.015051
    5638       3    0.013269    0.012549
    5639       1    0.020262    0.013375
    5639       2    0.020744    0.015081
    5639       3    0.013566    0.012402
    5640       1    0.083990    0.027791
    5640       2    0.073126    0.028632
    5640       3    0.073706    0.028048
    5641       1    0.396799    0.051653
    5641       2    0.430262    0.058326
    5641       3    0.398944    0.054796
    5642       1    0.215062    0.053382
    5642       2    0.248830    0.054997
    5642       3    0.421341    0.077523
    5643       1    0.688924    0.056968
    5643       2    0.751145    0.052682
    5643       3    0.824906    0.051079
    5644       1    0.202826    0.042606
    5644       2    0.151615    0.041984
    5644       3    0.222457    0.048491
    5645       1    0.632501    0.052022
    5645       2    0.549495    0.061811
    5645       3    0.638931    0.056284
    5646       1    0.013469    0.011877
    5646       2    0.010743    0.011449
    5646       3    0.026986    0.018001
    5647       1    0.149186    0.041616
    5647       2    0.111208    0.037136
    5647       3    0.073655    0.030873
    5648       1    0.020005    0.013199
    5648       2    0.020334    0.014888
    5648       3    0.013061    0.012133
    5649       1    0.030589    0.016497
    5649       2    0.037428    0.020061
    5649       3    0.028948    0.017647
    5650       1    0.074848    0.026359
    5650       2    0.085860    0.032172
    5650       3    0.042128    0.023133
    5651       1    0.078031    0.026834
    5651       2    0.051296    0.025016
    5651       3    0.077338    0.029370
    5652       1    0.235161    0.047713
    5652       2    0.143751    0.044027
    5652       3    0.231069    0.051036
    5653       1    0.086929    0.028435
    5653       2    0.088079    0.030670
    5653       3    0.096401    0.032485
    5654       1    0.270824    0.045767
    5654       2    0.256618    0.048714
    5654       3    0.246815    0.048093
    5655       1    0.202160    0.041558
    5655       2    0.175173    0.042700
    5655       3    0.159195    0.040819
    5656       1    0.428018    0.051054
    5656       2    0.457721    0.056299
    5656       3    0.456440    0.055493
    5657       1    0.294603    0.047795
    5657       2    0.273327    0.051110
    5657       3    0.323198    0.054902
    5658       1    0.297932    0.052413
    5658       2    0.403377    0.062928
    5658       3    0.352656    0.054760
    5659       1    0.016541    0.012409
    5659       2    0.021272    0.015710
    5659       3    0.020996    0.014803
    5660       1    0.150594    0.036772
    5660       2    0.152122    0.040626
    5660       3    0.181102    0.043220
    5661       1    0.431382    0.053946
    5661       2    0.430523    0.059163
    5661       3    0.518826    0.063228
    5662       1    0.023545    0.014825
    5662       2    0.012235    0.011919
    5662       3    0.012695    0.012383
    5663       1    0.529832    0.052655
