   locus    deme        mean         std  mean_all_1   std_all_1  mean_all_2   std_all_2
    1651       2    1.111708    1.765411    1.234878    1.953990    0.983511    1.534412
    1651       3    1.115209    1.826930    1.139690    1.948263    1.086587    1.673498
    1651       4    1.196209    1.979391    1.131407    1.618653    1.255312    2.257090
    1652       1    1.151225    1.954913    1.457370    2.379689    0.793280    1.196330
    1652       2    1.062335    1.726762    1.113962    1.904438    1.004351    1.500241
    1652       3    1.097150    2.004056    1.299279    2.314089    0.871944    1.558329
    1652       4    1.021955    1.647331    0.953711    1.581810    1.075141    1.694737
    1653       1    1.102079    2.000180    1.345359    2.370387    0.774279    1.278036
    1653       2    1.121764    2.017666    1.176480    2.206140    1.070441    1.821765
    1653       3    1.148788    2.219928    1.371061    2.700862    0.893054    1.443262
    1653       4    1.135713    2.042799    0.940414    1.704209    1.280656    2.250619
    1654       1    1.284207    2.128222    0.847426    1.354146    1.607045    2.505296
    1654       2    1.113628    1.724503    1.085145    1.473247    1.142570    1.946449
    1654       3    1.215016    1.977822    0.932931    1.320104    1.460193    2.380716
    1654       4    1.196036    1.794769    1.246481    1.794414    1.140726    1.793528
    1655       1    1.347496    2.507568    1.877078    3.135184    0.636839    0.808780
    1655       2    1.071365    1.607430    0.705115    0.962444    1.357967    1.921925
    1655       3    1.047077    1.621764    1.104840    1.736244    0.986229    1.489278
    1655       4    1.116402    1.742064    0.856042    1.374913    1.349149    1.985709
    1656       1    1.085350    1.771305    1.035717    1.661957    1.131720    1.866495
    1656       2    1.052963    1.797678    0.952156    1.672103    1.143077    1.898407
    1656       3    1.220563    2.365421    1.684863    3.031963    0.715553    1.092098
    1656       4    1.041531    1.740382    1.099196    1.885601    0.979060    1.565563
    1657       1    1.100860    1.888815    1.305211    2.207517    0.851097    1.363298
    1657       2    1.006003    1.836537    1.137991    2.088184    0.857763    1.490659
    1657       3    0.978215    1.768376    0.984006    1.532403    0.972975    1.957500
    1657       4    1.024307    1.755474    0.933974    1.532272    1.111794    1.943412
    1658       1    1.169237    1.749665    1.136976    1.693274    1.202548    1.805437
    1658       2    1.140356    1.748657    0.900591    1.371364    1.345424    1.993338
    1658       3    1.438133    2.925174    1.847574    3.623910    0.912776    1.481201
    1658       4    1.145695    1.926005    1.140930    1.892099    1.150423    1.959049
    1659       1    1.074818    1.704475    1.208012    1.957644    0.916558    1.325708
    1659       2    1.097566    1.886679    1.205096    2.086727    0.987424    1.649667
    1659       3    1.059590    1.681651    0.967176    1.553550    1.145582    1.788363
    1659       4    1.148232    2.136208    1.144168    2.201300    1.152136    2.071735
    1660       1    0.979927    1.626773    0.904429    1.607954    1.056032    1.642016
    1660       2    0.982687    1.628492    0.943847    1.622281    1.018253    1.633349
    1660       3    1.102840    2.065450    1.334035    2.493811    0.834692    1.366394
    1660       4    1.057462    1.750506    1.157743    1.889691    0.944380    1.571241
    1661       1    1.174487    1.863939    1.386441    2.075784    0.881787    1.474447
    1661       2    1.072826    1.613186    0.828228    1.277659    1.281187    1.825993
    1661       3    1.167801    1.957116    1.023028    1.775528    1.289155    2.089538
    1661       4    1.040315    1.613307    1.080281    1.537960    0.999214    1.686300
    1662       1    1.103011    1.862932    1.447663    2.304317    0.680064    0.942681
    1662       2    1.169669    1.971213    0.843453    1.244929    1.437653    2.375987
    1662       3    1.004385    1.525246    0.831656    1.174530    1.165756    1.776809
    1662       4    1.072629    1.710506    1.019913    1.706177    1.125769    1.713217
    1663       1    1.089735    1.618777    0.919042    1.350003    1.245415    1.815868
    1663       2    1.086022    1.528856    0.896111    1.234754    1.259925    1.737356
    1663       3    1.199821    2.032990    1.497893    2.494610    0.848499    1.200619
    1663       4    1.175073    1.897327    1.176579    1.916198    1.173319    1.875110
    1664       1    1.141073    1.889482    1.069387    1.944954    1.215684    1.826976
    1664       2    1.144532    2.023649    1.281647    2.317180    0.999518    1.645195
    1664       3    1.132969    1.981260    1.338646    2.309783    0.908360    1.513034
    1664       4    1.182607    2.080147    1.202819    2.224556    1.162315    1.924075
    1665       1    1.097193    1.913322    1.094878    1.821087    1.099239    1.991236
    1665       2    1.129578    1.914557    1.033113    1.940709    1.229981    1.881707
    1665       3    1.121946    2.066377    1.293270    2.388033    0.913395    1.564151
    1665       4    1.182583    2.386018    1.312899    2.902879    1.037970    1.618583
    1666       1    1.274813    2.190499    1.649885    2.621772    0.748269    1.187434
    1666       2    1.123763    1.908706    1.096949    2.020076    1.145879    1.811402
    1666       3    1.156307    1.858144    1.242292    2.019507    1.069977    1.676188
    1666       4    1.036493    1.731463    0.931452    1.580157    1.130393    1.851271
    1667       1    1.008440    1.470908    0.978232    1.464935    1.039383    1.476360
    1667       2    1.098913    1.831224    1.336260    2.215529    0.802895    1.120659
    1667       3    1.070527    1.780434    0.929466    1.624229    1.211025    1.913137
    1667       4    1.124964    1.834547    1.295924    2.173154    0.947738    1.377342
    1668       1    1.616287    2.763245    0.748063    1.053564    2.164416    3.313440
    1668       2    1.232786    1.917469    1.254250    2.003073    1.210623    1.824607
    1668       3    1.231234    1.850845    1.316967    2.000112    1.142712    1.678298
    1668       4    1.326962    2.010676    1.367334    2.065372    1.285109    1.951475
    1669       1    1.100296    1.695135    0.956849    1.373594    1.238669    1.945846
    1669       2    1.191562    1.914481    1.400255    2.187174    0.952417    1.508786
    1669       3    1.110082    1.754957    1.228956    1.980774    0.978166    1.452809
    1669       4    1.147444    1.814505    1.172016    1.903280    1.124117    1.725686
    1670       1    1.050885    1.767696    1.207722    2.073261    0.881657    1.342828
    1670       2    1.027149    1.538968    1.024671    1.630770    1.029512    1.446051
    1670       3    1.109031    1.858116    0.795707    1.167204    1.353223    2.223847
    1670       4    1.131006    2.146649    1.368033    2.632192    0.859391    1.345745
    1671       1    1.027841    1.655378    1.141344    1.803514    0.897251    1.455637
    1671       2    1.007263    1.474982    0.953629    1.345891    1.063760    1.597791
    1671       3    1.034147    1.605825    1.126603    1.694041    0.933987    1.498006
    1671       4    1.143303    1.716500    1.079064    1.598876    1.208840    1.826393
    1672       1    1.067395    1.753099    0.821066    1.226616    1.307883    2.118455
    1672       2    1.142404    1.660243    1.022171    1.502354    1.256088    1.789400
    1672       3    1.212879    2.262827    1.520585    2.766549    0.813215    1.243848
    1672       4    1.141366    1.751976    1.188995    1.866968    1.092968    1.625396
    1673       1    1.174984    1.978801    0.737323    1.138127    1.513317    2.383012
    1673       2    0.971518    1.473439    1.059546    1.539573    0.883138    1.398346
    1673       3    1.096187    1.757013    0.832130    1.333275    1.313107    2.014567
    1673       4    1.110699    1.837996    1.355537    2.205296    0.829003    1.233387
    1674       1    1.081010    1.656119    1.257839    1.937899    0.868348    1.200814
    1674       2    1.065937    1.586382    1.183171    1.820411    0.951939    1.309572
    1674       3    1.019538    1.595096    0.931500    1.398258    1.090414    1.734190
    1674       4    1.175375    1.962228    1.361811    2.243948    0.944727    1.512673
    1675       1    1.193915    2.026132    1.294955    2.294329    1.074824    1.647196
    1675       2    1.151530    1.759250    1.005224    1.527959    1.286581    1.938758
    1675       3    1.123844    1.916328    1.349943    2.305846    0.869903    1.305097
    1675       4    1.160618    1.676378    1.080618    1.572011    1.229041    1.757854
    1676       1    1.022090    1.545888    1.057627    1.635969    0.984051    1.442279
    1676       2    1.151514    1.950024    1.145703    2.048617    1.157634    1.840444
    1676       3    1.267948    1.951817    1.425049    2.166868    1.087921    1.653458
    1676       4    1.180142    1.832772    1.129513    1.801106    1.225950    1.859771
    1677       1    1.110075    1.644601    1.207707    1.721090    0.990747    1.537586
    1677       2    1.127829    1.644624    1.099483    1.612250    1.156174    1.675894
    1677       3    1.159122    1.867215    0.896428    1.208410    1.384707    2.261934
    1677       4    1.214423    1.939779    1.370313    2.217311    1.027698    1.522115
    1678       1    1.324779    2.385977    0.708361    0.981114    1.769322    2.938128
    1678       2    1.140652    1.911028    1.188268    2.136287    1.091291    1.643815
    1678       3    1.133285    1.722217    0.830506    1.215274    1.411655    2.042879
    1678       4    1.125286    1.733583    1.245887    1.902808    0.994635    1.518498
    1679       1    1.194119    2.012341    1.444961    2.405538    0.858883    1.237538
    1679       2    1.104605    1.648299    0.944096    1.490777    1.256979    1.771618
    1679       3    1.056648    1.563629    1.030854    1.544191    1.080457    1.580987
    1679       4    1.019272    1.563235    1.000891    1.527177    1.038175    1.599248
    1680       1    1.082930    1.722874    1.151058    1.772508    1.004861    1.660746
    1680       2    1.098925    1.710660    1.030216    1.619510    1.171013    1.798522
    1680       3    1.108126    1.729305    1.266199    2.009653    0.942940    1.357103
    1680       4    1.177053    1.926056    1.215155    2.022981    1.145372    1.840983
    1681       1    1.035627    1.675127    1.241338    2.018693    0.784203    1.067721
    1681       2    1.205861    2.069531    1.379153    2.445872    1.004872    1.495594
    1681       3    1.225086    2.182106    1.322316    2.460412    1.129017    1.861825
    1681       4    1.141455    1.762642    1.001308    1.527392    1.261321    1.933317
    1682       1    0.959357    1.473518    0.927706    1.496196    0.991647    1.449305
    1682       2    1.018976    1.602394    1.048571    1.638962    0.988661    1.563471
    1682       3    1.038600    1.733222    1.127862    2.020664    0.941899    1.348009
    1682       4    1.064502    1.645445    1.120570    1.778920    1.002532    1.481552
    1683       1    1.126703    1.707653    1.028747    1.559532    1.211842    1.822391
    1683       2    1.089308    1.672171    1.143176    1.662506    1.033689    1.680281
    1683       3    1.167908    2.075859    1.380695    2.437374    0.938311    1.564326
    1683       4    1.123401    2.169022    1.228994    2.633538    1.002400    1.456308
    1684       1    1.006041    1.658771    1.112096    1.644768    0.878495    1.666542
    1684       2    1.161375    1.905879    0.957723    1.522111    1.322037    2.147486
    1684       3    1.073218    1.740683    1.018996    1.768505    1.127007    1.710938
    1684       4    1.103696    1.794755    1.268048    2.057673    0.896210    1.365760
    1685       1    0.899183    1.483021    0.881799    1.498046    0.917132    1.467131
    1685       2    0.913998    1.445641    1.017303    1.633180    0.808605    1.216067
    1685       3    0.929883    1.484931    0.927269    1.309393    0.932637    1.649758
    1685       4    0.885439    1.437647    0.765504    1.211151    0.997936    1.613512
    1686       1    0.988336    1.549786    1.005405    1.672337    0.972067    1.423001
    1686       2    1.017254    1.758066    1.138020    2.075508    0.885899    1.316827
    1686       3    1.038084    1.636352    1.088151    1.746803    0.987614    1.515223
    1686       4    0.964797    1.506287    1.010746    1.639540    0.920117    1.362805
    1687       1    0.971149    1.480778    1.108056    1.749913    0.825773    1.108328
    1687       2    1.089553    1.700433    0.816434    1.125112    1.325036    2.042863
    1687       3    0.981700    1.457370    0.970225    1.533163    0.994033    1.371146
    1687       4    1.019982    1.789543    1.067539    1.973209    0.965044    1.548712
    1688       1    1.045829    1.607029    1.229426    1.851625    0.827682    1.220546
    1688       2    1.196069    1.906456    0.930212    1.355506    1.426213    2.253040
    1688       3    1.031733    1.687176    1.062897    1.884744    0.999683    1.455611
    1688       4    1.164128    1.768509    1.229948    1.842365    1.094794    1.684437
    1689       1    1.003849    1.489704    0.971601    1.414193    1.037955    1.564886
    1689       2    1.008049    1.515684    1.079330    1.674087    0.916959    1.279385
    1689       3    0.993739    1.654400    0.896504    1.228583    1.090199    1.983985
    1689       4    0.999761    1.639917    0.970788    1.631453    1.028388    1.647737
    1690       1    1.082568    1.700249    0.778637    1.195148    1.305381    1.961026
    1690       2    1.098609    1.753722    1.109062    1.678418    1.089668    1.815604
    1690       3    1.074155    1.610317    1.132786    1.641331    1.016915    1.577350
    1690       4    1.167216    1.934443    1.406343    2.264852    0.870184    1.363578
    1691       1    1.120817    1.787891    1.284125    2.078966    0.937399    1.367046
    1691       2    1.255056    1.998090    0.843496    1.306650    1.591787    2.368535
    1691       3    1.261066    2.011040    1.431169    2.281947    1.029981    1.540014
    1691       4    1.173429    2.171876    1.262683    2.424204    1.075569    1.851264
    1692       1    1.281752    2.188370    1.659036    2.647603    0.747721    1.076469
    1692       2    1.125835    1.680573    1.140506    1.757292    1.112293    1.606388
    1692       3    1.162413    1.860273    0.912190    1.421788    1.398059    2.168277
    1692       4    1.115982    1.827169    1.068038    1.692461    1.159360    1.939989
    1693       1    1.117333    1.724586    1.173829    1.920861    1.059695    1.495880
    1693       2    1.280420    2.136799    1.564943    2.538693    0.879347    1.281464
    1693       3    1.208814    1.876590    1.034010    1.698263    1.376763    2.019039
    1693       4    1.056698    1.583717    0.957181    1.457390    1.160277    1.699111
    1694       1    1.098607    1.899478    1.363993    2.334233    0.819053    1.231579
    1694       2    1.078103    1.798800    0.896757    1.638749    1.240866    1.916633
    1694       3    1.003475    1.596912    1.045491    1.720505    0.959037    1.453498
    1694       4    1.102595    1.866180    1.120398    2.002610    1.084506    1.716288
    1695       1    1.087278    1.747856    1.035895    1.700791    1.134329    1.788575
    1695       2    1.079289    1.994281    1.199843    2.357698    0.941696    1.461687
    1695       3    1.161115    1.983231    0.808737    1.337296    1.431313    2.325859
    1695       4    1.170275    2.027587    1.228947    2.167249    1.104379    1.856043
    1696       1    1.177311    1.870157    1.109348    1.938429    1.239545    1.803132
    1696       2    1.222729    1.832691    1.178101    1.845696    1.273663    1.816396
    1696       3    1.154507    1.752602    1.241562    1.977743    1.064262    1.478166
    1696       4    1.320500    2.538297    1.594388    3.134819    0.989779    1.468548
    1697       1    0.955462    1.385643    0.837849    1.230353    1.068464    1.511374
    1697       2    1.117333    1.885040    1.252571    2.173386    0.954689    1.448295
    1697       3    1.094457    1.789396    0.982556    1.822750    1.194089    1.753166
    1697       4    1.124255    1.867166    1.321712    2.208560    0.888692    1.313148
    1698       1    1.059992    1.583551    1.115982    1.663132    1.002872    1.495854
    1698       2    1.228994    2.211796    1.555540    2.717111    0.834688    1.265044
    1698       3    1.095347    1.727998    0.994572    1.479415    1.189119    1.926040
    1698       4    1.087992    1.703358    0.981914    1.520809    1.191555    1.858583
    1699       1    1.080801    1.741562    1.129273    1.841504    1.028710    1.625716
    1699       2    1.132126    1.751951    1.299306    1.923459    0.936659    1.503806
    1699       3    1.205012    1.912085    1.216652    1.977903    1.193830    1.846571
    1699       4    1.157974    1.768091    1.012567    1.550889    1.289533    1.934410
    1700       1    0.997267    1.493894    0.823656    1.136706    1.162739    1.752479
    1700       2    1.200047    2.435717    0.838528    1.167404    1.503085    3.092243
    1700       3    1.043864    1.786963    0.964637    1.571386    1.119076    1.966955
    1700       4    1.085973    1.757483    1.164734    1.809081    1.007527    1.700917
    1701       1    0.952440    1.357538    1.078238    1.452583    0.799924    1.215175
    1701       2    1.068331    1.741946    1.214675    1.953670    0.909155    1.461056
    1701       3    1.037489    1.546727    1.003682    1.480220    1.070760    1.608804
    1701       4    1.108187    1.731926    0.985465    1.623616    1.205398    1.807229
    1702       1    0.945023    1.385874    1.079553    1.578064    0.816799    1.159318
    1702       2    1.001480    1.676969    1.159957    1.955124    0.813938    1.245695
    1702       3    0.950378    1.482250    0.988871    1.576725    0.912947    1.383188
    1702       4    1.006559    1.651328    0.873077    1.363126    1.132771    1.874980
    1703       1    1.001705    1.613442    0.925629    1.337336    1.071648    1.828123
    1703       2    1.110347    1.792797    0.880876    1.335781    1.313024    2.095088
    1703       3    1.206491    2.041580    1.456955    2.425134    0.894115    1.362172
    1703       4    1.091332    1.865069    1.151789    1.951604    1.029900    1.770705
    1704       1    1.050297    1.603779    1.100301    1.647835    0.999688    1.556290
    1704       2    1.128466    2.118305    1.294023    2.525976    0.940268    1.506116
    1704       3    1.166788    2.067474    1.235386    2.356365    1.095960    1.716102
    1704       4    1.044965    1.745678    1.020584    1.610346    1.072238    1.885217
    1705       1    0.955369    1.351796    0.924475    1.313945    0.986264    1.387928
    1705       2    1.082192    1.735894    1.229964    1.924357    0.914212    1.475171
    1705       3    1.025892    1.539349    0.999483    1.619473    1.051882    1.455732
    1705       4    1.110676    1.727359    1.232843    1.877008    0.994236    1.562652
    1706       1    0.992889    1.360742    0.962564    1.278602    1.023093    1.437262
    1706       2    1.015115    1.509882    1.180271    1.722033    0.841142    1.224125
    1706       3    1.064458    1.566878    1.061165    1.543868    1.067871    1.590374
    1706       4    1.090197    1.739965    1.193917    1.818362    0.993297    1.657535
    1707       1    0.973663    1.470989    0.874498    1.358425    1.067802    1.564597
    1707       2    1.064450    1.691571    1.072286    1.716731    1.056230    1.664725
    1707       3    0.914086    1.436004    0.782143    1.143401    1.025581    1.634850
    1707       4    1.013165    1.638468    0.872355    1.281766    1.143665    1.901199
    1708       1    1.048406    1.616703    0.908417    1.268159    1.170078    1.858986
    1708       2    1.025821    1.605924    0.940241    1.662050    1.110720    1.543555
    1708       3    0.997056    1.481898    0.825344    1.124823    1.141571    1.712804
    1708       4    1.065393    1.616653    1.105977    1.685000    1.023322    1.541479
    1709       1    1.106160    1.919222    1.260257    2.256296    0.945774    1.472435
    1709       2    1.032320    1.622255    1.094602    1.750909    0.970287    1.480459
    1709       3    1.040162    1.643172    1.142444    1.830221    0.916657    1.373905
    1709       4    1.079731    1.915871    1.202840    2.263010    0.949528    1.450293
    1710       1    0.994309    1.436443    0.960294    1.383100    1.027517    1.485925
    1710       2    1.030570    1.532657    0.904845    1.369220    1.147090    1.661433
    1710       3    1.017911    1.620235    0.974687    1.486402    1.065114    1.753549
    1710       4    0.996889    1.489732    1.013060    1.414934    0.978654    1.569609
    1711       1    1.004016    1.470665    0.972994    1.364824    1.032998    1.562528
    1711       2    1.108508    1.764400    1.284001    2.003955    0.918392    1.437235
    1711       3    1.149527    2.095368    0.689518    1.048055    1.492326    2.562943
    1711       4    1.072534    1.818404    1.166494    1.963786    0.978196    1.654318
    1712       1    0.958531    1.343824    0.892157    1.166681    1.023072    1.493269
    1712       2    1.064953    1.593168    1.080294    1.692626    1.050271    1.491647
    1712       3    1.116418    1.720216    1.063982    1.603333    1.171875    1.834123
    1712       4    1.093835    1.677554    1.107162    1.778160    1.078867    1.556691
    1713       1    1.220391    2.042529    1.203425    2.317338    1.235437    1.763220
    1713       2    1.307327    2.120859    1.620040    2.546259    0.971258    1.465035
    1713       3    1.304733    1.978467    1.418526    2.172919    1.170610    1.711613
    1713       4    1.359036    2.246983    1.232138    2.266767    1.485935    2.219780
    1714       1    1.010981    1.493046    1.058473    1.494452    0.956339    1.489556
    1714       2    1.059287    1.689967    1.033061    1.726706    1.084585    1.653360
    1714       3    1.060956    1.618526    1.052996    1.553747    1.068482    1.677442
    1714       4    0.998658    1.585889    0.880694    1.381915    1.109307    1.748589
    1715       1    0.936992    1.323728    0.916736    1.240405    0.955392    1.394856
    1715       2    0.965257    1.530135    0.921306    1.410562    1.009739    1.641114
    1715       3    1.039246    1.646181    0.866956    1.278199    1.226642    1.952687
    1715       4    0.995389    1.456119    1.031038    1.445544    0.960725    1.465498
    1716       1    1.009118    1.550000    0.840991    1.383229    1.161232    1.672238
    1716       2    1.043796    1.594211    0.982292    1.367654    1.098777    1.770584
    1716       3    1.029626    1.697292    0.910293    1.347386    1.126476    1.929895
    1716       4    1.070264    1.826809    1.211997    2.001735    0.903211    1.579967
    1717       1    1.081022    1.582254    1.135132    1.661035    1.022168    1.489618
    1717       2    1.080599    1.562354    1.066240    1.471912    1.094450    1.644774
    1717       3    1.097756    1.739579    1.242249    2.040831    0.938053    1.311038
    1717       4    1.228985    2.106260    0.924553    1.444912    1.473078    2.487070
    1718       1    1.163397    1.822413    1.014486    1.734289    1.296515    1.887811
    1718       2    1.160460    1.915524    1.103705    1.799650    1.209198    2.008425
    1718       3    1.150405    1.779553    0.970552    1.482544    1.322516    2.008331
    1718       4    1.279832    2.189847    1.476298    2.536939    1.022566    1.590706
    1719       1    1.031793    1.558525    0.983140    1.333911    1.079292    1.748916
    1719       2    1.135445    1.673212    1.276565    1.832525    0.974381    1.453797
    1719       3    1.256883    1.992813    0.910704    1.373533    1.502463    2.303232
    1719       4    1.248823    2.189047    1.463565    2.573086    1.021708    1.660531
    1720       1    1.128825    1.782430    1.021964    1.564497    1.229461    1.960381
    1720       2    1.158054    1.927625    0.887250    1.449320    1.356581    2.192414
    1720       3    1.269708    2.512000    1.457767    2.996160    1.036110    1.702654
    1720       4    1.212291    2.024663    1.313173    2.221538    1.099893    1.773099
    1721       1    0.985410    1.637406    0.844488    1.245923    1.118122    1.925566
    1721       2    1.057250    1.571102    1.025308    1.502648    1.085236    1.628201
    1721       3    1.091044    1.651873    1.244181    1.857449    0.912716    1.352577
    1721       4    1.103768    1.834611    1.252986    2.045806    0.931395    1.537422
    1722       1    1.104475    1.702740    0.975137    1.595457    1.229239    1.791353
    1722       2    1.249908    2.086406    1.475153    2.450173    0.979018    1.494664
    1722       3    1.190173    1.784758    1.344421    2.031519    1.040784    1.492631
    1722       4    1.159351    1.757679    1.029995    1.384741    1.288192    2.055095
    1723       1    1.126538    1.811618    1.055921    1.802640    1.198871    1.817926
    1723       2    1.138742    1.924679    1.311820    2.122754    0.937192    1.641739
    1723       3    1.068244    1.715491    1.111399    1.895486    1.018990    1.482073
    1723       4    1.070871    1.755477    1.042847    1.868742    1.096429    1.644974
    1724       1    1.076678    1.820495    1.050555    2.018807    1.099566    1.626647
    1724       2    1.064948    1.869562    1.138223    2.137031    0.991967    1.554743
    1724       3    1.216782    2.254363    1.515371    2.783487    0.864849    1.308183
    1724       4    1.081900    1.597500    1.101486    1.725054    1.061103    1.449533
    1725       1    1.077392    1.693175    1.021227    1.619199    1.131788    1.760156
    1725       2    1.181317    1.928736    1.374468    2.324277    0.976219    1.360898
    1725       3    1.063957    1.651804    1.102628    1.808212    1.018194    1.443662
    1725       4    1.125628    1.864304    1.088272    1.758531    1.160808    1.958048
    1726       1    1.067832    1.622725    1.122514    1.712106    1.009768    1.519929
    1726       2    1.048361    1.631896    1.192877    1.863289    0.875955    1.282030
    1726       3    0.992373    1.524368    1.048437    1.715897    0.937198    1.306449
    1726       4    1.099401    1.912677    1.068570    1.761907    1.127408    2.039595
    1727       1    1.058996    1.702939    1.042504    1.721975    1.075957    1.682969
    1727       2    1.086453    1.735766    0.873119    1.420917    1.278696    1.957176
    1727       3    1.191593    2.068398    1.495189    2.556262    0.843695    1.210858
    1727       4    1.138728    1.894260    1.224704    1.976208    1.044462    1.795401
    1728       1    1.099834    1.810888    1.307021    2.145647    0.855634    1.268063
    1728       2    1.055311    1.543048    1.234284    1.800120    0.833897    1.108651
    1728       3    1.167939    1.906242    0.832502    1.264654    1.441281    2.263881
    1728       4    1.083284    1.598314    1.204684    1.768379    0.968956    1.410126
    1729       1    1.071966    1.556729    1.060636    1.527677    1.082765    1.583848
    1729       2    1.339471    2.908516    1.719140    3.596804    0.836189    1.442136
    1729       3    1.166501    2.023640    0.919165    1.378581    1.366427    2.404093
    1729       4    1.197592    1.905021    1.115845    1.784626    1.278042    2.013262
    1730       1    1.089771    1.851913    1.247597    2.137461    0.883102    1.364757
    1730       2    1.012735    1.510414    1.018808    1.573307    1.006853    1.446875
    1730       3    1.042362    1.682997    1.196668    1.909088    0.853002    1.330704
    1730       4    0.995260    1.504577    0.901954    1.290913    1.080018    1.670701
    1731       1    0.987484    1.629595    0.908347    1.560950    1.056822    1.684392
    1731       2    0.990790    1.798305    1.150995    2.147743    0.817929    1.299420
    1731       3    0.979859    1.593322    0.792189    1.365286    1.128516    1.738704
    1731       4    0.997930    1.621853    0.950379    1.513950    1.047421    1.725623
    1732       1    1.237791    2.042809    0.894723    1.397497    1.519619    2.412618
    1732       2    1.145303    1.778809    1.361492    2.032308    0.909214    1.415038
    1732       3    1.181028    1.909798    1.462937    2.343873    0.851421    1.134437
    1732       4    1.094246    1.645615    1.116719    1.771525    1.074477    1.526014
    1733       1    1.262014    2.141819    1.507297    2.555422    0.957335    1.416537
    1733       2    1.282262    2.362510    1.511398    2.842245    1.026967    1.635793
    1733       3    1.272927    2.092186    1.260517    1.988363    1.285190    2.189872
    1733       4    1.174802    1.918649    1.076599    1.729894    1.264010    2.071254
    1734       1    1.176436    2.107565    1.510692    2.588660    0.769548    1.178981
    1734       2    1.244359    2.142088    1.479014    2.472850    0.999146    1.695802
    1734       3    1.107546    1.766754    1.157529    1.982235    1.052522    1.492093
    1734       4    1.174095    1.977908    1.021807    1.754673    1.323368    2.164219
    1735       1    1.064684    2.224307    0.727748    0.965574    1.337035    2.833226
    1735       2    0.999521    1.451532    1.064347    1.550975    0.939200    1.349655
    1735       3    0.950368    1.378838    0.926614    1.311015    0.974312    1.443590
    1735       4    1.007254    1.536849    0.982879    1.498659    1.031338    1.573303
    1736       1    1.029399    1.561020    0.801895    1.298562    1.191457    1.705364
    1736       2    1.002787    1.605023    1.044559    1.555516    0.960679    1.652359
    1736       3    0.996934    1.540952    0.995342    1.591978    0.998301    1.495744
    1736       4    1.033406    1.783398    1.046700    1.623961    1.020428    1.926276
    1737       1    1.178193    1.762948    1.456968    2.101938    0.813146    1.075799
    1737       2    1.158762    1.814590    1.203014    1.923322    1.110630    1.687075
    1737       3    1.156823    1.808790    0.994500    1.384329    1.287502    2.079559
    1737       4    1.181009    1.733829    1.007220    1.593876    1.335123    1.835383
    1738       1    1.191385    1.852732    1.409404    2.126694    0.922753    1.399495
    1738       2    0.998384    1.524106    0.818635    1.265398    1.144266    1.691477
    1738       3    1.075826    1.700795    1.054649    1.751746    1.097088    1.647782
    1738       4    1.040793    1.676164    0.967640    1.491353    1.114239    1.840243
    1739       1    0.917897    1.476773    0.835584    1.302869    0.988297    1.607341
    1739       2    0.917871    1.504764    0.729968    1.091851    1.078583    1.767854
    1739       3    0.898303    1.403451    0.851717    1.260789    0.941477    1.522516
    1739       4    0.964536    1.543137    1.010324    1.618133    0.918932    1.463204
    1740       1    1.152659    1.913501    1.431366    2.196838    0.844615    1.481059
    1740       2    1.083814    1.783498    1.051921    1.698570    1.113371    1.858258
    1740       3    1.145483    1.802826    1.316277    2.072489    0.971935    1.458951
    1740       4    1.151217    1.833400    1.225441    2.049174    1.074273    1.575198
    1741       1    0.942522    1.417306    0.833535    1.207609    1.047234    1.585948
    1741       2    0.901864    1.526412    0.853890    1.275548    0.943728    1.714519
    1741       3    0.946106    1.481158    0.941724    1.467622    0.950611    1.494938
    1741       4    1.013179    1.780428    1.049469    1.896379    0.972908    1.641262
    1742       1    0.935342    1.482415    0.923831    1.456503    0.947566    1.509348
    1742       2    0.921429    1.508552    1.021083    1.659282    0.820167    1.330486
    1742       3    1.004107    1.655546    0.888301    1.522096    1.107215    1.759495
    1742       4    1.052520    1.770874    0.927304    1.509603    1.173308    1.983196
    1743       1    1.072136    1.576244    1.017595    1.462117    1.125170    1.678101
    1743       2    1.323528    2.340394    0.932866    1.592996    1.631725    2.753417
    1743       3    1.317373    2.286800    1.584680    2.704013    0.967342    1.512197
    1743       4    1.141107    1.948186    1.224129    2.109046    1.055728    1.763482
    1744       1    1.154503    1.684129    1.310086    1.948861    0.993861    1.338822
    1744       2    1.150984    1.750613    1.295241    1.954356    0.979579    1.453832
    1744       3    1.205196    1.793532    1.180301    1.835602    1.229501    1.751144
    1744       4    1.225875    1.926651    1.290203    2.053422    1.164562    1.795375
    1745       1    1.156270    1.810660    1.058158    1.575911    1.238180    1.981780
    1745       2    1.224068    1.919585    1.181292    1.701870    1.274689    2.147819
    1745       3    1.295412    2.262429    1.562115    2.707702    0.966796    1.481938
    1745       4    1.183967    1.877449    1.236854    1.993136    1.129141    1.747775
    1746       1    1.067560    1.661541    0.991397    1.480921    1.140153    1.814085
    1746       2    1.208561    2.371959    1.327262    2.937269    1.089860    1.611413
    1746       3    1.243444    1.996692    1.554728    2.423991    0.899392    1.293647
    1746       4    1.240957    2.181477    1.281860    2.420626    1.198724    1.902354
    1747       1    1.180042    1.775865    0.970659    1.530673    1.376440    1.958178
    1747       2    1.137040    1.773789    1.206483    1.930727    1.062111    1.583730
    1747       3    1.147930    1.784541    1.333956    1.992754    0.948009    1.504061
    1747       4    1.126362    1.844788    1.196712    1.871761    1.051960    1.812858
