   locus    deme        mean         std
    1853       4    0.705637    0.043341
    1854       1    0.583407    0.047557
    1854       2    0.660786    0.046761
    1854       3    0.417836    0.048562
    1854       4    0.706801    0.042473
    1855       1    0.420709    0.048857
    1855       2    0.338864    0.043710
    1855       3    0.582442    0.046016
    1855       4    0.298226    0.043319
    1856       1    0.934769    0.022824
    1856       2    0.900561    0.028611
    1856       3    0.922948    0.024062
    1856       4    0.905180    0.027756
    1857       1    0.582769    0.047669
    1857       2    0.664080    0.042292
    1857       3    0.420227    0.046274
    1857       4    0.709733    0.041774
    1858       1    0.708667    0.043361
    1858       2    0.699351    0.043230
    1858       3    0.803964    0.037641
    1858       4    0.588757    0.045243
    1859       1    0.583188    0.045572
    1859       2    0.661309    0.042582
    1859       3    0.418709    0.045376
    1859       4    0.706983    0.042134
    1860       1    0.955377    0.019966
    1860       2    0.963058    0.017076
    1860       3    0.936407    0.023211
    1860       4    0.929001    0.023603
    1861       1    0.955010    0.020191
    1861       2    0.963062    0.017780
    1861       3    0.937660    0.022285
    1861       4    0.926182    0.023962
    1862       1    0.952713    0.019467
    1862       2    0.897958    0.029077
    1862       3    0.923013    0.024852
    1862       4    0.847634    0.032745
    1863       1    0.745148    0.040206
    1863       2    0.737754    0.042943
    1863       3    0.694457    0.042484
    1863       4    0.912973    0.026853
    1864       1    0.744857    0.039940
    1864       2    0.738456    0.040745
    1864       3    0.694983    0.043770
    1864       4    0.912513    0.027065
    1865       1    0.878451    0.031210
    1865       2    0.745857    0.039692
    1865       3    0.904082    0.028128
    1865       4    0.924179    0.025116
    1866       1    0.699835    0.043990
    1866       2    0.735359    0.042180
    1866       3    0.665486    0.044759
    1866       4    0.910107    0.027591
    1867       1    0.887603    0.030808
    1867       2    0.833940    0.036429
    1867       3    0.920815    0.025791
    1867       4    0.891838    0.028980
    1868       1    0.974407    0.015852
    1868       2    0.928005    0.023517
    1868       3    0.962183    0.018280
    1868       4    0.910209    0.026429
    1869       1    0.258924    0.041328
    1869       2    0.268098    0.040439
    1869       3    0.311203    0.042785
    1869       4    0.127187    0.031324
    1870       1    0.701951    0.043550
    1870       2    0.741491    0.041755
    1870       3    0.703576    0.043252
    1870       4    0.921987    0.025181
    1871       1    0.303236    0.043793
    1871       2    0.267706    0.042392
    1871       3    0.301999    0.042487
    1871       4    0.119251    0.031313
    1872       1    0.888651    0.031076
    1872       2    0.897860    0.027910
    1872       3    0.920893    0.025456
    1872       4    0.887889    0.028118
    1873       1    0.926720    0.025609
    1873       2    0.961342    0.018397
    1873       3    0.927337    0.024642
    1873       4    0.917634    0.026377
    1874       1    0.757537    0.040175
    1874       2    0.713407    0.041949
    1874       3    0.828254    0.035310
    1874       4    0.918579    0.025807
    1875       1    0.917684    0.025854
    1875       2    0.906970    0.028590
    1875       3    0.925306    0.025063
    1875       4    0.914400    0.026398
    1876       1    0.804351    0.038623
    1876       2    0.924889    0.025156
    1876       3    0.660585    0.044546
    1876       4    0.870040    0.031072
    1877       1    0.460595    0.049181
    1877       2    0.492124    0.045970
    1877       3    0.467263    0.048082
    1877       4    0.380842    0.045780
    1878       1    0.973415    0.015193
    1878       2    0.919315    0.025427
    1878       3    0.962275    0.017783
    1878       4    0.911430    0.026183
    1879       1    0.546911    0.046561
    1879       2    0.639150    0.043202
    1879       3    0.560443    0.047244
    1879       4    0.509093    0.045416
    1880       1    0.969542    0.016829
    1880       2    0.917190    0.025539
    1880       3    0.940575    0.021666
    1880       4    0.807932    0.036933
    1881       1    0.968705    0.017399
    1881       2    0.904245    0.028408
    1881       3    0.913636    0.025592
    1881       4    0.806443    0.035535
    1882       1    0.747642    0.041753
    1882       2    0.709113    0.041545
    1882       3    0.678853    0.044215
    1882       4    0.855981    0.033979
    1883       1    0.883923    0.030888
    1883       2    0.953484    0.019338
    1883       3    0.937807    0.022422
    1883       4    0.968814    0.016508
    1884       1    0.770475    0.038958
    1884       2    0.798872    0.038154
    1884       3    0.850310    0.033582
    1884       4    0.772917    0.037777
    1885       1    0.588753    0.044464
    1885       2    0.563690    0.046321
    1885       3    0.517724    0.048745
    1885       4    0.611131    0.046160
    1886       1    0.972878    0.015648
    1886       2    0.945363    0.021076
    1886       3    0.962364    0.018492
    1886       4    0.885851    0.028371
    1887       1    0.148814    0.033854
    1887       2    0.201082    0.037680
    1887       3    0.150438    0.033734
    1887       4    0.217501    0.037329
    1888       1    0.548441    0.048223
    1888       2    0.671550    0.043336
    1888       3    0.629133    0.047031
    1888       4    0.594197    0.044376
    1889       1    0.067524    0.023531
    1889       2    0.095189    0.027225
    1889       3    0.087915    0.026779
    1889       4    0.114453    0.029219
    1890       1    0.576410    0.049317
    1890       2    0.720832    0.042079
    1890       3    0.711512    0.042789
    1890       4    0.826303    0.035174
    1891       1    0.933172    0.023647
    1891       2    0.834699    0.034401
    1891       3    0.912423    0.027717
    1891       4    0.885117    0.028666
    1892       1    0.465159    0.046595
    1892       2    0.574334    0.045072
    1892       3    0.563478    0.045384
    1892       4    0.485702    0.046905
    1893       1    0.068812    0.023735
    1893       2    0.167680    0.035666
    1893       3    0.088466    0.027360
    1893       4    0.119360    0.030526
    1894       1    0.913031    0.026438
    1894       2    0.860407    0.032385
    1894       3    0.929235    0.024771
    1894       4    0.853429    0.033280
    1895       1    0.932395    0.023726
    1895       2    0.836344    0.033830
    1895       3    0.911871    0.026065
    1895       4    0.884562    0.029190
    1896       1    0.580996    0.046868
    1896       2    0.586065    0.045295
    1896       3    0.546524    0.047944
    1896       4    0.623499    0.045802
    1897       1    0.973376    0.016028
    1897       2    0.989203    0.010169
    1897       3    0.919035    0.026503
    1897       4    0.804820    0.035388
    1898       1    0.070443    0.024423
    1898       2    0.166793    0.034890
    1898       3    0.134456    0.033533
    1898       4    0.110854    0.029211
    1899       1    0.931940    0.024910
    1899       2    0.835160    0.034017
    1899       3    0.866947    0.032190
    1899       4    0.892373    0.027977
    1900       1    0.913472    0.027395
    1900       2    0.868733    0.031129
    1900       3    0.930302    0.024072
    1900       4    0.844146    0.032575
    1901       1    0.932434    0.024081
    1901       2    0.832912    0.035206
    1901       3    0.877930    0.030213
    1901       4    0.894527    0.028603
    1902       1    0.578895    0.044944
    1902       2    0.567005    0.046580
    1902       3    0.619336    0.045683
    1902       4    0.477169    0.047498
    1903       1    0.887687    0.028658
    1903       2    0.993919    0.007968
    1903       3    0.897090    0.028926
    1903       4    0.991692    0.009654
    1904       1    0.682402    0.044145
    1904       2    0.670593    0.043164
    1904       3    0.561489    0.047756
    1904       4    0.822871    0.034644
    1905       1    0.679928    0.044177
    1905       2    0.671104    0.043514
    1905       3    0.544522    0.046980
    1905       4    0.823739    0.035803
    1906       1    0.710091    0.046007
    1906       2    0.713783    0.041431
    1906       3    0.668022    0.045179
    1906       4    0.949281    0.021697
    1907       1    0.842847    0.034484
    1907       2    0.886239    0.031918
    1907       3    0.884588    0.029898
    1907       4    0.891733    0.030051
    1908       1    0.928142    0.024304
    1908       2    0.918219    0.026322
    1908       3    0.945489    0.020945
    1908       4    0.949753    0.019918
    1909       1    0.470200    0.048573
    1909       2    0.541080    0.047698
    1909       3    0.575840    0.047743
    1909       4    0.340211    0.042904
    1910       1    0.883103    0.031256
    1910       2    0.952416    0.020085
    1910       3    0.951642    0.020148
    1910       4    0.925587    0.025081
    1911       1    0.681297    0.045464
    1911       2    0.674593    0.044448
    1911       3    0.540463    0.047860
    1911       4    0.821325    0.037197
    1912       1    0.736250    0.042131
    1912       2    0.710159    0.042477
    1912       3    0.725876    0.039382
    1912       4    0.692700    0.043701
    1913       1    0.448897    0.048534
    1913       2    0.534388    0.048301
    1913       3    0.510966    0.047586
    1913       4    0.266510    0.040901
    1914       1    0.716058    0.042574
    1914       2    0.743221    0.040450
    1914       3    0.664826    0.044705
    1914       4    0.655939    0.044615
    1915       1    0.667724    0.044854
    1915       2    0.671397    0.044429
    1915       3    0.600818    0.045418
    1915       4    0.896642    0.028850
    1916       1    0.668656    0.043765
    1916       2    0.669767    0.044032
    1916       3    0.604529    0.046339
    1916       4    0.895846    0.030246
    1917       1    0.564294    0.047723
    1917       2    0.557001    0.047273
    1917       3    0.442264    0.048298
    1917       4    0.729519    0.042216
    1918       1    0.871245    0.032360
    1918       2    0.907613    0.026247
    1918       3    0.957844    0.019660
    1918       4    0.871820    0.030995
    1919       1    0.565312    0.047396
    1919       2    0.540040    0.045211
    1919       3    0.614399    0.046012
    1919       4    0.400592    0.046546
    1920       1    0.970543    0.016538
    1920       2    0.871931    0.030471
    1920       3    0.924196    0.024652
    1920       4    0.881492    0.029783
    1921       1    0.929500    0.023912
    1921       2    0.917969    0.026297
    1921       3    0.944580    0.021659
    1921       4    0.950068    0.020785
    1922       1    0.587774    0.047213
    1922       2    0.632853    0.044192
    1922       3    0.621499    0.045831
    1922       4    0.460553    0.046144
    1923       1    0.414861    0.047598
    1923       2    0.374010    0.045040
    1923       3    0.380069    0.047201
    1923       4    0.540527    0.045250
    1924       1    0.415144    0.047437
    1924       2    0.373372    0.045763
    1924       3    0.381310    0.044125
    1924       4    0.539800    0.046697
    1925       1    0.899762    0.028606
    1925       2    0.793452    0.037361
    1925       3    0.829221    0.034823
    1925       4    0.827334    0.036173
    1926       1    0.411101    0.048354
    1926       2    0.372000    0.045962
    1926       3    0.381011    0.046569
    1926       4    0.541435    0.047577
    1927       1    0.902422    0.028026
    1927       2    0.793908    0.037611
    1927       3    0.827621    0.036223
    1927       4    0.827105    0.033490
    1928       1    0.682209    0.045962
    1928       2    0.832799    0.036415
    1928       3    0.788454    0.039056
    1928       4    0.630824    0.046407
    1929       1    0.969217    0.016327
    1929       2    0.870170    0.031091
    1929       3    0.880233    0.030777
    1929       4    0.869797    0.031340
    1930       1    0.928825    0.024533
    1930       2    0.918508    0.026047
    1930       3    0.944997    0.020878
    1930       4    0.951271    0.020176
    1931       1    0.968319    0.017902
    1931       2    0.871724    0.032164
    1931       3    0.878251    0.030098
    1931       4    0.872946    0.030194
    1932       1    0.667877    0.044570
    1932       2    0.790811    0.038901
    1932       3    0.771730    0.039622
    1932       4    0.694982    0.041551
    1933       1    0.664941    0.045512
    1933       2    0.790091    0.038251
    1933       3    0.771829    0.039434
    1933       4    0.695731    0.043204
    1934       1    0.664562    0.044188
    1934       2    0.791511    0.039190
    1934       3    0.773927    0.037609
    1934       4    0.695123    0.041997
    1935       1    0.666583    0.045313
    1935       2    0.792102    0.038789
    1935       3    0.773238    0.040154
    1935       4    0.695273    0.041302
    1936       1    0.838263    0.035588
    1936       2    0.845457    0.035192
    1936       3    0.673041    0.041238
    1936       4    0.891455    0.029704
    1937       1    0.976329    0.015055
    1937       2    0.860777    0.031886
    1937       3    0.991575    0.008999
    1937       4    0.955636    0.019791
    1938       1    0.808697    0.037568
    1938       2    0.696457    0.043973
    1938       3    0.544654    0.047326
    1938       4    0.757415    0.039371
    1939       1    0.929534    0.024041
    1939       2    0.988836    0.010767
    1939       3    0.859785    0.033177
    1939       4    0.920763    0.025682
    1940       1    0.791684    0.040330
    1940       2    0.934133    0.023486
    1940       3    0.839896    0.034025
    1940       4    0.831923    0.033992
    1941       1    0.795363    0.038797
    1941       2    0.935883    0.023077
    1941       3    0.837962    0.034593
    1941       4    0.829874    0.034779
    1942       1    0.899447    0.029141
    1942       2    0.934222    0.023023
    1942       3    0.934674    0.022801
    1942       4    0.916240    0.025738
    1943       1    0.899262    0.028981
    1943       2    0.933566    0.024407
    1943       3    0.933799    0.023232
    1943       4    0.907419    0.026538
    1944       1    0.252778    0.043108
    1944       2    0.387540    0.044945
    1944       3    0.510469    0.048052
    1944       4    0.280296    0.042609
    1945       1    0.187333    0.037749
    1945       2    0.329776    0.045883
    1945       3    0.506687    0.046852
    1945       4    0.276767    0.040527
    1946       1    0.785869    0.040391
    1946       2    0.936675    0.023461
    1946       3    0.838122    0.034376
    1946       4    0.831045    0.034216
    1947       1    0.587084    0.045212
    1947       2    0.606578    0.046617
    1947       3    0.368104    0.045740
    1947       4    0.652178    0.044207
    1948       1    0.801921    0.039771
    1948       2    0.763506    0.038620
    1948       3    0.529652    0.046644
    1948       4    0.794073    0.037633
    1949       1    0.882873    0.030426
    1949       2    0.927970    0.024600
    1949       3    0.961395    0.018382
    1949       4    0.950684    0.020459
    1950       1    0.785769    0.039178
    1950       2    0.918346    0.026515
    1950       3    0.848222    0.034022
    1950       4    0.856714    0.033376
    1951       1    0.801186    0.038015
    1951       2    0.674655    0.044719
    1951       3    0.516877    0.044615
    1951       4    0.800838    0.037339
    1952       1    0.798516    0.039059
    1952       2    0.674330    0.043529
    1952       3    0.519151    0.047217
    1952       4    0.797925    0.037922
    1953       1    0.411559    0.046249
    1953       2    0.406383    0.045206
    1953       3    0.628431    0.044249
    1953       4    0.343936    0.042520
    1954       1    0.785019    0.039241
    1954       2    0.917321    0.026186
    1954       3    0.848281    0.032658
    1954       4    0.856298    0.033464
    1955       1    0.786715    0.038922
    1955       2    0.917742    0.027024
    1955       3    0.848167    0.033775
    1955       4    0.855330    0.034491
    1956       1    0.949986    0.021163
    1956       2    0.771587    0.038649
    1956       3    0.849387    0.033108
    1956       4    0.900460    0.028233
    1957       1    0.786225    0.039678
    1957       2    0.918391    0.026229
    1957       3    0.848774    0.033506
    1957       4    0.857444    0.032239
    1958       1    0.671554    0.044926
    1958       2    0.578625    0.047435
    1958       3    0.867291    0.031763
    1958       4    0.710334    0.041294
    1959       1    0.784393    0.039705
    1959       2    0.918256    0.026654
    1959       3    0.848388    0.035301
    1959       4    0.857359    0.034175
    1960       1    0.788530    0.038683
    1960       2    0.917364    0.026973
    1960       3    0.849957    0.034358
    1960       4    0.858632    0.032452
    1961       1    0.736481    0.042546
    1961       2    0.777120    0.038824
    1961       3    0.708820    0.043120
    1961       4    0.615081    0.045445
    1962       1    0.942960    0.021624
    1962       2    0.836029    0.034832
    1962       3    0.914222    0.026098
    1962       4    0.912409    0.026621
    1963       1    0.769430    0.041416
    1963       2    0.889981    0.030601
    1963       3    0.759771    0.040966
    1963       4    0.669494    0.043642
    1964       1    0.831470    0.035876
    1964       2    0.945784    0.022253
    1964       3    0.718552    0.042172
    1964       4    0.888905    0.028926
    1965       1    0.945702    0.021273
    1965       2    0.841011    0.034803
    1965       3    0.919593    0.025505
    1965       4    0.966977    0.017340
    1966       1    0.939641    0.023094
    1966       2    0.929955    0.023130
    1966       3    0.989400    0.010222
    1966       4    0.878952    0.029259
    1967       1    0.938541    0.023688
    1967       2    0.821785    0.036772
    1967       3    0.875139    0.031177
    1967       4    0.825754    0.034647
    1968       1    0.939229    0.023055
    1968       2    0.821971    0.035283
    1968       3    0.874881    0.030162
    1968       4    0.824524    0.037002
    1969       1    0.853343    0.032770
    1969       2    0.976956    0.015003
    1969       3    0.933896    0.024310
    1969       4    0.866621    0.031679
    1970       1    0.941187    0.022556
    1970       2    0.825366    0.036797
    1970       3    0.914264    0.025931
    1970       4    0.885183    0.030227
    1971       1    0.925329    0.025003
    1971       2    0.836450    0.034379
    1971       3    0.914916    0.026327
    1971       4    0.929341    0.023133
    1972       1    0.086504    0.026487
    1972       2    0.164860    0.034742
    1972       3    0.086396    0.026659
    1972       4    0.073930    0.024399
    1973       1    0.916416    0.025839
    1973       2    0.837223    0.034701
    1973       3    0.905210    0.027735
    1973       4    0.927801    0.023899
    1974       1    0.915231    0.027354
    1974       2    0.835178    0.035158
    1974       3    0.906522    0.028750
    1974       4    0.919892    0.025356
    1975       1    0.640196    0.046432
    1975       2    0.727375    0.043087
    1975       3    0.556935    0.047140
    1975       4    0.658868    0.044419
    1976       1    0.446909    0.048841
    1976       2    0.435034    0.048140
    1976       3    0.533965    0.047027
    1976       4    0.473424    0.045967
    1977       1    0.912728    0.027335
    1977       2    0.809494    0.036272
    1977       3    0.902546    0.028078
    1977       4    0.886682    0.030296
    1978       1    0.442267    0.046089
    1978       2    0.434533    0.047087
    1978       3    0.514357    0.047237
    1978       4    0.454312    0.044116
    1979       1    0.914090    0.026289
    1979       2    0.806297    0.037624
    1979       3    0.900905    0.028596
    1979       4    0.875319    0.030205
    1980       1    0.444720    0.048813
    1980       2    0.435288    0.045723
    1980       3    0.511906    0.048463
    1980       4    0.465877    0.045599
    1981       1    0.441865    0.045792
    1981       2    0.433388    0.048066
    1981       3    0.513463    0.046281
    1981       4    0.418062    0.046847
    1982       1    0.890415    0.029089
    1982       2    0.822226    0.035854
    1982       3    0.961925    0.018393
    1982       4    0.958407    0.018291
    1983       1    0.916694    0.027477
    1983       2    0.906289    0.027581
    1983       3    0.915205    0.024509
    1983       4    0.905469    0.025821
    1984       1    0.444557    0.047392
    1984       2    0.373196    0.046934
    1984       3    0.505749    0.046339
    1984       4    0.521194    0.046512
    1985       1    0.697103    0.044376
    1985       2    0.759537    0.039626
    1985       3    0.584715    0.047379
    1985       4    0.713441    0.042648
    1986       1    0.928354    0.023965
    1986       2    0.979107    0.013456
    1986       3    0.883364    0.029975
    1986       4    0.901299    0.026852
    1987       1    0.365185    0.045853
    1987       2    0.413477    0.047483
    1987       3    0.561770    0.044172
    1987       4    0.555436    0.048604
    1988       1    0.964959    0.017657
    1988       2    0.990119    0.010136
    1988       3    0.885688    0.029773
    1988       4    0.905632    0.026340
    1989       1    0.935459    0.023682
    1989       2    0.865925    0.031309
    1989       3    0.908495    0.027016
    1989       4    0.957505    0.018872
    1990       1    0.965496    0.017632
    1990       2    0.989910    0.010415
    1990       3    0.887367    0.029596
    1990       4    0.904691    0.027065
    1991       1    0.866287    0.032561
    1991       2    0.856336    0.034487
    1991       3    0.715619    0.044484
    1991       4    0.894241    0.028604
    1992       1    0.844960    0.035031
    1992       2    0.783329    0.039688
    1992       3    0.892698    0.029964
    1992       4    0.724095    0.040132
    1993       1    0.870193    0.031901
    1993       2    0.932826    0.022931
    1993       3    0.932193    0.023177
    1993       4    0.888903    0.028785
    1994       1    0.845052    0.034303
    1994       2    0.782573    0.038783
    1994       3    0.894791    0.028982
    1994       4    0.724633    0.040345
    1995       1    0.966014    0.017407
    1995       2    0.990254    0.009877
    1995       3    0.894317    0.028763
    1995       4    0.906768    0.026787
    1996       1    0.860241    0.034063
    1996       2    0.821595    0.037584
    1996       3    0.643971    0.045910
    1996       4    0.810140    0.035459
    1997       1    0.142442    0.032989
    1997       2    0.182277    0.034782
    1997       3    0.361782    0.044569
    1997       4    0.191164    0.037059
    1998       1    0.794755    0.037841
    1998       2    0.775128    0.039315
    1998       3    0.631713    0.044403
    1998       4    0.808462    0.037094
    1999       1    0.732574    0.042250
    1999       2    0.809981    0.037296
    1999       3    0.679577    0.044496
    1999       4    0.781893    0.038958
    2000       1    0.842088    0.035491
    2000       2    0.751149    0.041026
    2000       3    0.854478    0.033258
    2000       4    0.668319    0.043187
    2001       1    0.965776    0.017044
    2001       2    0.989988    0.009622
    2001       3    0.895623    0.028040
    2001       4    0.906975    0.026789
    2002       1    0.605989    0.045533
    2002       2    0.607425    0.046050
    2002       3    0.642566    0.044595
    2002       4    0.732687    0.040608
    2003       1    0.744059    0.043868
    2003       2    0.795713    0.038719
    2003       3    0.690861    0.043491
    2003       4    0.863118    0.031388
    2004       1    0.890679    0.029783
    2004       2    0.856190    0.034115
    2004       3    0.760604    0.039644
    2004       4    0.869196    0.030516
    2005       1    0.872641    0.032704
    2005       2    0.792995    0.039072
    2005       3    0.853210    0.034219
    2005       4    0.783891    0.038742
    2006       1    0.848820    0.034821
    2006       2    0.938828    0.022032
    2006       3    0.931818    0.023215
    2006       4    0.986968    0.011528
    2007       1    0.871939    0.031162
    2007       2    0.790168    0.039218
    2007       3    0.851132    0.034313
    2007       4    0.775365    0.036814
    2008       1    0.974275    0.015600
    2008       2    0.990807    0.009601
    2008       3    0.913521    0.025822
    2008       4    0.907219    0.026182
    2009       1    0.591730    0.046944
    2009       2    0.612684    0.044397
    2009       3    0.612697    0.046843
    2009       4    0.687122    0.043777
    2010       1    0.874054    0.030726
    2010       2    0.792399    0.039205
    2010       3    0.860553    0.032090
    2010       4    0.783524    0.038027
    2011       1    0.807200    0.038473
    2011       2    0.830071    0.036170
    2011       3    0.640492    0.045621
    2011       4    0.840043    0.033962
    2012       1    0.621082    0.047549
    2012       2    0.649521    0.043977
    2012       3    0.682140    0.045695
    2012       4    0.796832    0.037901
    2013       1    0.555058    0.047545
    2013       2    0.646805    0.044839
    2013       3    0.682234    0.043504
    2013       4    0.796715    0.037392
    2014       1    0.566268    0.048870
    2014       2    0.649460    0.046564
    2014       3    0.684670    0.044256
    2014       4    0.832950    0.036070
    2015       1    0.551037    0.046109
    2015       2    0.599694    0.047410
    2015       3    0.390791    0.045032
    2015       4    0.371121    0.043001
    2016       1    0.897456    0.030960
    2016       2    0.851858    0.032079
    2016       3    0.696906    0.044710
    2016       4    0.798990    0.037067
    2017       1    0.898413    0.029452
    2017       2    0.851836    0.034057
    2017       3    0.693203    0.043733
    2017       4    0.800000    0.035495
    2018       1    0.553483    0.046887
    2018       2    0.602593    0.045794
    2018       3    0.391431    0.046165
    2018       4    0.369988    0.046137
    2019       1    0.650535    0.044963
    2019       2    0.745301    0.039864
    2019       3    0.694380    0.044143
    2019       4    0.579298    0.045700
    2020       1    0.975040    0.014754
    2020       2    0.991090    0.009534
    2020       3    0.913338    0.026696
    2020       4    0.915778    0.025783
    2021       1    0.897722    0.028839
    2021       2    0.851967    0.032595
    2021       3    0.694410    0.043425
    2021       4    0.808239    0.037150
    2022       1    0.580947    0.046663
    2022       2    0.636886    0.044609
    2022       3    0.393090    0.047555
    2022       4    0.384579    0.045795
    2023       1    0.840344    0.035266
    2023       2    0.837180    0.034005
    2023       3    0.794650    0.038618
    2023       4    0.668437    0.042960
    2024       1    0.400148    0.046320
    2024       2    0.465807    0.047034
    2024       3    0.709231    0.042833
    2024       4    0.647603    0.043079
    2025       1    0.938237    0.023092
    2025       2    0.860260    0.032291
    2025       3    0.895907    0.027836
    2025       4    0.985662    0.012317
    2026       1    0.461992    0.047521
    2026       2    0.438881    0.046109
    2026       3    0.718120    0.040990
    2026       4    0.647959    0.042709
    2027       1    0.863111    0.031529
    2027       2    0.839197    0.034863
    2027       3    0.958904    0.019546
    2027       4    0.938840    0.022839
    2028       1    0.891815    0.028667
    2028       2    0.889889    0.029447
    2028       3    0.864634    0.032672
    2028       4    0.756740    0.038710
    2029       1    0.507881    0.048275
    2029       2    0.620497    0.046204
    2029       3    0.287033    0.041526
    2029       4    0.278522    0.041553
    2030       1    0.392694    0.046690
    2030       2    0.417270    0.046235
    2030       3    0.182896    0.036971
    2030       4    0.263074    0.043140
    2031       1    0.842805    0.034643
    2031       2    0.663395    0.044375
    2031       3    0.515524    0.046918
    2031       4    0.729214    0.043227
    2032       1    0.622823    0.045854
    2032       2    0.566394    0.046746
    2032       3    0.323950    0.043877
    2032       4    0.423064    0.046470
    2033       1    0.480791    0.048022
    2033       2    0.474168    0.046414
    2033       3    0.708058    0.041581
    2033       4    0.579466    0.046745
    2034       1    0.908367    0.027024
    2034       2    0.869902    0.032629
    2034       3    0.731253    0.042546
    2034       4    0.775489    0.038281
    2035       1    0.778827    0.040506
    2035       2    0.883627    0.029723
    2035       3    0.807174    0.038536
    2035       4    0.695051    0.041444
    2036       1    0.875257    0.031685
    2036       2    0.900499    0.028235
    2036       3    0.952029    0.020493
    2036       4    0.949401    0.020341
    2037       1    0.937603    0.023212
    2037       2    0.859774    0.032275
    2037       3    0.884634    0.029329
    2037       4    0.985900    0.011375
    2038       1    0.939329    0.022719
    2038       2    0.868791    0.031001
    2038       3    0.939267    0.022902
    2038       4    0.988006    0.011887
    2039       1    0.873501    0.030469
    2039       2    0.900741    0.028004
    2039       3    0.953632    0.020054
    2039       4    0.950632    0.020061
    2040       1    0.970769    0.015712
    2040       2    0.809313    0.036288
    2040       3    0.975682    0.015160
    2040       4    0.782500    0.037618
    2041       1    0.352607    0.046249
    2041       2    0.202932    0.036804
    2041       3    0.221216    0.039661
    2041       4    0.334173    0.043364
    2042       1    0.938531    0.023413
    2042       2    0.990085    0.009388
    2042       3    0.911389    0.027071
    2042       4    0.921293    0.025341
    2043       1    0.972405    0.015814
    2043       2    0.969414    0.016026
    2043       3    0.925818    0.023852
    2043       4    0.811601    0.035656
    2044       1    0.902303    0.027564
    2044       2    0.858566    0.032756
    2044       3    0.885196    0.029951
    2044       4    0.984781    0.012902
    2045       1    0.972351    0.015897
    2045       2    0.969693    0.017125
    2045       3    0.927572    0.024138
    2045       4    0.809867    0.036212
    2046       1    0.635245    0.045724
    2046       2    0.699502    0.044112
    2046       3    0.784384    0.039047
    2046       4    0.663839    0.043918
    2047       1    0.925666    0.025434
    2047       2    0.890106    0.029778
    2047       3    0.906260    0.027165
    2047       4    0.913286    0.025446
    2048       1    0.580342    0.045438
    2048       2    0.547944    0.048677
    2048       3    0.397235    0.045564
    2048       4    0.447299    0.047603
    2049       1    0.019954    0.013647
    2049       2    0.040634    0.018866
    2049       3    0.058198    0.021314
    2049       4    0.174438    0.033437
    2050       1    0.992405    0.008513
    2050       2    0.973859    0.014919
    2050       3    0.947379    0.020212
    2050       4    0.831519    0.034132
    2051       1    0.231217    0.039537
    2051       2    0.381231    0.045987
    2051       3    0.294667    0.044322
    2051       4    0.295474    0.041563
    2052       1    0.967470    0.017000
    2052       2    0.861496    0.032436
    2052       3    0.966673    0.016768
    2052       4    0.989624    0.009909
    2053       1    0.833146    0.035796
    2053       2    0.994357    0.007350
    2053       3    0.933648    0.022360
    2053       4    0.991886    0.008884
    2054       1    0.832353    0.036707
    2054       2    0.867902    0.030845
    2054       3    0.850151    0.035057
    2054       4    0.898343    0.027923
    2055       1    0.653577    0.044392
    2055       2    0.588890    0.046916
    2055       3    0.701583    0.043283
    2055       4    0.833356    0.034876
    2056       1    0.991199    0.009418
    2056       2    0.945553    0.021787
    2056       3    0.944475    0.021697
    2056       4    0.828880    0.033478
    2057       1    0.354399    0.045912
    2057       2    0.469358    0.047594
    2057       3    0.355981    0.045423
    2057       4    0.342112    0.046168
    2058       1    0.716583    0.043233
    2058       2    0.610549    0.046024
    2058       3    0.473796    0.046702
    2058       4    0.641428    0.044628
    2059       1    0.966265    0.017834
    2059       2    0.861574    0.033562
    2059       3    0.966309    0.017320
    2059       4    0.989336    0.010529
    2060       1    0.874535    0.030424
    2060       2    0.935790    0.023639
    2060       3    0.943078    0.021966
    2060       4    0.950991    0.020785
    2061       1    0.334149    0.043311
    2061       2    0.459977    0.046005
    2061       3    0.357252    0.046655
    2061       4    0.342273    0.046066
    2062       1    0.674278    0.045375
    2062       2    0.579047    0.045547
    2062       3    0.702349    0.043585
    2062       4    0.834964    0.034161
    2063       1    0.325796    0.045297
    2063       2    0.420059    0.045761
    2063       3    0.299770    0.044020
    2063       4    0.171229    0.034670
    2064       1    0.325981    0.044054
    2064       2    0.380746    0.045573
    2064       3    0.297020    0.041528
    2064       4    0.158919    0.033979
    2065       1    0.674987    0.045138
    2065       2    0.622789    0.045601
    2065       3    0.703259    0.042352
    2065       4    0.844748    0.033835
    2066       1    0.829987    0.035470
    2066       2    0.890873    0.030234
    2066       3    0.797419    0.038244
    2066       4    0.897041    0.028046
    2067       1    0.161414    0.035312
    2067       2    0.275278    0.043136
    2067       3    0.160521    0.034741
    2067       4    0.062901    0.022833
    2068       1    0.874053    0.031978
    2068       2    0.935631    0.024317
    2068       3    0.944702    0.021578
    2068       4    0.951111    0.019824
    2069       1    0.161472    0.035040
    2069       2    0.275965    0.042800
    2069       3    0.162121    0.034714
    2069       4    0.074587    0.025693
    2070       1    0.869215    0.032880
    2070       2    0.913055    0.026743
    2070       3    0.861818    0.032965
    2070       4    0.900826    0.028077
    2071       1    0.874957    0.031950
    2071       2    0.936030    0.023180
    2071       3    0.944045    0.021334
    2071       4    0.950101    0.020539
    2072       1    0.831047    0.035412
