   locus      deme_1      deme_2      deme_3
   21045    0.543000    0.505750    0.511750
   21046    0.553500    0.521250    0.454000
   21047    0.528500    0.577250    0.481250
   21048    0.503750    0.539250    0.539500
   21049    0.497750    0.489000    0.594750
   21050    0.560000    0.488000    0.436000
   21051    0.498000    0.596750    0.457000
   21052    0.506750    0.612250    0.396000
   21053    0.508500    0.568750    0.521250
   21054    0.531000    0.564500    0.416250
   21055    0.522750    0.538250    0.529500
   21056    0.385000    0.581750    0.700000
   21057    0.493000    0.562000    0.555250
   21058    0.542250    0.389500    0.559500
   21059    0.470250    0.613000    0.567750
   21060    0.447250    0.625000    0.537000
   21061    0.543750    0.430500    0.477500
   21062    0.509250    0.540500    0.546000
   21063    0.536000    0.382000    0.577250
   21064    0.483250    0.571250    0.533250
   21065    0.525250    0.459000    0.520500
   21066    0.552500    0.283000    0.606000
   21067    0.467500    0.622750    0.516000
   21068    0.542000    0.505500    0.512750
   21069    0.517500    0.565750    0.502500
   21070    0.547750    0.515250    0.517250
   21071    0.498250    0.678500    0.366500
   21072    0.553750    0.466750    0.514750
   21073    0.531250    0.413750    0.558500
   21074    0.576750    0.402250    0.460500
   21075    0.513500    0.518500    0.566500
   21076    0.540500    0.512000    0.505750
   21077    0.476500    0.576250    0.565250
   21078    0.426750    0.589500    0.599000
   21079    0.517750    0.410750    0.590250
   21080    0.534000    0.515750    0.460000
   21081    0.507000    0.591250    0.535500
   21082    0.465500    0.588500    0.568500
   21083    0.489250    0.572000    0.509000
   21084    0.545250    0.405000    0.535750
   21085    0.535250    0.420750    0.570000
   21086    0.503000    0.586750    0.516000
   21087    0.520250    0.514750    0.504000
   21088    0.486750    0.578500    0.576750
   21089    0.486500    0.532750    0.591500
   21090    0.529250    0.475750    0.337000
   21091    0.514000    0.508250    0.572750
   21092    0.479750    0.538000    0.591250
   21093    0.536250    0.495500    0.504250
   21094    0.535000    0.444500    0.571000
   21095    0.552750    0.518750    0.474250
   21096    0.519000    0.522000    0.525250
   21097    0.543000    0.431000    0.554500
   21098    0.578000    0.551500    0.292250
   21099    0.539250    0.433750    0.399500
   21100    0.542000    0.512750    0.452250
   21101    0.536000    0.327500    0.618500
   21102    0.544750    0.344500    0.604500
   21103    0.498250    0.598000    0.458250
   21104    0.558500    0.577750    0.350000
   21105    0.492750    0.500750    0.579250
   21106    0.522750    0.570750    0.419500
   21107    0.467000    0.576000    0.297250
   21108    0.475750    0.391000    0.678250
   21109    0.505750    0.575500    0.504750
   21110    0.526250    0.493250    0.563500
   21111    0.572750    0.501250    0.373250
   21112    0.509250    0.600500    0.477250
   21113    0.539000    0.557750    0.418750
   21114    0.466250    0.575500    0.571000
   21115    0.498250    0.495250    0.599500
   21116    0.477000    0.599750    0.542500
   21117    0.503750    0.569250    0.508250
   21118    0.540250    0.352000    0.598750
   21119    0.560750    0.496500    0.432000
   21120    0.536250    0.416250    0.562000
   21121    0.508750    0.529250    0.536000
   21122    0.455000    0.638250    0.498750
   21123    0.514000    0.510250    0.567000
   21124    0.513750    0.476500    0.535750
   21125    0.477500    0.614000    0.374000
   21126    0.425250    0.591500    0.617250
   21127    0.499000    0.546000    0.566000
   21128    0.523000    0.487250    0.540500
   21129    0.514250    0.457000    0.578000
   21130    0.547250    0.506250    0.500000
   21131    0.518750    0.465500    0.586500
   21132    0.497250    0.417750    0.651500
   21133    0.485250    0.601000    0.532000
   21134    0.537250    0.523250    0.504500
   21135    0.545750    0.554500    0.410500
   21136    0.534250    0.505500    0.508000
   21137    0.514250    0.568250    0.550500
   21138    0.551000    0.522500    0.464250
   21139    0.533750    0.444250    0.559000
   21140    0.543500    0.413000    0.556750
   21141    0.461250    0.604250    0.568750
   21142    0.480250    0.515500    0.620000
   21143    0.467000    0.433500    0.378750
   21144    0.524500    0.592000    0.385750
   21145    0.548750    0.515250    0.457750
   21146    0.523750    0.421250    0.560500
   21147    0.522750    0.511250    0.458250
   21148    0.466250    0.577250    0.560500
   21149    0.520250    0.555250    0.493500
   21150    0.557750    0.535250    0.460000
   21151    0.498500    0.451750    0.597000
   21152    0.470500    0.585000    0.572750
   21153    0.516250    0.554750    0.461500
   21154    0.515500    0.667500    0.339250
   21155    0.430000    0.615000    0.597750
   21156    0.514500    0.582000    0.459250
   21157    0.547500    0.244000    0.646250
   21158    0.530750    0.524000    0.536750
   21159    0.504750    0.574500    0.517250
   21160    0.510500    0.503500    0.569500
   21161    0.472750    0.563750    0.569250
   21162    0.409000    0.646250    0.533000
   21163    0.465250    0.545000    0.601500
   21164    0.459250    0.592250    0.549000
   21165    0.448750    0.508000    0.496250
   21166    0.548500    0.523250    0.459500
   21167    0.482000    0.552750    0.537500
   21168    0.527000    0.576000    0.369500
   21169    0.514750    0.543250    0.481250
   21170    0.516000    0.506750    0.508500
   21171    0.514000    0.516000    0.568750
   21172    0.470750    0.569250    0.587250
   21173    0.538000    0.488000    0.544000
   21174    0.539750    0.499250    0.501750
   21175    0.517750    0.470750    0.510750
   21176    0.556500    0.488250    0.372500
   21177    0.531250    0.418250    0.571250
   21178    0.445500    0.671500    0.518750
   21179    0.518000    0.423000    0.579000
   21180    0.530500    0.565000    0.421000
   21181    0.492500    0.513500    0.557500
   21182    0.530250    0.571000    0.439750
   21183    0.499750    0.517500    0.582750
   21184    0.555500    0.574500    0.379250
   21185    0.532500    0.504250    0.515250
   21186    0.457000    0.541750    0.573500
   21187    0.587750    0.265000    0.513250
   21188    0.540500    0.508500    0.488500
   21189    0.468750    0.566750    0.575250
   21190    0.502750    0.500250    0.566750
   21191    0.502250    0.574250    0.512000
   21192    0.424250    0.601500    0.587500
   21193    0.521250    0.539250    0.526500
   21194    0.526500    0.567500    0.426750
   21195    0.553500    0.550750    0.341500
   21196    0.520500    0.414750    0.546500
   21197    0.523500    0.461250    0.516250
   21198    0.539500    0.399000    0.548500
   21199    0.527750    0.569750    0.405250
   21200    0.471000    0.676000    0.400500
   21201    0.517250    0.534000    0.476500
   21202    0.513250    0.579750    0.497750
   21203    0.537000    0.565500    0.427500
   21204    0.484250    0.588750    0.534250
   21205    0.571000    0.553750    0.313250
   21206    0.541500    0.471750    0.470250
   21207    0.489250    0.547000    0.540250
   21208    0.514000    0.597750    0.439000
   21209    0.508750    0.361750    0.445250
   21210    0.484500    0.672000    0.410000
   21211    0.539750    0.539500    0.454000
   21212    0.447500    0.573750    0.568000
   21213    0.516500    0.499000    0.574000
   21214    0.541000    0.524000    0.426500
   21215    0.558250    0.539500    0.350750
   21216    0.474750    0.603500    0.522500
   21217    0.485500    0.696750    0.343250
   21218    0.484000    0.603250    0.528750
   21219    0.472000    0.452250    0.627000
   21220    0.552250    0.460250    0.520000
   21221    0.557750    0.476500    0.461000
   21222    0.548000    0.500750    0.495000
   21223    0.536250    0.344750    0.577000
   21224    0.561000    0.454500    0.455750
   21225    0.547000    0.451750    0.557500
   21226    0.529000    0.419250    0.564000
   21227    0.554750    0.291250    0.539750
   21228    0.347000    0.649750    0.646750
   21229    0.542500    0.568250    0.421500
   21230    0.534250    0.591750    0.414000
   21231    0.392750    0.602000    0.608250
   21232    0.499750    0.560500    0.509250
   21233    0.573250    0.504750    0.341250
   21234    0.509250    0.577750    0.492250
   21235    0.479250    0.421000    0.653750
   21236    0.513500    0.584500    0.469000
   21237    0.562250    0.483250    0.429750
   21238    0.482250    0.536250    0.593750
   21239    0.476000    0.343500    0.697500
   21240    0.547750    0.446750    0.523750
   21241    0.570000    0.230500    0.432250
   21242    0.557500    0.566250    0.369250
   21243    0.528000    0.565250    0.438500
   21244    0.498750    0.568750    0.515000
   21245    0.547250    0.476000    0.478500
   21246    0.496000    0.462250    0.359000
   21247    0.530500    0.425000    0.559750
   21248    0.501250    0.516000    0.573000
   21249    0.508500    0.601250    0.453000
   21250    0.542750    0.440250    0.551750
   21251    0.447750    0.503250    0.657000
   21252    0.602500    0.348500    0.210250
   21253    0.502000    0.520000    0.568000
   21254    0.471500    0.592750    0.544750
   21255    0.525000    0.480750    0.536250
   21256    0.552500    0.359250    0.559750
   21257    0.538000    0.508000    0.504500
   21258    0.484750    0.499000    0.498500
   21259    0.549000    0.558750    0.322500
   21260    0.543750    0.582750    0.427500
   21261    0.484500    0.565000    0.575000
   21262    0.456500    0.570750    0.489750
   21263    0.444000    0.623000    0.568250
   21264    0.513000    0.511250    0.560750
   21265    0.538750    0.514500    0.502750
   21266    0.488000    0.498000    0.585500
   21267    0.528500    0.416250    0.563500
   21268    0.538250    0.501750    0.507750
   21269    0.469750    0.582500    0.564500
   21270    0.500750    0.519750    0.564750
   21271    0.531000    0.510750    0.504250
   21272    0.534250    0.565750    0.437500
   21273    0.532750    0.440500    0.556250
   21274    0.508500    0.506750    0.565000
   21275    0.382250    0.658250    0.605500
   21276    0.503750    0.575000    0.521750
   21277    0.521500    0.553250    0.485500
   21278    0.533000    0.347250    0.587250
   21279    0.458750    0.583000    0.571750
   21280    0.507250    0.516500    0.528500
   21281    0.516000    0.406000    0.592750
   21282    0.394000    0.622750    0.622500
   21283    0.458750    0.586750    0.580500
   21284    0.505500    0.512000    0.578750
   21285    0.529750    0.476250    0.554000
   21286    0.389750    0.270250    0.775250
   21287    0.483500    0.536250    0.609250
   21288    0.523000    0.608500    0.400500
   21289    0.493500    0.607500    0.492000
   21290    0.537000    0.511250    0.491500
   21291    0.496250    0.510000    0.579750
   21292    0.526250    0.561000    0.413000
   21293    0.541500    0.462500    0.519000
   21294    0.455750    0.577000    0.552500
   21295    0.404000    0.648750    0.607750
   21296    0.516000    0.393250    0.603500
   21297    0.530500    0.560000    0.416000
   21298    0.424250    0.549500    0.470000
   21299    0.518750    0.453500    0.542250
   21300    0.543250    0.463000    0.519000
   21301    0.530750    0.570250    0.363000
   21302    0.501250    0.573250    0.517750
   21303    0.524250    0.539250    0.523750
   21304    0.508000    0.455250    0.530500
   21305    0.500500    0.510000    0.574500
   21306    0.526250    0.578000    0.464750
   21307    0.550250    0.419250    0.441500
   21308    0.506250    0.473500    0.576750
   21309    0.523000    0.466000    0.561000
   21310    0.503750    0.485750    0.567750
   21311    0.507500    0.575250    0.513750
   21312    0.532500    0.563000    0.405250
   21313    0.493750    0.528750    0.595000
   21314    0.575000    0.544500    0.333000
   21315    0.532500    0.414250    0.557500
   21316    0.495000    0.553250    0.564500
   21317    0.528500    0.425000    0.571000
   21318    0.559750    0.563500    0.337250
   21319    0.487750    0.338250    0.713500
   21320    0.520750    0.415250    0.601000
   21321    0.544750    0.394750    0.543750
   21322    0.552500    0.280250    0.592500
   21323    0.475750    0.620000    0.504750
   21324    0.441000    0.570000    0.570000
   21325    0.476750    0.530250    0.594000
   21326    0.515750    0.613000    0.334000
   21327    0.533250    0.433000    0.571000
   21328    0.501500    0.518000    0.565750
   21329    0.364500    0.628500    0.680500
   21330    0.480500    0.529750    0.589500
   21331    0.528000    0.575250    0.386250
   21332    0.504750    0.600000    0.490000
   21333    0.413500    0.595750    0.601000
   21334    0.536000    0.614500    0.341750
   21335    0.533750    0.337000    0.605000
   21336    0.583500    0.524250    0.312250
   21337    0.510000    0.396250    0.606250
   21338    0.560750    0.464500    0.475250
   21339    0.507500    0.510500    0.564250
   21340    0.499000    0.566250    0.503750
   21341    0.519750    0.406250    0.611000
   21342    0.502750    0.516750    0.569000
   21343    0.458250    0.578000    0.586000
   21344    0.503750    0.482250    0.530500
   21345    0.547750    0.467250    0.524750
   21346    0.473500    0.571250    0.574000
   21347    0.497250    0.491000    0.524750
   21348    0.497750    0.419750    0.614750
   21349    0.453000    0.578750    0.570250
   21350    0.521750    0.433500    0.568000
   21351    0.515750    0.575250    0.465750
   21352    0.484000    0.609250    0.481750
   21353    0.525750    0.422500    0.562250
   21354    0.565750    0.377750    0.532250
   21355    0.498000    0.613500    0.480250
   21356    0.498500    0.567000    0.512500
   21357    0.512750    0.568250    0.501250
   21358    0.503500    0.571250    0.513250
   21359    0.497750    0.574500    0.502250
   21360    0.543000    0.384750    0.566750
   21361    0.503000    0.521500    0.574000
   21362    0.501250    0.470500    0.635250
   21363    0.487250    0.374750    0.661250
   21364    0.445000    0.601250    0.599000
   21365    0.545750    0.417000    0.563250
   21366    0.450000    0.563750    0.617750
   21367    0.479000    0.598500    0.552000
   21368    0.500500    0.576500    0.521000
   21369    0.466250    0.584250    0.566000
   21370    0.512000    0.532500    0.526250
   21371    0.509000    0.626750    0.385500
   21372    0.500750    0.521250    0.565500
   21373    0.513000    0.590000    0.511250
   21374    0.563250    0.459250    0.379500
   21375    0.567750    0.536500    0.330500
   21376    0.471000    0.571250    0.580000
   21377    0.437000    0.572500    0.622500
   21378    0.377250    0.666000    0.584500
   21379    0.540750    0.456000    0.535250
   21380    0.554250    0.548000    0.331000
   21381    0.531750    0.427500    0.566000
   21382    0.536750    0.581750    0.369000
   21383    0.468250    0.593000    0.562500
   21384    0.515250    0.582750    0.421000
   21385    0.552750    0.584250    0.343500
   21386    0.389500    0.674750    0.572250
   21387    0.517750    0.559500    0.422750
   21388    0.541000    0.456250    0.521500
   21389    0.532500    0.595000    0.422750
   21390    0.522000    0.578250    0.417000
   21391    0.555750    0.566250    0.408000
   21392    0.540000    0.413000    0.569000
   21393    0.527000    0.507750    0.509000
   21394    0.501750    0.390000    0.589500
   21395    0.520000    0.582500    0.454750
   21396    0.541500    0.452500    0.532750
   21397    0.535750    0.512250    0.507250
   21398    0.457250    0.586000    0.578750
   21399    0.497000    0.502000    0.565500
   21400    0.446000    0.550750    0.619500
   21401    0.531250    0.433250    0.575000
   21402    0.485250    0.598500    0.535250
   21403    0.495500    0.561750    0.507000
   21404    0.575500    0.462000    0.448250
   21405    0.538500    0.362250    0.581250
   21406    0.542750    0.439750    0.522000
   21407    0.542250    0.422500    0.574250
   21408    0.540000    0.355750    0.585750
   21409    0.501750    0.547000    0.550000
   21410    0.492000    0.628250    0.416000
   21411    0.533250    0.489000    0.501250
   21412    0.542000    0.573750    0.414250
   21413    0.523500    0.580500    0.452000
   21414    0.338250    0.783500    0.550250
   21415    0.420000    0.595750    0.605250
   21416    0.519500    0.588750    0.470500
   21417    0.411000    0.710000    0.561250
   21418    0.530500    0.395750    0.577750
   21419    0.541250    0.451500    0.515250
   21420    0.522750    0.506250    0.507000
   21421    0.406500    0.628750    0.609750
   21422    0.521000    0.542000    0.360500
   21423    0.451750    0.591000    0.589500
   21424    0.515500    0.495250    0.547250
   21425    0.485250    0.597750    0.532250
   21426    0.496500    0.531000    0.594500
   21427    0.460250    0.568250    0.563250
   21428    0.351750    0.752500    0.629000
   21429    0.503750    0.587750    0.448000
   21430    0.442000    0.577500    0.580250
   21431    0.509250    0.518250    0.572250
   21432    0.470250    0.594750    0.526500
   21433    0.522750    0.552750    0.425500
   21434    0.495500    0.588000    0.512750
   21435    0.532250    0.573250    0.436250
   21436    0.533250    0.557000    0.447750
   21437    0.537250    0.511000    0.517500
   21438    0.511250    0.583500    0.458750
   21439    0.517250    0.519250    0.583250
   21440    0.427000    0.643000    0.553750
   21441    0.559000    0.572250    0.433750
   21442    0.532750    0.540500    0.421250
   21443    0.466750    0.519500    0.590750
   21444    0.458000    0.547250    0.595500
   21445    0.531750    0.543500    0.490250
   21446    0.479750    0.610250    0.526000
   21447    0.507750    0.517500    0.582750
   21448    0.484500    0.557500    0.557500
   21449    0.505250    0.511250    0.551250
   21450    0.523000    0.566250    0.414500
   21451    0.548000    0.501750    0.501000
   21452    0.444500    0.572250    0.559250
   21453    0.445250    0.602000    0.595500
   21454    0.483750    0.505500    0.491500
   21455    0.514250    0.542250    0.481250
   21456    0.441250    0.555000    0.637250
   21457    0.475500    0.577500    0.572750
   21458    0.534500    0.475250    0.541750
   21459    0.451500    0.562750    0.616250
   21460    0.496000    0.578000    0.492750
   21461    0.527250    0.529000    0.520750
   21462    0.533000    0.561750    0.482500
   21463    0.507250    0.540000    0.540500
   21464    0.530500    0.573750    0.362000
   21465    0.522750    0.415250    0.555500
   21466    0.468250    0.655250    0.486250
   21467    0.491750    0.600500    0.527750
   21468    0.508500    0.463000    0.598000
   21469    0.515500    0.542500    0.488750
   21470    0.572750    0.623500    0.216500
   21471    0.462500    0.470250    0.677250
   21472    0.472750    0.651250    0.500000
   21473    0.507500    0.569750    0.503250
   21474    0.501500    0.579000    0.508250
   21475    0.513250    0.564750    0.431750
   21476    0.506000    0.586000    0.465000
   21477    0.524000    0.361500    0.634750
   21478    0.540250    0.529000    0.499000
   21479    0.448750    0.571250    0.576750
   21480    0.639000    0.254000    0.423250
   21481    0.501000    0.504500    0.577500
   21482    0.529500    0.425250    0.562250
   21483    0.575750    0.335250    0.534750
   21484    0.512000    0.552500    0.550000
   21485    0.403000    0.640500    0.621250
   21486    0.546500    0.387500    0.575000
   21487    0.466250    0.588750    0.523500
   21488    0.511000    0.576500    0.508000
   21489    0.573750    0.455750    0.365750
   21490    0.462000    0.586000    0.590500
   21491    0.575500    0.274500    0.566750
   21492    0.338750    0.634250    0.717750
   21493    0.475750    0.546500    0.609250
   21494    0.565000    0.429250    0.501000
   21495    0.493250    0.576250    0.516750
   21496    0.491500    0.539750    0.566500
   21497    0.478250    0.568750    0.559000
   21498    0.512500    0.500000    0.580500
   21499    0.496250    0.587250    0.520500
   21500    0.539000    0.503250    0.514500
   21501    0.523500    0.411250    0.583250
   21502    0.578000    0.482750    0.325000
   21503    0.538250    0.493000    0.488250
   21504    0.442500    0.599500    0.607500
   21505    0.575000    0.454500    0.395750
   21506    0.575500    0.395250    0.505750
   21507    0.541250    0.514500    0.509500
   21508    0.505000    0.540250    0.497250
   21509    0.568500    0.375250    0.505250
   21510    0.498500    0.465750    0.585500
   21511    0.506000    0.454000    0.575000
   21512    0.388500    0.602500    0.700500
   21513    0.534000    0.568500    0.423000
   21514    0.517750    0.439500    0.619000
   21515    0.397500    0.593000    0.693500
   21516    0.530750    0.453000    0.518250
   21517    0.462500    0.578750    0.567000
   21518    0.472250    0.570500    0.553250
   21519    0.538000    0.536250    0.438500
   21520    0.530750    0.416500    0.552000
   21521    0.489750    0.520750    0.579250
   21522    0.526000    0.540500    0.482000
   21523    0.499500    0.543000    0.590500
   21524    0.477000    0.570250    0.524750
   21525    0.496250    0.490000    0.604500
   21526    0.458000    0.581000    0.565750
   21527    0.450750    0.542250    0.482250
   21528    0.462000    0.576750    0.561750
   21529    0.528750    0.417750    0.564000
   21530    0.464250    0.583500    0.578750
   21531    0.516250    0.514000    0.578500
   21532    0.435250    0.574000    0.479000
   21533    0.548000    0.319000    0.617250
   21534    0.501500    0.516500    0.559250
   21535    0.504250    0.547500    0.555250
   21536    0.522000    0.502500    0.496000
   21537    0.541250    0.491500    0.512500
   21538    0.511000    0.490750    0.602500
   21539    0.515500    0.532000    0.528000
   21540    0.507000    0.608500    0.461250
   21541    0.506250    0.580000    0.527250
   21542    0.551000    0.537500    0.421750
   21543    0.531500    0.455000    0.514500
   21544    0.512250    0.462250    0.582500
   21545    0.561500    0.475000    0.470750
   21546    0.512500    0.514000    0.579000
   21547    0.479500    0.535000    0.570000
   21548    0.559500    0.535500    0.434750
   21549    0.522000    0.418750    0.561750
   21550    0.577500    0.465750    0.421000
   21551    0.509750    0.508250    0.569000
   21552    0.509500    0.600250    0.464500
   21553    0.546500    0.452000    0.519500
   21554    0.550250    0.400750    0.533750
   21555    0.386000    0.453750    0.516250
   21556    0.528500    0.412750    0.554500
   21557    0.520250    0.621000    0.362750
   21558    0.499000    0.469500    0.608500
   21559    0.482250    0.559500    0.581250
   21560    0.468500    0.584250    0.571750
   21561    0.453750    0.596250    0.563000
   21562    0.551750    0.479500    0.431000
   21563    0.495500    0.512750    0.572250
   21564    0.470750    0.369750    0.433750
   21565    0.553500    0.533000    0.345250
   21566    0.545000    0.525500    0.426750
   21567    0.461000    0.657750    0.483250
   21568    0.528250    0.569750    0.421000
   21569    0.477500    0.566750    0.576250
   21570    0.487250    0.563500    0.508000
   21571    0.540250    0.524250    0.450000
   21572    0.518000    0.423500    0.595500
   21573    0.562000    0.512250    0.421500
   21574    0.557000    0.340250    0.545000
   21575    0.485500    0.593250    0.537000
   21576    0.533250    0.432500    0.558750
   21577    0.467250    0.576250    0.576250
   21578    0.460750    0.568250    0.588250
   21579    0.491500    0.603000    0.474000
   21580    0.493750    0.605250    0.485250
   21581    0.507000    0.468250    0.564750
   21582    0.532750    0.574750    0.359000
   21583    0.542750    0.502000    0.428250
   21584    0.533500    0.522000    0.443250
   21585    0.386000    0.518000    0.536250
   21586    0.591000    0.350750    0.463500
   21587    0.497000    0.423250    0.614500
   21588    0.469750    0.579750    0.573750
   21589    0.503000    0.326000    0.366000
   21590    0.540500    0.360250    0.579250
   21591    0.496250    0.579000    0.507500
   21592    0.483500    0.577750    0.565750
   21593    0.499500    0.438750    0.609000
   21594    0.578250    0.591500    0.291250
   21595    0.481000    0.597250    0.515500
   21596    0.486750    0.612500    0.509250
   21597    0.456250    0.582750    0.570250
   21598    0.538750    0.416750    0.560250
   21599    0.492500    0.508750    0.570250
   21600    0.500500    0.573250    0.519750
   21601    0.506250    0.573250    0.473500
   21602    0.513250    0.518750    0.514250
   21603    0.481750    0.534500    0.586500
   21604    0.543000    0.500000    0.498500
   21605    0.523250    0.576750    0.402000
   21606    0.536750    0.419750    0.570250
   21607    0.524000    0.421500    0.583250
   21608    0.552000    0.413750    0.543000
   21609    0.529750    0.545250    0.491000
   21610    0.605250    0.381750    0.391000
   21611    0.373500    0.620000    0.692750
   21612    0.516500    0.414250    0.570750
   21613    0.482750    0.629750    0.477000
   21614    0.388000    0.577750    0.411750
   21615    0.495250    0.528750    0.526250
   21616    0.477250    0.568500    0.604000
   21617    0.531750    0.431250    0.562500
   21618    0.501500    0.521500    0.556750
   21619    0.548500    0.453750    0.524750
   21620    0.505000    0.533750    0.522250
   21621    0.530250    0.432500    0.575500
   21622    0.555250    0.532500    0.458750
   21623    0.493000    0.613750    0.521750
   21624    0.457000    0.565000    0.577500
   21625    0.544750    0.573500    0.412000
   21626    0.530250    0.611750    0.378750
   21627    0.512000    0.628250    0.444000
   21628    0.513250    0.544250    0.526000
   21629    0.441750    0.579500    0.568750
   21630    0.486000    0.657750    0.430250
   21631    0.432000    0.561250    0.636500
   21632    0.532250    0.588250    0.418500
   21633    0.518500    0.409750    0.510000
   21634    0.539250    0.457750    0.533500
   21635    0.592750    0.295500    0.504250
   21636    0.477250    0.650250    0.434000
   21637    0.522000    0.538000    0.489250
   21638    0.535500    0.328750    0.594000
   21639    0.462500    0.566500    0.573500
   21640    0.523500    0.413750    0.612750
   21641    0.476000    0.512250    0.620750
   21642    0.499750    0.504750    0.573000
   21643    0.445000    0.596500    0.601750
   21644    0.502750    0.462000    0.584000
   21645    0.541500    0.558750    0.436250
   21646    0.461500    0.608000    0.383000
   21647    0.553750    0.410000    0.558000
   21648    0.475500    0.638250    0.457750
   21649    0.510250    0.623500    0.432250
   21650    0.512000    0.515000    0.549000
   21651    0.559750    0.431500    0.486000
   21652    0.501500    0.512500    0.571500
   21653    0.517750    0.499500    0.496000
   21654    0.550250    0.532750    0.454250
   21655    0.530250    0.629000    0.306000
   21656    0.542750    0.503500    0.502000
   21657    0.514250    0.548250    0.483500
   21658    0.496750    0.527000    0.583750
   21659    0.543500    0.540500    0.440750
   21660    0.556500    0.446000    0.528250
   21661    0.522500    0.408500    0.601750
   21662    0.609500    0.508250    0.238500
   21663    0.495750    0.556250    0.559250
   21664    0.545500    0.448500    0.519750
   21665    0.502000    0.510500    0.588250
   21666    0.507500    0.555500    0.511250
   21667    0.474750    0.575500    0.532500
   21668    0.551500    0.557250    0.404750
   21669    0.549500    0.486500    0.426750
   21670    0.487500    0.516250    0.582750
   21671    0.506250    0.599500    0.453250
   21672    0.511500    0.471250    0.572250
   21673    0.526500    0.415750    0.575000
   21674    0.524750    0.620500    0.327250
   21675    0.458500    0.380250    0.440000
   21676    0.546750    0.525500    0.453750
   21677    0.474750    0.584000    0.536500
   21678    0.389500    0.630500    0.613250
   21679    0.509500    0.519500    0.577000
   21680    0.539000    0.527750    0.461500
   21681    0.493500    0.434500    0.611000
   21682    0.524250    0.493000    0.498250
   21683    0.452500    0.589750    0.566000
   21684    0.548500    0.512000    0.375250
   21685    0.534000    0.433000    0.565000
   21686    0.414250    0.749250    0.423250
   21687    0.536250    0.525250    0.520750
   21688    0.406500    0.554500    0.692000
   21689    0.526750    0.517250    0.494500
   21690    0.434000    0.591500    0.608250
   21691    0.428750    0.510000    0.691250
   21692    0.544000    0.512000    0.516750
   21693    0.491500    0.624000    0.520250
   21694    0.523250    0.475500    0.565750
   21695    0.571250    0.500250    0.387000
   21696    0.497500    0.506500    0.577750
   21697    0.528250    0.422250    0.561000
   21698    0.517250    0.512500    0.508000
   21699    0.476750    0.541250    0.599250
   21700    0.522000    0.479000    0.553250
   21701    0.588000    0.357250    0.478250
   21702    0.431500    0.602750    0.587250
   21703    0.512250    0.422000    0.564750
   21704    0.533500    0.421500    0.563250
   21705    0.489000    0.646500    0.412250
   21706    0.531000    0.582000    0.429250
   21707    0.559250    0.469000    0.470250
   21708    0.563750    0.436500    0.434250
   21709    0.474750    0.502500    0.604500
   21710    0.543250    0.514250    0.507500
   21711    0.535500    0.479250    0.537500
   21712    0.339250    0.597500    0.729000
   21713    0.542250    0.363250    0.536500
   21714    0.561500    0.473750    0.473750
   21715    0.538500    0.454000    0.520750
   21716    0.537750    0.417000    0.553500
   21717    0.522250    0.585500    0.458750
   21718    0.500000    0.592500    0.465250
   21719    0.477000    0.632250    0.507750
   21720    0.532750    0.405750    0.593500
   21721    0.538500    0.422250    0.569000
   21722    0.446750    0.580000    0.575500
   21723    0.446750    0.706250    0.472250
   21724    0.544500    0.359250    0.595750
   21725    0.451750    0.714500    0.415500
   21726    0.452750    0.626500    0.582750
   21727    0.440750    0.647500    0.553000
   21728    0.484500    0.609500    0.470250
   21729    0.534000    0.446250    0.523000
   21730    0.473000    0.518500    0.583000
   21731    0.440250    0.364250    0.469000
   21732    0.425500    0.357750    0.480500
   21733    0.550000    0.433250    0.575250
   21734    0.508000    0.579000    0.456000
   21735    0.549750    0.506250    0.500000
   21736    0.504750    0.563500    0.504750
   21737    0.517750    0.610500    0.412750
   21738    0.540250    0.501500    0.491000
   21739    0.544500    0.571750    0.404250
   21740    0.538500    0.467750    0.520500
   21741    0.652250    0.244750    0.315750
   21742    0.514750    0.596500    0.460250
   21743    0.516000    0.585250    0.469250
   21744    0.501000    0.574750    0.516750
   21745    0.513000    0.538000    0.533250
   21746    0.482750    0.518500    0.569750
   21747    0.613250    0.307250    0.393000
   21748    0.565250    0.439000    0.481750
   21749    0.527250    0.430000    0.550750
   21750    0.522250    0.484250    0.549750
   21751    0.549250    0.464500    0.526250
   21752    0.508250    0.584250    0.472250
   21753    0.523000    0.520250    0.512250
   21754    0.485750    0.482000    0.593250
   21755    0.512500    0.585000    0.513500
   21756    0.500250    0.570500    0.517750
   21757    0.560500    0.418250    0.493750
   21758    0.523250    0.620750    0.358750
   21759    0.519000    0.563500    0.393750
   21760    0.390250    0.646500    0.636500
   21761    0.488750    0.587250    0.482500
   21762    0.509250    0.518500    0.567000
   21763    0.499500    0.496500    0.597500
   21764    0.526000    0.473000    0.575250
   21765    0.486250    0.581250    0.566250
   21766    0.585250    0.402500    0.455250
   21767    0.555500    0.569750    0.407750
   21768    0.487750    0.558250    0.513750
   21769    0.540750    0.504000    0.517000
   21770    0.466250    0.628500    0.488000
   21771    0.474000    0.649000    0.466000
   21772    0.458000    0.480500    0.652500
   21773    0.465500    0.584250    0.581000
   21774    0.431000    0.549000    0.678750
   21775    0.457500    0.568000    0.605500
   21776    0.460750    0.568500    0.571000
   21777    0.484500    0.549500    0.542000
   21778    0.572250    0.524500    0.420750
   21779    0.491750    0.509750    0.560750
