   locus    deme        mean         std
   28463       3    0.010425    0.011001
   28464       1    0.480660    0.052403
   28464       2    0.534094    0.059753
   28464       3    0.449599    0.058133
   28465       1    0.148717    0.037081
   28465       2    0.172442    0.041791
   28465       3    0.181198    0.044149
   28466       1    0.210776    0.045781
   28466       2    0.308807    0.066308
   28466       3    0.136826    0.044893
   28467       1    0.012517    0.011303
   28467       2    0.010016    0.011195
   28467       3    0.025674    0.017323
   28468       1    0.704260    0.046113
   28468       2    0.700299    0.050772
   28468       3    0.682815    0.050897
   28469       1    0.030691    0.020854
   28469       2    0.136869    0.056080
   28469       3    0.021088    0.018820
   28470       1    0.067265    0.029261
   28470       2    0.193349    0.063862
   28470       3    0.048342    0.026835
   28471       1    0.258919    0.056469
   28471       2    0.171411    0.045828
   28471       3    0.150126    0.045606
   28472       1    0.166374    0.042483
   28472       2    0.114246    0.036502
   28472       3    0.114570    0.036835
   28473       1    0.190450    0.043765
   28473       2    0.269221    0.062521
   28473       3    0.119696    0.042116
   28474       1    0.720294    0.045783
   28474       2    0.718688    0.049874
   28474       3    0.699185    0.051330
   28475       1    0.086707    0.027791
   28475       2    0.067932    0.027472
   28475       3    0.092846    0.031388
   28476       1    0.747592    0.045725
   28476       2    0.750030    0.049908
   28476       3    0.686816    0.056861
   28477       1    0.104342    0.042762
   28477       2    0.154478    0.047183
   28477       3    0.337045    0.073742
   28478       1    0.067699    0.025728
   28478       2    0.044795    0.023455
   28478       3    0.053536    0.024992
   28479       1    0.500989    0.051928
   28479       2    0.441986    0.058933
   28479       3    0.537868    0.059037
   28480       1    0.211298    0.044937
   28480       2    0.286683    0.062109
   28480       3    0.139095    0.044905
   28481       1    0.209795    0.045974
   28481       2    0.286414    0.063429
   28481       3    0.138158    0.045632
   28482       1    0.491107    0.053344
   28482       2    0.450075    0.059816
   28482       3    0.537632    0.060075
   28483       1    0.493955    0.052240
   28483       2    0.454166    0.059440
   28483       3    0.538201    0.058739
   28484       1    0.217935    0.042758
   28484       2    0.252999    0.052307
   28484       3    0.183278    0.045003
   28485       1    0.167306    0.039210
   28485       2    0.198205    0.049958
   28485       3    0.115625    0.038208
   28486       1    0.036315    0.022708
   28486       2    0.282538    0.067402
   28486       3    0.019965    0.017209
   28487       1    0.807664    0.040076
   28487       2    0.793003    0.044892
   28487       3    0.794474    0.044231
   28488       1    0.179421    0.047133
   28488       2    0.121948    0.039520
   28488       3    0.092273    0.036096
   28489       1    0.034006    0.016871
   28489       2    0.028570    0.017398
   28489       3    0.028888    0.017498
   28490       1    0.230566    0.050311
   28490       2    0.299528    0.064477
   28490       3    0.108804    0.044058
   28491       1    0.015040    0.012839
   28491       2    0.011915    0.012165
   28491       3    0.036562    0.022372
   28492       1    0.610326    0.055261
   28492       2    0.505637    0.070130
   28492       3    0.695155    0.062646
   28493       1    0.035659    0.022737
   28493       2    0.280943    0.068180
   28493       3    0.019617    0.017563
   28494       1    0.846009    0.035664
   28494       2    0.843222    0.039535
   28494       3    0.824794    0.041294
   28495       1    0.851886    0.036238
   28495       2    0.856455    0.039046
   28495       3    0.827760    0.042351
   28496       1    0.036910    0.023317
   28496       2    0.281319    0.066033
   28496       3    0.020472    0.018372
   28497       1    0.207087    0.048248
   28497       2    0.314283    0.069656
   28497       3    0.117332    0.044408
   28498       1    0.023130    0.014258
   28498       2    0.016039    0.013899
   28498       3    0.030986    0.018045
   28499       1    0.850654    0.036223
   28499       2    0.854062    0.039539
   28499       3    0.828754    0.042262
   28500       1    0.208235    0.047226
   28500       2    0.311365    0.067165
   28500       3    0.120790    0.044341
   28501       1    0.210043    0.048931
   28501       2    0.311464    0.067769
   28501       3    0.118837    0.043445
   28502       1    0.610973    0.058008
   28502       2    0.487261    0.071508
   28502       3    0.714228    0.062500
   28503       1    0.062163    0.023908
   28503       2    0.054754    0.024339
   28503       3    0.071020    0.027784
   28504       1    0.063213    0.024389
   28504       2    0.055896    0.025037
   28504       3    0.071689    0.027598
   28505       1    0.203385    0.046404
   28505       2    0.271068    0.060534
   28505       3    0.118635    0.042856
   28506       1    0.065995    0.029942
   28506       2    0.219119    0.067599
   28506       3    0.046338    0.026758
   28507       1    0.611213    0.054591
   28507       2    0.509804    0.067395
   28507       3    0.689481    0.060275
   28508       1    0.216706    0.048849
   28508       2    0.295705    0.065895
   28508       3    0.119060    0.042927
   28509       1    0.222164    0.047939
   28509       2    0.292915    0.064332
   28509       3    0.125837    0.044838
   28510       1    0.222834    0.047211
   28510       2    0.313657    0.067187
   28510       3    0.120705    0.044078
   28511       1    0.343739    0.051992
   28511       2    0.422539    0.065716
   28511       3    0.279884    0.056190
   28512       1    0.143747    0.041899
   28512       2    0.088660    0.032299
   28512       3    0.078767    0.031406
   28513       1    0.784078    0.056712
   28513       2    0.898134    0.038143
   28513       3    0.908784    0.036518
   28514       1    0.015251    0.012048
   28514       2    0.019266    0.014372
   28514       3    0.019333    0.014241
   28515       1    0.208466    0.047314
   28515       2    0.310825    0.067997
   28515       3    0.118273    0.043557
   28516       1    0.194584    0.047073
   28516       2    0.310697    0.068958
   28516       3    0.114797    0.043423
   28517       1    0.107436    0.032319
   28517       2    0.079181    0.030004
   28517       3    0.071872    0.028708
   28518       1    0.208626    0.047622
   28518       2    0.312705    0.068452
   28518       3    0.118171    0.043416
   28519       1    0.207001    0.048665
   28519       2    0.314063    0.068745
   28519       3    0.118644    0.043173
   28520       1    0.206149    0.047243
   28520       2    0.313766    0.067140
   28520       3    0.116835    0.044174
   28521       1    0.769974    0.048753
   28521       2    0.640754    0.068369
   28521       3    0.769593    0.051191
   28522       1    0.769670    0.048477
   28522       2    0.639994    0.068584
   28522       3    0.768943    0.052376
   28523       1    0.218042    0.048402
   28523       2    0.311743    0.067941
   28523       3    0.121749    0.043692
   28524       1    0.133776    0.040779
   28524       2    0.086552    0.032258
   28524       3    0.077919    0.031634
   28525       1    0.063715    0.029702
   28525       2    0.266513    0.069616
   28525       3    0.044102    0.026158
   28526       1    0.243849    0.051186
   28526       2    0.298356    0.062976
   28526       3    0.126271    0.047071
   28527       1    0.021551    0.013657
   28527       2    0.012047    0.011777
   28527       3    0.012278    0.012229
   28528       1    0.023422    0.014395
   28528       2    0.016149    0.013687
   28528       3    0.030759    0.018125
   28529       1    0.026585    0.016164
   28529       2    0.041892    0.022451
   28529       3    0.018775    0.015244
   28530       1    0.013003    0.011367
   28530       2    0.010572    0.011066
   28530       3    0.025651    0.016884
   28531       1    0.137726    0.038878
   28531       2    0.099022    0.033805
   28531       3    0.080786    0.031174
   28532       1    0.077763    0.027509
   28532       2    0.057113    0.025362
   28532       3    0.049580    0.023860
   28533       1    0.012663    0.010791
   28533       2    0.025702    0.016948
   28533       3    0.010570    0.010975
   28534       1    0.842566    0.036626
   28534       2    0.841431    0.040284
   28534       3    0.811918    0.044376
   28535       1    0.012881    0.011439
   28535       2    0.025330    0.017086
   28535       3    0.010502    0.011165
   28536       1    0.025204    0.014492
   28536       2    0.024183    0.015800
   28536       3    0.024693    0.016578
   28537       1    0.033273    0.017329
   28537       2    0.047227    0.022730
   28537       3    0.031012    0.018475
   28538       1    0.226536    0.053306
   28538       2    0.422482    0.073023
   28538       3    0.108040    0.042260
   28539       1    0.207361    0.047371
   28539       2    0.313469    0.068757
   28539       3    0.118897    0.044790
   28540       1    0.018286    0.012547
   28540       2    0.019432    0.014392
   28540       3    0.012175    0.011685
   28541       1    0.206812    0.047753
   28541       2    0.337433    0.071329
   28541       3    0.113595    0.044654
   28542       1    0.061744    0.029657
   28542       2    0.268618    0.068603
   28542       3    0.043033    0.025634
   28543       1    0.012763    0.010976
   28543       2    0.010083    0.010942
   28543       3    0.025047    0.016848
   28544       1    0.019396    0.013631
   28544       2    0.029647    0.017901
   28544       3    0.022846    0.015922
   28545       1    0.032578    0.020156
   28545       2    0.110034    0.048962
   28545       3    0.022335    0.017966
   28546       1    0.021301    0.013183
   28546       2    0.012036    0.011912
   28546       3    0.012312    0.012230
   28547       1    0.051235    0.027007
   28547       2    0.253297    0.068796
   28547       3    0.027040    0.021521
   28548       1    0.017408    0.014122
   28548       2    0.051887    0.030528
   28548       3    0.013837    0.013259
   28549       1    0.177806    0.043690
   28549       2    0.287193    0.065887
   28549       3    0.113957    0.040947
   28550       1    0.016780    0.014335
   28550       2    0.053757    0.031835
   28550       3    0.013323    0.013294
   28551       1    0.051853    0.027519
   28551       2    0.273218    0.067346
   28551       3    0.026669    0.021023
   28552       1    0.050668    0.027167
   28552       2    0.277209    0.066813
   28552       3    0.026122    0.020122
   28553       1    0.050737    0.026261
   28553       2    0.279910    0.067931
   28553       3    0.025652    0.019467
   28554       1    0.139235    0.050878
   28554       2    0.584534    0.067017
   28554       3    0.482642    0.071289
   28555       1    0.050468    0.026444
   28555       2    0.277642    0.066980
   28555       3    0.025895    0.020277
   28556       1    0.066736    0.032766
   28556       2    0.275084    0.069153
   28556       3    0.031617    0.023698
   28557       1    0.081834    0.029328
   28557       2    0.128587    0.044262
   28557       3    0.045342    0.024944
   28558       1    0.012539    0.011071
   28558       2    0.025624    0.018043
   28558       3    0.010103    0.011276
   28559       1    0.099290    0.033402
   28559       2    0.054508    0.026008
   28559       3    0.063438    0.027580
   28560       1    0.165032    0.044981
   28560       2    0.335101    0.072961
   28560       3    0.104621    0.040452
   28561       1    0.185889    0.046293
   28561       2    0.294194    0.067939
   28561       3    0.097690    0.041005
   28562       1    0.036480    0.023073
   28562       2    0.282084    0.067045
   28562       3    0.019951    0.017140
   28563       1    0.209714    0.047976
   28563       2    0.312199    0.067827
   28563       3    0.117472    0.043954
   28564       1    0.207049    0.047515
   28564       2    0.312839    0.068202
   28564       3    0.116891    0.044284
   28565       1    0.135572    0.038579
   28565       2    0.091703    0.032344
   28565       3    0.091519    0.032831
   28566       1    0.136124    0.038444
   28566       2    0.090181    0.032352
   28566       3    0.091340    0.032004
   28567       1    0.034020    0.021778
   28567       2    0.282774    0.067716
   28567       3    0.018341    0.016331
   28568       1    0.207028    0.048047
   28568       2    0.313749    0.068063
   28568       3    0.117466    0.043575
   28569       1    0.145738    0.039972
   28569       2    0.092963    0.033482
   28569       3    0.093927    0.033139
   28570       1    0.145809    0.040762
   28570       2    0.092721    0.032649
   28570       3    0.094031    0.033825
   28571       1    0.020726    0.016350
   28571       2    0.290028    0.065028
   28571       3    0.012545    0.013735
   28572       1    0.208078    0.046799
   28572       2    0.311809    0.068776
   28572       3    0.118280    0.044474
   28573       1    0.013679    0.012618
   28573       2    0.038393    0.024611
   28573       3    0.011019    0.012428
   28574       1    0.208101    0.047207
   28574       2    0.313771    0.068097
   28574       3    0.118453    0.043743
   28575       1    0.208294    0.046954
   28575       2    0.310866    0.067125
   28575       3    0.119821    0.045472
   28576       1    0.202602    0.044948
   28576       2    0.268616    0.059975
   28576       3    0.124695    0.043893
   28577       1    0.199300    0.046010
   28577       2    0.294335    0.064812
   28577       3    0.101367    0.043528
   28578       1    0.111619    0.032241
   28578       2    0.080949    0.030747
   28578       3    0.148285    0.043185
   28579       1    0.038733    0.018730
   28579       2    0.032868    0.018877
   28579       3    0.040343    0.020927
   28580       1    0.201688    0.048073
   28580       2    0.294591    0.066763
   28580       3    0.101901    0.042393
   28581       1    0.013007    0.011825
   28581       2    0.025444    0.017538
   28581       3    0.010660    0.011463
   28582       1    0.037568    0.023185
   28582       2    0.234702    0.066202
   28582       3    0.021399    0.018215
   28583       1    0.010523    0.011041
   28583       2    0.024217    0.017498
   28583       3    0.008477    0.010762
   28584       1    0.073032    0.031442
   28584       2    0.236301    0.068704
   28584       3    0.059676    0.028895
   28585       1    0.199402    0.047097
   28585       2    0.279098    0.063591
   28585       3    0.100249    0.042003
   28586       1    0.256044    0.044729
   28586       2    0.286256    0.051580
   28586       3    0.256411    0.048388
   28587       1    0.022849    0.014215
   28587       2    0.015808    0.013557
   28587       3    0.030539    0.018382
   28588       1    0.147122    0.041157
   28588       2    0.092125    0.033971
   28588       3    0.094126    0.033508
   28589       1    0.061895    0.023921
   28589       2    0.072951    0.027725
   28589       3    0.073670    0.028465
   28590       1    0.966898    0.017698
   28590       2    0.969825    0.018106
   28590       3    0.976176    0.016701
   28591       1    0.237712    0.054167
   28591       2    0.321192    0.058951
   28591       3    0.363967    0.065999
   28592       1    0.539877    0.058948
   28592       2    0.562127    0.057997
   28592       3    0.659643    0.063631
   28593       1    0.420976    0.052759
   28593       2    0.436398    0.057274
   28593       3    0.489083    0.060016
   28594       1    0.043316    0.019883
   28594       2    0.035892    0.019714
   28594       3    0.051209    0.023494
   28595       1    0.024953    0.018905
   28595       2    0.218606    0.064997
   28595       3    0.015965    0.016157
   28596       1    0.024184    0.019311
   28596       2    0.222047    0.065651
   28596       3    0.015084    0.015570
   28597       1    0.160253    0.039002
   28597       2    0.147614    0.040978
   28597       3    0.239303    0.054931
   28598       1    0.148419    0.041101
   28598       2    0.093205    0.033969
   28598       3    0.093476    0.033497
   28599       1    0.148474    0.041719
   28599       2    0.094130    0.033820
   28599       3    0.094419    0.033244
   28600       1    0.158124    0.040229
   28600       2    0.147214    0.042216
   28600       3    0.255267    0.060450
   28601       1    0.123176    0.034651
   28601       2    0.087907    0.031012
   28601       3    0.088407    0.031891
   28602       1    0.308835    0.067148
   28602       2    0.463279    0.069022
   28602       3    0.491171    0.070609
   28603       1    0.105504    0.034514
   28603       2    0.100726    0.035722
   28603       3    0.201192    0.058280
   28604       1    0.025030    0.014776
   28604       2    0.024072    0.016033
   28604       3    0.024468    0.016659
   28605       1    0.028186    0.015339
   28605       2    0.017066    0.013949
   28605       3    0.023890    0.016015
   28606       1    0.230874    0.052428
   28606       2    0.321331    0.067134
   28606       3    0.104049    0.043958
   28607       1    0.165607    0.045819
   28607       2    0.300516    0.068842
   28607       3    0.074125    0.035635
   28608       1    0.223874    0.048257
   28608       2    0.243015    0.054259
   28608       3    0.124704    0.043601
   28609       1    0.114192    0.043517
   28609       2    0.057170    0.027881
   28609       3    0.041494    0.024992
   28610       1    0.038756    0.018438
   28610       2    0.032392    0.018966
   28610       3    0.040254    0.020764
   28611       1    0.038471    0.017914
   28611       2    0.032619    0.018822
   28611       3    0.039947    0.020798
   28612       1    0.029954    0.015942
   28612       2    0.028514    0.017538
   28612       3    0.034792    0.018835
   28613       1    0.222081    0.048119
   28613       2    0.313485    0.067778
   28613       3    0.122438    0.045641
   28614       1    0.211796    0.045703
   28614       2    0.306753    0.065746
   28614       3    0.136821    0.046265
   28615       1    0.123639    0.035253
   28615       2    0.088343    0.031374
   28615       3    0.089290    0.032246
   28616       1    0.136239    0.037420
   28616       2    0.090879    0.032863
   28616       3    0.092461    0.032900
   28617       1    0.205749    0.047249
   28617       2    0.311922    0.068307
   28617       3    0.116855    0.044066
   28618       1    0.034871    0.021880
   28618       2    0.286821    0.067571
   28618       3    0.018903    0.016523
   28619       1    0.036047    0.018101
   28619       2    0.027605    0.017449
   28619       3    0.020794    0.015569
   28620       1    0.136320    0.039705
   28620       2    0.090810    0.032755
   28620       3    0.092057    0.032770
   28621       1    0.040150    0.019753
   28621       2    0.058550    0.026190
   28621       3    0.027160    0.018227
   28622       1    0.349324    0.049593
   28622       2    0.324445    0.052403
   28622       3    0.315485    0.052804
   28623       1    0.208092    0.046723
   28623       2    0.312276    0.068060
   28623       3    0.119910    0.044958
   28624       1    0.193206    0.046477
   28624       2    0.310218    0.067341
   28624       3    0.115064    0.043339
   28625       1    0.049011    0.021163
   28625       2    0.044944    0.022027
   28625       3    0.037726    0.020384
   28626       1    0.072524    0.031674
   28626       2    0.335683    0.070314
   28626       3    0.045487    0.026179
   28627       1    0.192977    0.046935
   28627       2    0.332569    0.070887
   28627       3    0.112420    0.043194
   28628       1    0.039055    0.018569
   28628       2    0.039706    0.020555
   28628       3    0.032775    0.019060
   28629       1    0.039898    0.019525
   28629       2    0.025783    0.017394
   28629       3    0.059025    0.027228
   28630       1    0.052704    0.022526
   28630       2    0.050729    0.023802
   28630       3    0.067071    0.028486
   28631       1    0.206625    0.046597
   28631       2    0.310249    0.066126
   28631       3    0.119779    0.044964
   28632       1    0.012948    0.011360
   28632       2    0.026244    0.017792
   28632       3    0.010727    0.011533
   28633       1    0.055455    0.028140
   28633       2    0.268070    0.070475
   28633       3    0.051462    0.028119
   28634       1    0.088996    0.031726
   28634       2    0.183922    0.057751
   28634       3    0.070607    0.031189
   28635       1    0.089829    0.031450
   28635       2    0.181774    0.056385
   28635       3    0.070381    0.030707
   28636       1    0.089278    0.032259
   28636       2    0.184662    0.057723
   28636       3    0.070974    0.030687
   28637       1    0.188840    0.043048
   28637       2    0.266029    0.061914
   28637       3    0.118954    0.042241
   28638       1    0.193633    0.044975
   28638       2    0.268464    0.061383
   28638       3    0.119791    0.043875
   28639       1    0.037205    0.022962
   28639       2    0.235439    0.065749
   28639       3    0.021577    0.018865
   28640       1    0.137956    0.036920
   28640       2    0.103213    0.034532
   28640       3    0.094761    0.032464
   28641       1    0.499231    0.062643
   28641       2    0.288327    0.067351
   28641       3    0.533003    0.066399
   28642       1    0.274612    0.051167
   28642       2    0.378624    0.064656
   28642       3    0.304971    0.053477
   28643       1    0.218016    0.044273
   28643       2    0.263367    0.051385
   28643       3    0.261258    0.050558
   28644       1    0.137672    0.036498
   28644       2    0.085327    0.032173
   28644       3    0.111625    0.034265
   28645       1    0.012605    0.010911
   28645       2    0.010376    0.010990
   28645       3    0.025205    0.017105
   28646       1    0.032339    0.021136
   28646       2    0.112182    0.049016
   28646       3    0.022491    0.018280
   28647       1    0.014163    0.015393
   28647       2    0.154298    0.060151
   28647       3    0.011077    0.013612
   28648       1    0.018228    0.012533
   28648       2    0.019078    0.013993
   28648       3    0.012303    0.011649
   28649       1    0.112631    0.032907
   28649       2    0.083117    0.029756
   28649       3    0.084366    0.030468
   28650       1    0.045394    0.025789
   28650       2    0.320038    0.068834
   28650       3    0.033957    0.021781
   28651       1    0.337881    0.050812
   28651       2    0.349697    0.054789
   28651       3    0.380618    0.056734
   28652       1    0.041424    0.025122
   28652       2    0.208981    0.064963
   28652       3    0.024027    0.020282
   28653       1    0.379368    0.050875
   28653       2    0.434781    0.058236
   28653       3    0.392347    0.055670
   28654       1    0.028781    0.018908
   28654       2    0.070548    0.033372
   28654       3    0.030126    0.019453
   28655       1    0.157066    0.038325
   28655       2    0.199368    0.045914
   28655       3    0.186806    0.043806
   28656       1    0.133973    0.035266
   28656       2    0.164205    0.042147
   28656       3    0.164308    0.041283
   28657       1    0.028754    0.018408
   28657       2    0.069733    0.034241
   28657       3    0.029997    0.019488
   28658       1    0.017319    0.014147
   28658       2    0.052869    0.030476
   28658       3    0.013997    0.013236
   28659       1    0.025473    0.016195
   28659       2    0.055080    0.027197
   28659       3    0.027642    0.017696
   28660       1    0.026190    0.016969
   28660       2    0.054572    0.026721
   28660       3    0.028046    0.018165
   28661       1    0.025209    0.016107
   28661       2    0.055230    0.027637
   28661       3    0.027052    0.017363
   28662       1    0.042550    0.022143
   28662       2    0.105375    0.043648
   28662       3    0.037837    0.021852
   28663       1    0.041213    0.024226
   28663       2    0.183748    0.062718
   28663       3    0.024414    0.020054
   28664       1    0.025285    0.016254
   28664       2    0.054865    0.027299
   28664       3    0.027392    0.017620
   28665       1    0.019768    0.014116
   28665       2    0.030902    0.018499
   28665       3    0.022871    0.015547
   28666       1    0.037158    0.023290
   28666       2    0.260228    0.066397
   28666       3    0.020827    0.018274
   28667       1    0.037631    0.023405
   28667       2    0.260127    0.066348
   28667       3    0.021190    0.018652
   28668       1    0.026389    0.015940
   28668       2    0.041929    0.022194
   28668       3    0.018470    0.015073
   28669       1    0.203125    0.041155
   28669       2    0.198887    0.044420
   28669       3    0.237832    0.050070
   28670       1    0.203519    0.040785
   28670       2    0.199717    0.045517
   28670       3    0.238069    0.050813
   28671       1    0.204027    0.040634
   28671       2    0.198623    0.045359
   28671       3    0.238570    0.050113
   28672       1    0.351761    0.049162
   28672       2    0.409988    0.058228
   28672       3    0.346620    0.055162
   28673       1    0.198291    0.041113
   28673       2    0.184643    0.043995
   28673       3    0.233282    0.047788
   28674       1    0.036124    0.022565
   28674       2    0.263062    0.066827
   28674       3    0.020124    0.017476
   28675       1    0.181748    0.038788
   28675       2    0.177148    0.042624
   28675       3    0.204361    0.044468
   28676       1    0.124377    0.035612
   28676       2    0.097586    0.035675
   28676       3    0.200304    0.055023
   28677       1    0.124263    0.035227
   28677       2    0.088310    0.031666
   28677       3    0.088699    0.032363
   28678       1    0.299839    0.047224
   28678       2    0.353256    0.057354
   28678       3    0.300262    0.051440
   28679       1    0.146238    0.036984
   28679       2    0.128460    0.038814
   28679       3    0.203554    0.050876
   28680       1    0.012814    0.011354
   28680       2    0.010344    0.011286
   28680       3    0.024961    0.016513
   28681       1    0.214448    0.048279
   28681       2    0.319809    0.061970
   28681       3    0.242596    0.050369
   28682       1    0.022279    0.018060
   28682       2    0.287658    0.064175
   28682       3    0.013295    0.014174
   28683       1    0.022401    0.018368
   28683       2    0.266146    0.066601
   28683       3    0.013871    0.014971
   28684       1    0.021497    0.017043
   28684       2    0.268628    0.064721
   28684       3    0.013088    0.013845
   28685       1    0.137258    0.040294
   28685       2    0.123340    0.041284
   28685       3    0.283105    0.068373
   28686       1    0.026267    0.016071
   28686       2    0.041389    0.022049
   28686       3    0.018753    0.015018
   28687       1    0.035860    0.023182
   28687       2    0.256526    0.065402
   28687       3    0.019722    0.017897
   28688       1    0.038988    0.019003
   28688       2    0.032475    0.018928
   28688       3    0.040442    0.021218
   28689       1    0.026071    0.015830
   28689       2    0.041844    0.022972
   28689       3    0.018214    0.014612
   28690       1    0.025419    0.015441
   28690       2    0.042253    0.022278
   28690       3    0.018159    0.014731
   28691       1    0.185874    0.042947
   28691       2    0.158600    0.043740
   28691       3    0.276160    0.062246
   28692       1    0.382817    0.049703
   28692       2    0.422989    0.058355
   28692       3    0.381685    0.055671
   28693       1    0.386543    0.050654
   28693       2    0.437441    0.059234
   28693       3    0.384079    0.055876
   28694       1    0.191457    0.044942
   28694       2    0.171575    0.045851
   28694       3    0.298138    0.065771
   28695       1    0.037195    0.023009
   28695       2    0.260491    0.067227
   28695       3    0.020499    0.018105
   28696       1    0.293441    0.058411
   28696       2    0.147260    0.050046
   28696       3    0.260531    0.055700
   28697       1    0.132991    0.040340
   28697       2    0.086066    0.032136
   28697       3    0.078128    0.031777
   28698       1    0.040757    0.023799
   28698       2    0.207632    0.064424
   28698       3    0.024411    0.020020
   28699       1    0.040870    0.025229
   28699       2    0.207558    0.065228
   28699       3    0.024014    0.019995
   28700       1    0.022830    0.014771
   28700       2    0.030216    0.018513
   28700       3    0.015840    0.013695
   28701       1    0.050777    0.025644
   28701       2    0.145397    0.054757
   28701       3    0.051339    0.025948
   28702       1    0.202057    0.041418
   28702       2    0.210360    0.046650
   28702       3    0.164627    0.041373
   28703       1    0.022504    0.014959
   28703       2    0.041840    0.022899
   28703       3    0.025254    0.016980
   28704       1    0.037477    0.023423
   28704       2    0.234740    0.065337
   28704       3    0.021647    0.019107
   28705       1    0.735338    0.052407
   28705       2    0.708022    0.058820
   28705       3    0.863308    0.047681
   28706       1    0.616350    0.054075
   28706       2    0.545739    0.065072
   28706       3    0.691600    0.059160
   28707       1    0.851619    0.041335
   28707       2    0.744494    0.064806
   28707       3    0.919401    0.034832
   28708       1    0.881075    0.037683
   28708       2    0.744644    0.066550
   28708       3    0.928666    0.032542
   28709       1    0.806273    0.044489
   28709       2    0.695687    0.066296
   28709       3    0.836073    0.046153
   28710       1    0.047282    0.021541
   28710       2    0.056971    0.024617
   28710       3    0.064826    0.027238
   28711       1    0.035333    0.021571
   28711       2    0.304103    0.067012
   28711       3    0.019041    0.017352
   28712       1    0.035069    0.022044
   28712       2    0.302796    0.067718
   28712       3    0.018868    0.016775
   28713       1    0.036364    0.023517
   28713       2    0.303914    0.067069
   28713       3    0.019588    0.018023
   28714       1    0.023494    0.015199
   28714       2    0.033632    0.019577
   28714       3    0.033916    0.019475
   28715       1    0.013130    0.011361
   28715       2    0.025880    0.017572
   28715       3    0.010588    0.010868
   28716       1    0.072789    0.025968
   28716       2    0.056578    0.024964
   28716       3    0.057103    0.024525
   28717       1    0.144174    0.043022
   28717       2    0.077520    0.030875
   28717       3    0.087785    0.033307
   28718       1    0.144088    0.037237
   28718       2    0.150383    0.041040
   28718       3    0.189377    0.046843
   28719       1    0.148672    0.041992
   28719       2    0.092704    0.033638
   28719       3    0.092620    0.034091
   28720       1    0.055261    0.024219
   28720       2    0.044254    0.024294
   28720       3    0.124970    0.048740
   28721       1    0.012835    0.011190
   28721       2    0.025324    0.016852
   28721       3    0.010615    0.011349
   28722       1    0.133116    0.038658
   28722       2    0.086847    0.032243
   28722       3    0.078766    0.030717
   28723       1    0.019035    0.012583
   28723       2    0.019570    0.014492
   28723       3    0.012664    0.011999
   28724       1    0.460783    0.053603
   28724       2    0.462462    0.057340
   28724       3    0.515546    0.058525
   28725       1    0.415534    0.057201
   28725       2    0.395484    0.059343
   28725       3    0.558783    0.071569
   28726       1    0.472828    0.059268
   28726       2    0.472345    0.062457
   28726       3    0.619770    0.069304
   28727       1    0.358651    0.057249
   28727       2    0.335187    0.060858
   28727       3    0.518416    0.073825
   28728       1    0.435438    0.056219
   28728       2    0.418013    0.061705
   28728       3    0.577865    0.072162
   28729       1    0.531075    0.056064
   28729       2    0.567162    0.063430
   28729       3    0.419118    0.065533
   28730       1    0.385316    0.059490
   28730       2    0.385710    0.061195
   28730       3    0.581925    0.074166
   28731       1    0.253213    0.044538
   28731       2    0.248062    0.047723
   28731       3    0.218597    0.046525
   28732       1    0.372869    0.056268
   28732       2    0.341367    0.059670
   28732       3    0.518239    0.072201
   28733       1    0.373289    0.056116
   28733       2    0.340996    0.059418
   28733       3    0.513994    0.072646
   28734       1    0.180183    0.044356
   28734       2    0.167715    0.045419
   28734       3    0.314776    0.068510
   28735       1    0.367149    0.056576
   28735       2    0.319995    0.061127
   28735       3    0.519673    0.071555
   28736       1    0.243040    0.044888
   28736       2    0.239860    0.048942
   28736       3    0.190253    0.045505
   28737       1    0.319646    0.058114
   28737       2    0.292084    0.058612
   28737       3    0.542834    0.075753
   28738       1    0.374408    0.056629
   28738       2    0.355335    0.060455
   28738       3    0.516142    0.071132
   28739       1    0.390540    0.055901
   28739       2    0.360384    0.060793
   28739       3    0.536007    0.073232
   28740       1    0.015488    0.012050
   28740       2    0.019304    0.014335
   28740       3    0.019824    0.014258
   28741       1    0.358834    0.056046
   28741       2    0.336913    0.059095
   28741       3    0.515843    0.072447
   28742       1    0.026542    0.015404
   28742       2    0.018054    0.014278
   28742       3    0.042397    0.022642
   28743       1    0.023001    0.014209
   28743       2    0.015737    0.013718
   28743       3    0.030243    0.018404
   28744       1    0.012735    0.011233
   28744       2    0.010458    0.011321
   28744       3    0.025966    0.017494
   28745       1    0.031828    0.018684
   28745       2    0.022277    0.017362
   28745       3    0.069503    0.033341
   28746       1    0.197310    0.039250
   28746       2    0.194462    0.044037
   28746       3    0.211935    0.044741
   28747       1    0.954090    0.021504
   28747       2    0.934615    0.027429
   28747       3    0.966591    0.020268
   28748       1    0.196884    0.039836
   28748       2    0.195522    0.043907
   28748       3    0.212244    0.044746
   28749       1    0.194986    0.039672
   28749       2    0.193627    0.043078
   28749       3    0.212220    0.045944
   28750       1    0.194553    0.040389
   28750       2    0.192505    0.043131
   28750       3    0.210678    0.046008
   28751       1    0.194040    0.039518
   28751       2    0.192421    0.043303
   28751       3    0.210606    0.044748
   28752       1    0.195929    0.039618
   28752       2    0.194402    0.043866
   28752       3    0.213390    0.046237
   28753       1    0.195936    0.040181
   28753       2    0.194367    0.044545
   28753       3    0.212181    0.045660
   28754       1    0.379625    0.059010
   28754       2    0.358001    0.061168
   28754       3    0.537618    0.074792
